id;fpath;sentence;remove_start;remove_end;removed;type;short_sent;cons_score;ual;la
44308;Train/ilu_kivirahk_ud211.conllu;Ehkki see tundus öötaeva taustal küllaltki tontliku ja mahajäetuna , võis lähemale jõudes täheldada siiski ka õrna valguskuma , mis mõne akna paksudest klaasidest välja , pimedusse immitses .;0;68;Ehkki see tundus öötaeva taustal küllaltki tontliku ja mahajäetuna ,;unnatural;võis lähemale jõudes täheldada siiski ka õrna valguskuma , mis mõne akna paksudest klaasidest välja , pimedusse immitses .;89.5;94.7;89.5
44311;Train/aja_ml200247_osa_8_ud211.conllu;Kadrile oli juba enne Tartu Treffneri gümnaasiumi lõpetamist selge , et pelgalt mõnd teoreetilist laadi eriala õppides poleks see tema rahutule hingele edaspidises elus piisavaid väljakutseid esitanud .;72;118;pelgalt mõnd teoreetilist laadi eriala õppides;unnatural;Kadrile oli juba enne Tartu Treffneri gümnaasiumi lõpetamist selge , et poleks see tema rahutule hingele edaspidises elus piisavaid väljakutseid esitanud .;90.9;90.9;100.0
44323;Train/aja_ee199920_osa_3_ud211.conllu;""" Ütleksin , et algkoolilastele suunatud reklaamid just neile mõeldud telesaadetes toimivad väga tõhusalt selles mõttes , et kinnistavad lastes kaubamärkide nimetusi ja tekitavad soovi vastavaid tooteid omada , "" selgitab McNeal .";120;208;, et kinnistavad lastes kaubamärkide nimetusi ja tekitavad soovi vastavaid tooteid omada;unnatural;""" Ütleksin , et algkoolilastele suunatud reklaamid just neile mõeldud telesaadetes toimivad väga tõhusalt selles mõttes , "" selgitab McNeal .";95.2;95.2;95.2
44355;Train/aja_ee200110_osa_1_ud211.conllu;Kui oleksin läinud teistesse riikidesse , oleks mulle öeldud - muidugi , saada raha siia ja me paigutame selle ära !;0;41;Kui oleksin läinud teistesse riikidesse ,;unnatural;oleks mulle öeldud - muidugi , saada raha siia ja me paigutame selle ära !;80.0;86.7;93.3
44363;Train/aja_ml200247_osa_4_ud211.conllu;Ka Tamkivi arvates tuleks suhete selgeksrääkimiseks omavahel rohkem suhelda .;0;18;Ka Tamkivi arvates;unnatural;tuleks suhete selgeksrääkimiseks omavahel rohkem suhelda .;100.0;100.0;100.0
44366;Train/ilu_vilep_ud211.conllu;Mõtet naiseni arendades jõudis ta korteri number kuus ukse taha ja tardus .;0;23;Mõtet naiseni arendades;unnatural;jõudis ta korteri number kuus ukse taha ja tardus .;70.0;80.0;80.0
44390;Train/aja_pm20001004_osa_4_ud211.conllu;Kui mind poleks , saaks turu tagasi võtta .;0;17;Kui mind poleks ,;unnatural;saaks turu tagasi võtta .;100.0;100.0;100.0
44403;Train/aja_horisont2000_osa_1_ud211.conllu;Kuigi ta ei olnud ka koloniaalvallutuste vastu , oli ta arvamusel , et jõude ei tohi liigselt killustada .;0;48;Kuigi ta ei olnud ka koloniaalvallutuste vastu ,;unnatural;oli ta arvamusel , et jõude ei tohi liigselt killustada .;100.0;100.0;100.0
44404;Train/tea_toohoive.conllu;Võrreldes tööjõu tootlikkusega on kapitali tootlikkuste arvutamise progress siiski väga piiratud ( Varblane , 2001 : 2 ) .;0;30;Võrreldes tööjõu tootlikkusega;unnatural;on kapitali tootlikkuste arvutamise progress siiski väga piiratud ( Varblane , 2001 : 2 ) .;81.2;93.8;87.5
44411;Train/aja_horisont2000_osa_1_ud211.conllu;Aafrikas tehtud järeleandmistele lootes tegi Caprivi oma kantsleriks oleku ajal ( 1890-1894 ) Briti diplomaatidele korduvalt ettepanekuid ühinemiseks Kolmikliiduga , kuid said ikka eitava vastuse .;0;39;Aafrikas tehtud järeleandmistele lootes;unnatural;tegi Caprivi oma kantsleriks oleku ajal ( 1890-1894 ) Briti diplomaatidele korduvalt ettepanekuid ühinemiseks Kolmikliiduga , kuid said ikka eitava vastuse .;31.8;36.4;36.4
44423;Dev/aja_luup200009_ud211.conllu;Neid kolme episoodi arutades väljendavad normaalsed ja korralikud inimesed üllatust .;0;28;Neid kolme episoodi arutades;unnatural;väljendavad normaalsed ja korralikud inimesed üllatust .;100.0;100.0;100.0
44429;Train/ilu_valton_ud211.conllu;Teiste lindudega võrreldes lendas ta halvasti , kuid noorele kanale ei teinud see suurt muret .;0;26;Teiste lindudega võrreldes;unnatural;lendas ta halvasti , kuid noorele kanale ei teinud see suurt muret .;100.0;100.0;100.0
44441;Train/aja_luup200202_osa_2_ud211.conllu;Kuuldes Eestis kehtivast seadusest , mis nõuab riigiametnikele tehtud kingid riigile , jäävad presidendi pressiteenistuse töötajad ehmatusest lausa tummaks .;0;86;Kuuldes Eestis kehtivast seadusest , mis nõuab riigiametnikele tehtud kingid riigile ,;unnatural;jäävad presidendi pressiteenistuse töötajad ehmatusest lausa tummaks .;100.0;100.0;100.0
44451;Train/aja_ee199920_osa_2_ud211.conllu;Kuigi mitu inimest arvavad , et nägid Tallinnas endist jäägrinõunik Hillar Mardot , ei usu kadunud mehe elukaaslane Kersti Saadlo , et mees vabaduses on .;0;83;Kuigi mitu inimest arvavad , et nägid Tallinnas endist jäägrinõunik Hillar Mardot ,;unnatural;ei usu kadunud mehe elukaaslane Kersti Saadlo , et mees vabaduses on .;100.0;100.0;100.0
44452;Train/tea_eesti_arst_2004_osa_3_ud211.conllu;Hõlmates üldiselt oluliseks peetavaid elukvaliteedi näitajaid , lubavad geneerilised küsimustikud teha ka rühmade-vahelisi võrdlusi .;0;61;Hõlmates üldiselt oluliseks peetavaid elukvaliteedi näitajaid;unnatural;, lubavad geneerilised küsimustikud teha ka rühmade-vahelisi võrdlusi .;88.9;88.9;100.0
44467;Train/tea_AA_05_6_ud211.conllu;Siinkohal toome selgituseks ühe näite sellest , kuidas LRE võiks toimida .;46;72;, kuidas LRE võiks toimida;unnatural;Siinkohal toome selgituseks ühe näite sellest .;85.7;85.7;85.7
44484;Dev/aja_luup200009_ud211.conllu;Häda sai Otsmani arvates otsa siis , kui sõda lõppes .;35;52;, kui sõda lõppes;unnatural;Häda sai Otsmani arvates otsa siis .;100.0;100.0;100.0
44508;Train/aja_sloleht20071217_ud211.conllu;Kuna sprinterit Maes pole , vedas ta viimasest neljast kilomeetrist kolm , üritades peagrupist jalga lasta .;0;27;Kuna sprinterit Maes pole ,;unnatural;vedas ta viimasest neljast kilomeetrist kolm , üritades peagrupist jalga lasta .;83.3;83.3;100.0
44519;Train/aja_ml200247_osa_8_ud211.conllu;Toivo Veenre arvates olnuks meil võimalik ka teine tee , ent see nõudnuks ja nõuaks riigi kindlamat tegutsemist , näiteks siseturu kaitseks .;0;20;Toivo Veenre arvates;unnatural;olnuks meil võimalik ka teine tee , ent see nõudnuks ja nõuaks riigi kindlamat tegutsemist , näiteks siseturu kaitseks .;90.0;90.0;100.0
44522;Train/aja_sloleht20071217_ud211.conllu;Kui viimase veerandaja algul jõudis Šiauliai korraks kaheksa punkti kaugusele , otsustasid kohtumise kaks kolme punkti rünnakut Arbetilt .;0;79;Kui viimase veerandaja algul jõudis Šiauliai korraks kaheksa punkti kaugusele ,;unnatural;otsustasid kohtumise kaks kolme punkti rünnakut Arbetilt .;100.0;100.0;100.0
44526;Train/tea_toohoive.conllu;Osana kokkuleppest valitsus nõustus korvama palgalimiite vähendades tulumaksu ja suurendades kulutusi sotsiaalpoliitikale .;57;121;vähendades tulumaksu ja suurendades kulutusi sotsiaalpoliitikale;unnatural;Osana kokkuleppest valitsus nõustus korvama palgalimiite .;100.0;100.0;100.0
44536;Train/aja_pm19980926e_ud211.conllu;Joonistades ja sellest rääkides on lihtsam omaks võtta varjatud või allasurutud tahke isiksuses ning teadlikult oma käitumist suunata .;0;31;Joonistades ja sellest rääkides;unnatural;on lihtsam omaks võtta varjatud või allasurutud tahke isiksuses ning teadlikult oma käitumist suunata .;80.0;86.7;80.0
44548;Train/aja_ee200110_osa_8_ud211.conllu;Ja nagu turvamehed meenutavad , olid paljud toonased allilmaga seostuvad klubikülastajad üksteist ise likvideerinud .;0;31;Ja nagu turvamehed meenutavad ,;unnatural;olid paljud toonased allilmaga seostuvad klubikülastajad üksteist ise likvideerinud .;90.0;100.0;90.0
44554;Dev/aja_luup200009_ud211.conllu;Ehkki moslemid jälestavad sedalaadi kombeid , ei tee nad sellest suurt välja .;0;45;Ehkki moslemid jälestavad sedalaadi kombeid ,;unnatural;ei tee nad sellest suurt välja .;85.7;100.0;85.7
44557;Train/aja_ml200247_osa_3_ud211.conllu;Kui mina Berliini tulin , puudus Balti riikidel NATOsse astumiseks Saksamaa toetus .;0;25;Kui mina Berliini tulin ,;unnatural;puudus Balti riikidel NATOsse astumiseks Saksamaa toetus .;87.5;100.0;87.5
44563;Dev/aja_ee199920_osa4_ud211.conllu;Teksti kirjutades mõtlesin ma palju ka Hollandi erakordselt intensiivsele kunstielule 17. sajandil , seal kujunes välja keeruline kunstniku-tellija-ostja-kunstikaupmehe suhete nelinurk .;0;17;Teksti kirjutades;unnatural;mõtlesin ma palju ka Hollandi erakordselt intensiivsele kunstielule 17. sajandil , seal kujunes välja keeruline kunstniku-tellija-ostja-kunstikaupmehe suhete nelinurk .;89.5;89.5;100.0
44564;Train/aja_ee200110_osa_1_ud211.conllu;""" Minu arvates on see bluff , kuid jäägu see Kati südametunnistusele , "" kommenteerib neiu süüdistusi Keila kriminaalpolitsei komissar Andres Truss .";2;14;Minu arvates;unnatural;""" on see bluff , kuid jäägu see Kati südametunnistusele , "" kommenteerib neiu süüdistusi Keila kriminaalpolitsei komissar Andres Truss .";90.5;95.2;90.5
44567;Train/tea_eesti_arst_2004_osa_3_ud211.conllu;Selleks et teha kindlaks isiku õigused vastavalt määrusele , on kasutusel vormi-kohased tõendid , mis näitavad , missugusel ajaperioodil ja millises mahus on isik kindlustatud .;0;60;Selleks et teha kindlaks isiku õigused vastavalt määrusele ,;unnatural;on kasutusel vormi-kohased tõendid , mis näitavad , missugusel ajaperioodil ja millises mahus on isik kindlustatud .;94.1;100.0;94.1
44570;Train/aja_pm20001004_osa_2_ud211.conllu;Kuigi pelk valdade liitmine pole võluvits , mis kõik rikkaks teeb , on see siiski üks võimalus omavalitsuste tugevdamiseks .;0;67;Kuigi pelk valdade liitmine pole võluvits , mis kõik rikkaks teeb ,;unnatural;on see siiski üks võimalus omavalitsuste tugevdamiseks .;87.5;100.0;87.5
44572;Train/tea_AA_05_6_ud211.conllu;Kuigi kasutatavad transistorstruktuurid on üldiselt sarnased traditsioonilistele MOS-väljatransistoridele , on nende oluliseks erinevuseks see , et transistoris on ühe paisu asemel kaks paisu .;0;105;Kuigi kasutatavad transistorstruktuurid on üldiselt sarnased traditsioonilistele MOS-väljatransistoridele;unnatural;, on nende oluliseks erinevuseks see , et transistoris on ühe paisu asemel kaks paisu .;100.0;100.0;100.0
44581;Train/aja_pm20000218_osa_5_ud211.conllu;Kui üks mune müügiks toonud naine ainsana leti ees seisis , oli aeg küps .;0;59;Kui üks mune müügiks toonud naine ainsana leti ees seisis ,;unnatural;oli aeg küps .;100.0;100.0;100.0
44592;Train/tea_eesti_arst_2004_osa_2_ud211.conllu;Kuigi eosinofiilne gastroenteriit on harva esinev haigus , tuleks sellele kui seedetrakti vaevuste ja eosinofiilia võimalikule põhjusele sagedamini mõelda .;0;56;Kuigi eosinofiilne gastroenteriit on harva esinev haigus;unnatural;, tuleks sellele kui seedetrakti vaevuste ja eosinofiilia võimalikule põhjusele sagedamini mõelda .;84.6;84.6;92.3
44615;Train/tea_toohoive.conllu;Kuigi pea kõikide liikumiste tõenäosused on üle kogu perioodi kahanenud , on liikumine hõivest töötusesse kasvanud .;0;73;Kuigi pea kõikide liikumiste tõenäosused on üle kogu perioodi kahanenud ,;unnatural;on liikumine hõivest töötusesse kasvanud .;100.0;100.0;100.0
44617;Train/aja_epl20061216_ud211.conllu;Cattle'i arvates saab niimoodi luua kasulikke ja vajalikke mööbliesemeid , ilma et oleks tarvis kasutada loodust saastavaid tehaseid .;0;16;Cattle'i arvates;unnatural;saab niimoodi luua kasulikke ja vajalikke mööbliesemeid , ilma et oleks tarvis kasutada loodust saastavaid tehaseid .;100.0;100.0;100.0
44638;Train/ilu_vilep_ud211.conllu;Sellele arutlusele toetudes viisid ta jalad teda ise Olja kööki boršitaldriku taha .;0;27;Sellele arutlusele toetudes;unnatural;viisid ta jalad teda ise Olja kööki boršitaldriku taha .;100.0;100.0;100.0
44646;Train/aja_luup200202_osa_1_ud211.conllu;Täna käivaid suuri manöövreid vaadates on Ilmoja delikaatne : “ Ei tohi ülikriitiline olla , aga mitmest kandist on selgelt üle pingutatud . ”;0;38;Täna käivaid suuri manöövreid vaadates;unnatural;on Ilmoja delikaatne : “ Ei tohi ülikriitiline olla , aga mitmest kandist on selgelt üle pingutatud . ”;94.7;100.0;94.7
44656;Train/aja_ee200110_osa_5_ud211.conllu;Kui isa kinkis filmikaamera , hakkas ta tegema animafilme .;0;29;Kui isa kinkis filmikaamera ,;unnatural;hakkas ta tegema animafilme .;100.0;100.0;100.0
44676;Train/aja_sloleht20071217_ud211.conllu;Vastupidavuse arenedes võib paari kuu pärast alustada juba pikema ( tund või enam ) jooksuga kord nädalas .;0;22;Vastupidavuse arenedes;unnatural;võib paari kuu pärast alustada juba pikema ( tund või enam ) jooksuga kord nädalas .;100.0;100.0;100.0
44703;Train/aja_horisont2000_osa_1_ud211.conllu;Uuele sajandile vastu minnes ennustas 1900. aastal Saksamaa kantsleriks tõusnud v. Bülow : “ Saabuval sajandil on Saksamaa kas haamriks või alasiks . ”;0;28;Uuele sajandile vastu minnes;unnatural;ennustas 1900. aastal Saksamaa kantsleriks tõusnud v. Bülow : “ Saabuval sajandil on Saksamaa kas haamriks või alasiks . ”;20.0;25.0;40.0
44704;Train/aja_ml200247_osa_3_ud211.conllu;Sellele vastates viitab Etverk seadusandjale .;0;16;Sellele vastates;unnatural;viitab Etverk seadusandjale .;100.0;100.0;100.0
44708;Train/tea_toohoive.conllu;Nagu võiski eeldada , olid ekspertide poolt pakutud lähenemised ja mõjutegurid küllaltki erinevad , mis tekitas vajaduse ühendada need terviklikumasse kontseptsiooni .;0;21;Nagu võiski eeldada ,;unnatural;olid ekspertide poolt pakutud lähenemised ja mõjutegurid küllaltki erinevad , mis tekitas vajaduse ühendada need terviklikumasse kontseptsiooni .;100.0;100.0;100.0
44716;Train/aja_ee200110_osa_3_ud211.conllu;Samas vaimus jätkates tuleks peagi tõdeda , et oleme jõudnud umbteele .;0;21;Samas vaimus jätkates;unnatural;tuleks peagi tõdeda , et oleme jõudnud umbteele .;100.0;100.0;100.0
44717;Train/ilu_vilep_ud211.conllu;Kui ta oli juba uksel , hõikas arst järele :;0;23;Kui ta oli juba uksel ,;unnatural;hõikas arst järele :;100.0;100.0;100.0
44719;Train/aja_pm19980926e_ud211.conllu;Ja kuigi tõve tippaeg jääb tavaliselt veel jahedamatele kuudele , võiks profülaktika mõttes ennast juba praegu vaktsineerida lasta .;0;65;Ja kuigi tõve tippaeg jääb tavaliselt veel jahedamatele kuudele ,;unnatural;võiks profülaktika mõttes ennast juba praegu vaktsineerida lasta .;100.0;100.0;100.0
44721;Train/ilu_vilep_ud211.conllu;Hingeldades pöördus ta tagasi ja seadis sammud vale kardinaga tuttava akna poole .;0;11;Hingeldades;unnatural;pöördus ta tagasi ja seadis sammud vale kardinaga tuttava akna poole .;91.7;91.7;91.7
44727;Dev/aja_luup200009_ud211.conllu;Nagu hiljem selgus , olid ameeriklased venelaste allveelaevastikku tol ajal kõvasti üle hinnanud , aga siiski hakkas muret tegema , et venelaste Akula 2 oli juba vaiksem kui ameeriklaste Los Angeles-klassi allveelaev .;0;20;Nagu hiljem selgus ,;unnatural;olid ameeriklased venelaste allveelaevastikku tol ajal kõvasti üle hinnanud , aga siiski hakkas muret tegema , et venelaste Akula 2 oli juba vaiksem kui ameeriklaste Los Angeles-klassi allveelaev .;82.8;86.2;89.7
44735;Train/tea_geofyysika.conllu;Viimase jääaja lõppedes toimus jää massilise sulamise ajal ookeani taseme tõusu tõttu pöörlemise aeglustumine kuni see ookeani taseme stabiliseerumise järel jõudis tasakaaluseisundisse .;0;23;Viimase jääaja lõppedes;unnatural;toimus jää massilise sulamise ajal ookeani taseme tõusu tõttu pöörlemise aeglustumine kuni see ookeani taseme stabiliseerumise järel jõudis tasakaaluseisundisse .;100.0;100.0;100.0
44774;Train/tea_AA_05_6_ud211.conllu;Et otsingut üle erinevate repositooriumide kiirendada , luuakse LRE keskkonna jaoks agentidel põhinev tarkvara , mis indekseerib liitunud repositooriumide õpiressursse nende metaandmete järgi .;0;55;Et otsingut üle erinevate repositooriumide kiirendada ,;unnatural;luuakse LRE keskkonna jaoks agentidel põhinev tarkvara , mis indekseerib liitunud repositooriumide õpiressursse nende metaandmete järgi .;82.4;88.2;88.2
44799;Train/aja_luup200106_osa_5_ud211.conllu;Finantse ümber jaotades näitab astmeline tulumaks samas üles suurt ligimesearmastust , pakkudes rikkamatele võimaluse jagada oma teistega , nõnda et kõik võiksid elada .;0;23;Finantse ümber jaotades;unnatural;näitab astmeline tulumaks samas üles suurt ligimesearmastust , pakkudes rikkamatele võimaluse jagada oma teistega , nõnda et kõik võiksid elada .;90.5;90.5;100.0
44802;Train/aja_ee199920_osa_2_ud211.conllu;Käibe kasvades võtab Nestlé üle sobiva turustusfirma või asutab iseseisva ettevõtte .;0;14;Käibe kasvades;unnatural;võtab Nestlé üle sobiva turustusfirma või asutab iseseisva ettevõtte .;80.0;90.0;80.0
44804;Train/aja_ml200247_osa_4_ud211.conllu;Hiisi arvates läks Vein kohtusse aja võitmiseks .;0;13;Hiisi arvates;unnatural;läks Vein kohtusse aja võitmiseks .;100.0;100.0;100.0
44816;Train/ilu_valton_ud211.conllu;Ent seda teadmatagi tundus meie tibule , et päike ei asenda ema , ta asub kaugel ja talle ei saa kurta oma pisikesi muresid .;4;19;seda teadmatagi;unnatural;Ent tundus meie tibule , et päike ei asenda ema , ta asub kaugel ja talle ei saa kurta oma pisikesi muresid .;100.0;100.0;100.0
44818;Dev/aja_luup200009_ud211.conllu;Ta heidab endale ette ainult seda , et tööd rabades sai ta nii vähe oma lastega koos olla .;39;51;tööd rabades;unnatural;Ta heidab endale ette ainult seda , et sai ta nii vähe oma lastega koos olla .;52.9;52.9;82.4
44835;Train/aja_luup200202_osa_1_ud211.conllu;Kui sama trend jätkub , muutuvad tulevikus meeleavaldused üha rahvarohkemaks .;0;23;Kui sama trend jätkub ,;unnatural;muutuvad tulevikus meeleavaldused üha rahvarohkemaks .;100.0;100.0;100.0
44842;Train/aja_ee199920_osa_2_ud211.conllu;""" Isegi tuttavad on eksinud -- kui Asso Kommer vanglast vabastati , süüdistasid kõik tuttavad Hillarit , et miks sa meile ei öelnud , ise käisid ju tal vanglas vastas !";103;166;, et miks sa meile ei öelnud , ise käisid ju tal vanglas vastas;unnatural;""" Isegi tuttavad on eksinud -- kui Asso Kommer vanglast vabastati , süüdistasid kõik tuttavad Hillarit !";88.2;88.2;94.1
44843;Train/aja_ml200247_osa_4_ud211.conllu;Eri hinnangutele tuginedes on Lacto võlg piimatootjate ees üle 30 miljoni krooni .;0;26;Eri hinnangutele tuginedes;unnatural;on Lacto võlg piimatootjate ees üle 30 miljoni krooni .;90.0;90.0;90.0
44869;Train/aja_ee200110_osa_4_ud211.conllu;""" Kui soojenemine jätkub võivad Kesk- ja Lääne-Eesti varsti päris ilma lumeta jääda , "" räägib Tooming uuringu kõige tõsisemast järeldusest .";2;24;Kui soojenemine jätkub;unnatural;""" võivad Kesk- ja Lääne-Eesti varsti päris ilma lumeta jääda , "" räägib Tooming uuringu kõige tõsisemast järeldusest .";94.7;94.7;100.0
44878;Train/aja_horisont2000_osa_5_ud211.conllu;Ehkki samal kohal olevat kunagi asunud kohalike randlaste sadamasild , on nii massiivne ehitis tõenäoliselt siiski Põhjasõja- aegne .;0;70;Ehkki samal kohal olevat kunagi asunud kohalike randlaste sadamasild ,;unnatural;on nii massiivne ehitis tõenäoliselt siiski Põhjasõja- aegne .;100.0;100.0;100.0
44879;Train/aja_luup200202_osa_2_ud211.conllu;Kuigi deklareeriti , et kõigil riikidel on õigus kaitsta oma kodanike tervist , ei muudetud ravimite tegijaõiguseid kaitsvat TRIPs lepingut .;0;79;Kuigi deklareeriti , et kõigil riikidel on õigus kaitsta oma kodanike tervist ,;unnatural;ei muudetud ravimite tegijaõiguseid kaitsvat TRIPs lepingut .;100.0;100.0;100.0
44903;Train/aja_ee200110_osa_8_ud211.conllu;"Mis iganes Euroopa linna tema shokk-rock-karavan jõudis , võtsid teda vastu vihatatti pritsivad kristlased ja marumoralistid , käes "" Peatage Saatan !";0;57;Mis iganes Euroopa linna tema shokk-rock-karavan jõudis ,;unnatural;"võtsid teda vastu vihatatti pritsivad kristlased ja marumoralistid , käes "" Peatage Saatan !";71.4;92.9;71.4
44917;Train/aja_luup200202_osa_3_ud211.conllu;Et aga Euroopa Liidu ettekirjutiste juurutamine nõuab omakorda raha , tuleb sotsiaalsüsteemi kulutused üle vaadata ning ühtlasi täiustada pensionisüsteemi , hoiatab Maailmapank .;0;69;Et aga Euroopa Liidu ettekirjutiste juurutamine nõuab omakorda raha ,;unnatural;tuleb sotsiaalsüsteemi kulutused üle vaadata ning ühtlasi täiustada pensionisüsteemi , hoiatab Maailmapank .;100.0;100.0;100.0
44922;Train/ilu_valton_ud211.conllu;Tibusid puuri pannes ei öelnud pikem inimene midagi , aga pisemal süda vist natuke valutas , nõnda et ta kõneles järgmist :;0;20;Tibusid puuri pannes;unnatural;ei öelnud pikem inimene midagi , aga pisemal süda vist natuke valutas , nõnda et ta kõneles järgmist :;94.7;94.7;94.7
44927;Train/tea_eesti_arst_2004_osa_2_ud211.conllu;Et harjutused annaksid tulemuse , peaks neid tegema iga päev 3-4 kuud järjest .;0;33;Et harjutused annaksid tulemuse ,;unnatural;peaks neid tegema iga päev 3-4 kuud järjest .;55.6;66.7;66.7
44929;Train/aja_luup200202_osa_2_ud211.conllu;Et kunstnikud hindavat sõltumatust kõigist teistest enam , vallutavad nad järelikult oma loominguga uusi turge maailmas palju agressiivsemalt kui materiaalseid väärtusi tähtsustavad ettevõtjad .;0;58;Et kunstnikud hindavat sõltumatust kõigist teistest enam ,;unnatural;vallutavad nad järelikult oma loominguga uusi turge maailmas palju agressiivsemalt kui materiaalseid väärtusi tähtsustavad ettevõtjad .;93.8;93.8;93.8
44934;Train/tea_geofyysika.conllu;Peale selle pretsesseerib Maa pöörlemistelg nagu iga vurri oma .;44;62;nagu iga vurri oma;unnatural;Peale selle pretsesseerib Maa pöörlemistelg .;100.0;100.0;100.0
44964;Train/tea_geofyysika.conllu;Lähtudes lapiku Maa eeldusest järeldas ta , et Päike on umbes Peloponnesose poolsaare suurune tuline kivi ( läbimõõt 60 km ringis ) .;0;29;Lähtudes lapiku Maa eeldusest;unnatural;järeldas ta , et Päike on umbes Peloponnesose poolsaare suurune tuline kivi ( läbimõõt 60 km ringis ) .;94.7;94.7;100.0
44997;Train/tea_AA_05_6_ud211.conllu;Nagu juba eelnevalt öeldud , kujutab USB välkmäludraiv välkmälulülitustel põhinevat välismäluseadet , mis säilitab temasse talletatud informatsiooni ka olukorras , kus mälulülituste elektritoide on välja lülitatud .;0;28;Nagu juba eelnevalt öeldud ,;unnatural;kujutab USB välkmäludraiv välkmälulülitustel põhinevat välismäluseadet , mis säilitab temasse talletatud informatsiooni ka olukorras , kus mälulülituste elektritoide on välja lülitatud .;95.5;95.5;95.5
