id;fpath;sentence;remove_start;remove_end;removed;type;short_sent;cons_score;ual;la
36675;Train/tea_toohoive.conllu;2 ) kuidas ettevõtte kuulumine suhtelise eelisega harudesse mõjutab ettevõtte töötajate arvu ( kirjeldatud variant võtab arvesse ka muid tegureid peale käibe muutumise ) .;95;106;kirjeldatud;free;2 ) kuidas ettevõtte kuulumine suhtelise eelisega harudesse mõjutab ettevõtte töötajate arvu ( variant võtab arvesse ka muid tegureid peale käibe muutumise ) .;95.8;95.8;100.0
36677;Train/tea_eesti_arst_2004_osa_2_ud211.conllu;Meditsiini areng on toonud pöörde mitme varem paratamatult fataalseks peetud haiguse ravisse .;40;76;varem paratamatult fataalseks peetud;free;Meditsiini areng on toonud pöörde mitme haiguse ravisse .;100.0;100.0;100.0
36678;Train/tea_toohoive.conllu;Ka tootlikkus oli 2000. a. kõrgem kui 1999. a. ja 2000. a. , st masinatesse ( tehnoloogiasse ) tehtud investeeringud väljendusid 2000. a. kõrges tootlikkuses , tekitamata aga täiendavat tööhõivet , kuna üldise kõrgema tehnoloogia taseme juures hakati eeldatavalt enam tootmist ratsionaliseerima .;64;101;masinatesse ( tehnoloogiasse ) tehtud;free;Ka tootlikkus oli 2000. a. kõrgem kui 1999. a. ja 2000. a. , st investeeringud väljendusid 2000. a. kõrges tootlikkuses , tekitamata aga täiendavat tööhõivet , kuna üldise kõrgema tehnoloogia taseme juures hakati eeldatavalt enam tootmist ratsionaliseerima .;84.2;84.2;100.0
36679;Train/tea_toohoive.conllu;Ka tootlikkus oli 2000. a. kõrgem kui 1999. a. ja 2000. a. , st masinatesse ( tehnoloogiasse ) tehtud investeeringud väljendusid 2000. a. kõrges tootlikkuses , tekitamata aga täiendavat tööhõivet , kuna üldise kõrgema tehnoloogia taseme juures hakati eeldatavalt enam tootmist ratsionaliseerima .;175;185;täiendavat;free;Ka tootlikkus oli 2000. a. kõrgem kui 1999. a. ja 2000. a. , st masinatesse ( tehnoloogiasse ) tehtud investeeringud väljendusid 2000. a. kõrges tootlikkuses , tekitamata aga tööhõivet , kuna üldise kõrgema tehnoloogia taseme juures hakati eeldatavalt enam tootmist ratsionaliseerima .;85.7;85.7;100.0
36682;Train/tea_toohoive.conllu;"Nimetatud "" ülekandemehhanismide "" uurimine peaks andma täiendavalt alust hinnata võimalikke arenguid tööturul ka ettevaatavalt .";0;9;Nimetatud;free;""" ülekandemehhanismide "" uurimine peaks andma täiendavalt alust hinnata võimalikke arenguid tööturul ka ettevaatavalt .";100.0;100.0;100.0
36684;Train/tea_geofyysika.conllu;Enamus teaduse ajalukku läinud vanakreeka kuulsusi on elanud sellel ajal .;7;30;teaduse ajalukku läinud;free;Enamus vanakreeka kuulsusi on elanud sellel ajal .;100.0;100.0;100.0
36687;Train/aja_ee199920_osa_3_ud211.conllu;20 miljonit sakslast ja sama palju turiste ei näeks muu hulgas universumi kärjekujulist ehitust kujutavat Eesti paviljoni ega maalilisi pilte meie rabamaastikest .;63;105;universumi kärjekujulist ehitust kujutavat;free;20 miljonit sakslast ja sama palju turiste ei näeks muu hulgas Eesti paviljoni ega maalilisi pilte meie rabamaastikest .;100.0;100.0;100.0
36688;Train/tea_AA_05_6_ud211.conllu;Tavakeeles kasutatava mõiste “ mälupulk ” maht on laiem kui mõistel “ USB välkmäludraiv ” 1 .;0;21;Tavakeeles kasutatava;free;mõiste “ mälupulk ” maht on laiem kui mõistel “ USB välkmäludraiv ” 1 .;None;None;None
36693;Train/aja_ee200110_osa_2_ud211.conllu;Selleks , et oleks lootust leida näiteks kasvajate teket taganttõukavaid geenikombinatsioone , peaks miljon Eestimaa inimest nõustuma oma andmed loodavasse andmebaasi loovutama .;33;72;näiteks kasvajate teket taganttõukavaid;free;Selleks , et oleks lootust leida geenikombinatsioone , peaks miljon Eestimaa inimest nõustuma oma andmed loodavasse andmebaasi loovutama .;100.0;100.0;100.0
36694;Train/aja_ee200110_osa_2_ud211.conllu;Selleks , et oleks lootust leida näiteks kasvajate teket taganttõukavaid geenikombinatsioone , peaks miljon Eestimaa inimest nõustuma oma andmed loodavasse andmebaasi loovutama .;145;155;loodavasse;free;Selleks , et oleks lootust leida näiteks kasvajate teket taganttõukavaid geenikombinatsioone , peaks miljon Eestimaa inimest nõustuma oma andmed andmebaasi loovutama .;95.5;95.5;100.0
36695;Train/aja_epl20061216_ud211.conllu;Juba järgmisel päeval pärast revolutsioonilise seaduse jõustumist hakati seda ellu viima : pealinnast põhja pool elaval Leco de Apolo indiaanlaste kogukonnal lubati kasutada 238 000 hektari suurust maa-ala , millest peaks kasu saama üle 500 pere .;91;119;pealinnast põhja pool elaval;free;Juba järgmisel päeval pärast revolutsioonilise seaduse jõustumist hakati seda ellu viima : Leco de Apolo indiaanlaste kogukonnal lubati kasutada 238 000 hektari suurust maa-ala , millest peaks kasu saama üle 500 pere .;None;None;None
36696;Train/aja_epl20061216_ud211.conllu;Kindlasti leidub tähelepanu äratavaid mooduseid , kuidas enda , oma naise , laste ja miks ka mitte oma riigi sünnipäeva uutmoodi tähistada .;17;37;tähelepanu äratavaid;free;Kindlasti leidub mooduseid , kuidas enda , oma naise , laste ja miks ka mitte oma riigi sünnipäeva uutmoodi tähistada .;85.7;85.7;90.5
36697;Train/aja_ee199920_osa_2_ud211.conllu;Looduslikule toidule orienteeritud tarbijad maksavad meelsasti kõrgemat hinda toiduainete eest , mis ei ole keemiliselt töödeldud ega läbi teinud geenitehnoloogilisi muudatusi .;0;34;Looduslikule toidule orienteeritud;free;tarbijad maksavad meelsasti kõrgemat hinda toiduainete eest , mis ei ole keemiliselt töödeldud ega läbi teinud geenitehnoloogilisi muudatusi .;100.0;100.0;100.0
36698;Train/arborest_ud211.conllu;Kas on mõtet üldse müüa ?;13;23;üldse müüa;free;Kas on mõtet ?;100.0;100.0;100.0
36699;Train/aja_ee199920_osa_3_ud211.conllu;"Texase A &amp; M ülikooli turundusprofessori James McNeali sõnul on lastele suunatud reklaamile tehtavad kulutused viimase 6-7 aasta jooksul kasvanud 15--20 protsenti aastas -- ja seda lihtsal põhjusel : laste ostuvõime on kasvanud samas tempos .";68;84;lastele suunatud;free;"Texase A &amp; M ülikooli turundusprofessori James McNeali sõnul on reklaamile tehtavad kulutused viimase 6-7 aasta jooksul kasvanud 15--20 protsenti aastas -- ja seda lihtsal põhjusel : laste ostuvõime on kasvanud samas tempos .";8.8;11.8;20.6
36700;Train/aja_ee199920_osa_3_ud211.conllu;"Texase A &amp; M ülikooli turundusprofessori James McNeali sõnul on lastele suunatud reklaamile tehtavad kulutused viimase 6-7 aasta jooksul kasvanud 15--20 protsenti aastas -- ja seda lihtsal põhjusel : laste ostuvõime on kasvanud samas tempos .";68;104;lastele suunatud reklaamile tehtavad;free;"Texase A &amp; M ülikooli turundusprofessori James McNeali sõnul on kulutused viimase 6-7 aasta jooksul kasvanud 15--20 protsenti aastas -- ja seda lihtsal põhjusel : laste ostuvõime on kasvanud samas tempos .";9.4;9.4;18.8
36701;Train/tea_AA_05_6_ud211.conllu;Näiteks leiab õpetaja huvitava materjali Hispaania repositooriumist .;22;30;huvitava;free;Näiteks leiab õpetaja materjali Hispaania repositooriumist .;85.7;85.7;85.7
36702;Dev/aja_ee199920_osa4_ud211.conllu;"Kõige ammendavam ja põhjalikum oli Arvo Krikmanni käsitlus "" Opositsioonist obstsöönne / mitteobstsöönne folkloorses retoorikas ja koomikas "" , kus ta valdavalt toetus mõistatustele .";142;181;, kus ta valdavalt toetus mõistatustele;free;"Kõige ammendavam ja põhjalikum oli Arvo Krikmanni käsitlus "" Opositsioonist obstsöönne / mitteobstsöönne folkloorses retoorikas ja koomikas "" .";68.4;68.4;89.5
36703;Train/aja_pm19980926e_ud211.conllu;Kohtasime ameeriklannat , kes oli visalt avaldanud soovi Iraani sõita ja talle antigi viisa .;57;69;Iraani sõita;free;Kohtasime ameeriklannat , kes oli visalt avaldanud soovi ja talle antigi viisa .;100.0;100.0;100.0
36704;Train/aja_ee200110_osa_5_ud211.conllu;Wallace'it ja Gromitit kujutavate mitmesuguste toodete müügist saadav tulu ulatub hinnanguliselt 1,3 miljardi kroonini aastas ja enamiku nendest on kujundanud Park ise .;0;33;Wallace'it ja Gromitit kujutavate;free;mitmesuguste toodete müügist saadav tulu ulatub hinnanguliselt 1,3 miljardi kroonini aastas ja enamiku nendest on kujundanud Park ise .;94.7;100.0;94.7
36707;Train/aja_pm20001004_osa_2_ud211.conllu;Rääkimata sellest , et ühe elaniku kohta arvestades erinevad juba tehtud prognoosidki kuni kümme korda .;61;72;juba tehtud;free;Rääkimata sellest , et ühe elaniku kohta arvestades erinevad prognoosidki kuni kümme korda .;42.9;50.0;85.7
36708;Train/tea_AA_05_6_ud211.conllu;Mis puutub multiskalaarse protsessori mälusüsteemi , siis seda vaadeldakse kui tervikut , mille moodustavad vastava protsessorelemendi registrikogum ja protsessorelemendile eraldatud individuaalne mälulülitus ehk andmepank AP .;108;115;vastava;free;Mis puutub multiskalaarse protsessori mälusüsteemi , siis seda vaadeldakse kui tervikut , mille moodustavad protsessorelemendi registrikogum ja protsessorelemendile eraldatud individuaalne mälulülitus ehk andmepank AP .;96.0;96.0;100.0
36709;Train/tea_AA_05_6_ud211.conllu;Mis puutub multiskalaarse protsessori mälusüsteemi , siis seda vaadeldakse kui tervikut , mille moodustavad vastava protsessorelemendi registrikogum ja protsessorelemendile eraldatud individuaalne mälulülitus ehk andmepank AP .;152;182;protsessorelemendile eraldatud;free;Mis puutub multiskalaarse protsessori mälusüsteemi , siis seda vaadeldakse kui tervikut , mille moodustavad vastava protsessorelemendi registrikogum ja individuaalne mälulülitus ehk andmepank AP .;95.8;95.8;100.0
36715;Train/aja_pm20001004_osa_3_ud211.conllu;Ta jooksis Atlantas olümpiahõbeda andnud ajast aeglasemalt , ei hiilanud publiku ees nagu maailmarekordeid koguv megatäht .;90;112;maailmarekordeid koguv;free;Ta jooksis Atlantas olümpiahõbeda andnud ajast aeglasemalt , ei hiilanud publiku ees nagu megatäht .;93.3;93.3;100.0
36717;Train/aja_ml200247_osa_2_ud211.conllu;Samal ajal pakkus Walesi prints Eesti presidendile oma tehases toodetud maheküpsiseid , vestlusteemadeks mahepõllundus ja päevapoliitika .;51;71;oma tehases toodetud;free;Samal ajal pakkus Walesi prints Eesti presidendile maheküpsiseid , vestlusteemadeks mahepõllundus ja päevapoliitika .;92.9;100.0;92.9
36718;Train/aja_ee200110_osa_10_ud211.conllu;See on hea küsimus ja seda võiks küsida Dennis Pennise karakteri loonud koomikult Paul Kaye'ilt .;40;71;Dennis Pennise karakteri loonud;free;See on hea küsimus ja seda võiks küsida koomikult Paul Kaye'ilt .;100.0;100.0;100.0
36719;Train/aja_epl20061216_ud211.conllu;Teemaplaneering hõlmab nii Tallinna üldplaneeringuga väärtuslikeks piirkondadeks määratud Kadrioru , Kassisaba , Süda-Tatari ning Veerenni asumeid kui ka esmakordselt äramärkimist leidnud kolme ala : Raua piirkonda ( Kadrioru ja kesklinna vahel ) , Torupilli piirkonda ( Tartu maantee ja Gonsiori tänava vahel ) ning Tallinn-Väikest ehk Kitseküla piirkonda .;27;89;Tallinna üldplaneeringuga väärtuslikeks piirkondadeks määratud;free;Teemaplaneering hõlmab nii Kadrioru , Kassisaba , Süda-Tatari ning Veerenni asumeid kui ka esmakordselt äramärkimist leidnud kolme ala : Raua piirkonda ( Kadrioru ja kesklinna vahel ) , Torupilli piirkonda ( Tartu maantee ja Gonsiori tänava vahel ) ning Tallinn-Väikest ehk Kitseküla piirkonda .;88.6;93.2;95.5
36720;Train/aja_epl20061216_ud211.conllu;Teemaplaneering hõlmab nii Tallinna üldplaneeringuga väärtuslikeks piirkondadeks määratud Kadrioru , Kassisaba , Süda-Tatari ning Veerenni asumeid kui ka esmakordselt äramärkimist leidnud kolme ala : Raua piirkonda ( Kadrioru ja kesklinna vahel ) , Torupilli piirkonda ( Tartu maantee ja Gonsiori tänava vahel ) ning Tallinn-Väikest ehk Kitseküla piirkonda .;154;187;esmakordselt äramärkimist leidnud;free;Teemaplaneering hõlmab nii Tallinna üldplaneeringuga väärtuslikeks piirkondadeks määratud Kadrioru , Kassisaba , Süda-Tatari ning Veerenni asumeid kui ka kolme ala : Raua piirkonda ( Kadrioru ja kesklinna vahel ) , Torupilli piirkonda ( Tartu maantee ja Gonsiori tänava vahel ) ning Tallinn-Väikest ehk Kitseküla piirkonda .;87.0;89.1;93.5
36723;Train/tea_geofyysika.conllu;Kui võtta ette erinevate geoteaduste õpikud või monograafiad , siis on nende põhiline sisu alati suures osas kattuv ja erinevused ilmnevad vaid kindlate probleemiringide eelistuse kaudu .;15;24;erinevate;free;Kui võtta ette geoteaduste õpikud või monograafiad , siis on nende põhiline sisu alati suures osas kattuv ja erinevused ilmnevad vaid kindlate probleemiringide eelistuse kaudu .;96.2;96.2;100.0
36724;Train/aja_ee199920_osa_2_ud211.conllu;Läbi lastehaiguste ja kalliks läinud õppetundide on need ülesanded täidetud .;22;36;kalliks läinud;free;Läbi lastehaiguste ja õppetundide on need ülesanded täidetud .;100.0;100.0;100.0
36726;Train/aja_horisont2000_osa_5_ud211.conllu;Üsna enesestmõistetavalt kuulus küsimus selle kohta , kuidas taolistest metslastest võisid kujuneda viktoriaanlikud kaunishinged , Darwini arvates nende hulka , millele tema vastloodud bioloogiline teooria oleks pidanud suutma vastata .;52;130;, kuidas taolistest metslastest võisid kujuneda viktoriaanlikud kaunishinged ,;free;Üsna enesestmõistetavalt kuulus küsimus selle kohta Darwini arvates nende hulka , millele tema vastloodud bioloogiline teooria oleks pidanud suutma vastata .;95.2;95.2;95.2
36727;Train/aja_horisont2000_osa_5_ud211.conllu;Üsna enesestmõistetavalt kuulus küsimus selle kohta , kuidas taolistest metslastest võisid kujuneda viktoriaanlikud kaunishinged , Darwini arvates nende hulka , millele tema vastloodud bioloogiline teooria oleks pidanud suutma vastata .;174;184;vastloodud;free;Üsna enesestmõistetavalt kuulus küsimus selle kohta , kuidas taolistest metslastest võisid kujuneda viktoriaanlikud kaunishinged , Darwini arvates nende hulka , millele tema bioloogiline teooria oleks pidanud suutma vastata .;89.7;89.7;100.0
36728;Train/tea_toohoive.conllu;Tööhõive kaldub ümber paiknema madala produktiivsusega ettevõtetest kõrgema produktiivsusega ettevõtetesse ja majandusharudesse , kui need saavutavad teatud turuosa .;150;156;teatud;free;Tööhõive kaldub ümber paiknema madala produktiivsusega ettevõtetest kõrgema produktiivsusega ettevõtetesse ja majandusharudesse , kui need saavutavad turuosa .;94.4;94.4;94.4
36729;Dev/aja_ml200247_osa6_ud211.conllu;Naisega riidu läinud meistrimees Kalle Seier kinkis talle kella , mis lisaks kellaajale ja kuupäevale näitab ka naise vanust .;0;20;Naisega riidu läinud;free;meistrimees Kalle Seier kinkis talle kella , mis lisaks kellaajale ja kuupäevale näitab ka naise vanust .;94.1;94.1;100.0
36734;Train/aja_pm20001004_osa_2_ud211.conllu;Rääkides täna integratsioonist , on vaja selgelt näha just eliidi ja selle juhitud riiklike ja eraasutuste osa tolerantse ja rahvuslikul alusel mittesegregeeriva kultuuri kujundamisel .;69;82;selle juhitud;free;Rääkides täna integratsioonist , on vaja selgelt näha just eliidi ja riiklike ja eraasutuste osa tolerantse ja rahvuslikul alusel mittesegregeeriva kultuuri kujundamisel .;73.9;78.3;87.0
36736;Train/tea_geofyysika.conllu;Kirjeldava iseloomuga punktides on materjal püütud esitada võimalikult kompaktsena , arvestades kuni 1996. a. ilmunud maailmapildi aluseid kujundavate uurimistulemustega .;96;117;kuni 1996. a. ilmunud;free;Kirjeldava iseloomuga punktides on materjal püütud esitada võimalikult kompaktsena , arvestades maailmapildi aluseid kujundavate uurimistulemustega .;93.8;93.8;100.0
36737;Train/tea_geofyysika.conllu;Kirjeldava iseloomuga punktides on materjal püütud esitada võimalikult kompaktsena , arvestades kuni 1996. a. ilmunud maailmapildi aluseid kujundavate uurimistulemustega .;118;150;maailmapildi aluseid kujundavate;free;Kirjeldava iseloomuga punktides on materjal püütud esitada võimalikult kompaktsena , arvestades kuni 1996. a. ilmunud uurimistulemustega .;94.1;94.1;100.0
36738;Dev/ilu_orlau_ud211.conllu;Korraga kostus summutatud hääl , algul ainult aimatav , siis tugevam ja selgem ... ning lõpuks hirmukarjatus , mis katkes järsult , nagu oleks liiv selle lämmatanud .;15;25;summutatud;free;Korraga kostus hääl , algul ainult aimatav , siis tugevam ja selgem ... ning lõpuks hirmukarjatus , mis katkes järsult , nagu oleks liiv selle lämmatanud .;88.9;92.6;96.3
36739;Dev/ilu_orlau_ud211.conllu;Korraga kostus summutatud hääl , algul ainult aimatav , siis tugevam ja selgem ... ning lõpuks hirmukarjatus , mis katkes järsult , nagu oleks liiv selle lämmatanud .;31;78;, algul ainult aimatav , siis tugevam ja selgem;free;Korraga kostus summutatud hääl ... ning lõpuks hirmukarjatus , mis katkes järsult , nagu oleks liiv selle lämmatanud .;100.0;100.0;100.0
36740;Train/aja_horisont2000_osa_5_ud211.conllu;Kehakeele ja kõnekeele kasutamise vahekord ning kehakeele märgistik erinevad kultuuriti õige oluliselt ning loodusrahvaste lugusid ja müüte üles tähendavad misjonärid on sageli jäädvustanud omaeneste väärarusaamu sellest keelest .;108;155;loodusrahvaste lugusid ja müüte üles tähendavad;free;Kehakeele ja kõnekeele kasutamise vahekord ning kehakeele märgistik erinevad kultuuriti õige oluliselt ning misjonärid on sageli jäädvustanud omaeneste väärarusaamu sellest keelest .;100.0;100.0;100.0
36743;Train/tea_AA_05_6_ud211.conllu;1. Igas protsessorelemendis toimub talle eraldatud tegumi töötlemine jadamisi .;35;50;talle eraldatud;free;1. Igas protsessorelemendis toimub tegumi töötlemine jadamisi .;87.5;87.5;87.5
36745;Train/tea_toohoive.conllu;Palgatööd otsivatest keskeri- ja kõrgharidusega töötutest otsis 2001. a. vaid 26,7 % haridustasemele vastavat tööd , 73,3 % oli nõus ka madalamat haridustaset nõudva tööga .;0;20;Palgatööd otsivatest;free;keskeri- ja kõrgharidusega töötutest otsis 2001. a. vaid 26,7 % haridustasemele vastavat tööd , 73,3 % oli nõus ka madalamat haridustaset nõudva tööga .;None;None;None
36748;Train/aja_pm19980926e_ud211.conllu;Maitstud 1996. aasta vein tekitas veidi kareda mulje .;0;8;Maitstud;free;1996. aasta vein tekitas veidi kareda mulje .;100.0;100.0;100.0
36750;Train/aja_ml200247_osa_4_ud211.conllu;See , et Rapla Dairy on lehmapidajatele kuude kaupa võlgu , pälvis laiemat tähelepanu alles siis , kui riik tahtis firmat juhtivale Afganistani eruohvitserile Jaqub Haidaryle eriliste teenete eest kodakondsuse kinkida .;4;59;, et Rapla Dairy on lehmapidajatele kuude kaupa võlgu ,;free;See pälvis laiemat tähelepanu alles siis , kui riik tahtis firmat juhtivale Afganistani eruohvitserile Jaqub Haidaryle eriliste teenete eest kodakondsuse kinkida .;100.0;100.0;100.0
36751;Train/aja_ml200247_osa_4_ud211.conllu;See , et Rapla Dairy on lehmapidajatele kuude kaupa võlgu , pälvis laiemat tähelepanu alles siis , kui riik tahtis firmat juhtivale Afganistani eruohvitserile Jaqub Haidaryle eriliste teenete eest kodakondsuse kinkida .;115;131;firmat juhtivale;free;See , et Rapla Dairy on lehmapidajatele kuude kaupa võlgu , pälvis laiemat tähelepanu alles siis , kui riik tahtis Afganistani eruohvitserile Jaqub Haidaryle eriliste teenete eest kodakondsuse kinkida .;96.7;96.7;100.0
36752;Train/aja_ee200110_osa_10_ud211.conllu;Kõnesolev kogu annab tooni ka vaadeldavas valimikus .;0;9;Kõnesolev;free;kogu annab tooni ka vaadeldavas valimikus .;100.0;100.0;100.0
36753;Train/aja_ee200110_osa_10_ud211.conllu;Kõnesolev kogu annab tooni ka vaadeldavas valimikus .;30;41;vaadeldavas;free;Kõnesolev kogu annab tooni ka valimikus .;100.0;100.0;100.0
36755;Train/aja_ee200110_osa_6_ud211.conllu;Ning liialt häält tõstvad mõjukad opositsionäärid või valitsusele ebamugavad tegelased kõrvaldatakse .;5;25;liialt häält tõstvad;free;Ning mõjukad opositsionäärid või valitsusele ebamugavad tegelased kõrvaldatakse .;100.0;100.0;100.0
36756;Train/tea_eesti_arst_2004_osa_2_ud211.conllu;Eosinofiilidel on erinevad immunoglobuliinide retseptorid , sealhulgas retseptorid IgG ja IgA jaoks .;18;26;erinevad;free;Eosinofiilidel on immunoglobuliinide retseptorid , sealhulgas retseptorid IgG ja IgA jaoks .;91.7;91.7;100.0
36757;Train/tea_eesti_arst_2004_osa_3_ud211.conllu;1958. aastal Rooma lepinguga sätestatud Euroopa Majandusühenduse eesmärk oli tagada liikmesriikide majandusedu ühtse turu kaudu .;0;39;1958. aastal Rooma lepinguga sätestatud;free;Euroopa Majandusühenduse eesmärk oli tagada liikmesriikide majandusedu ühtse turu kaudu .;100.0;100.0;100.0
36759;Train/aja_luup200202_osa_1_ud211.conllu;Ilmoja soovitab lugeda läinud aasta 29. juuli Dagens Nyheteris avaldatud sotsiaalameti raportit .;23;72;läinud aasta 29. juuli Dagens Nyheteris avaldatud;free;Ilmoja soovitab lugeda sotsiaalameti raportit .;100.0;100.0;100.0
36761;Dev/ilu_orlau_ud211.conllu;Kõrvulukustav muusika kurdistas mind , läbi selle kuulsin vaid üksikuid valjuhäälseid hõikeid .;0;13;Kõrvulukustav;free;muusika kurdistas mind , läbi selle kuulsin vaid üksikuid valjuhäälseid hõikeid .;91.7;91.7;100.0
36763;Train/tea_toohoive.conllu;Kuna üleminekukonteksti mobiilsuse seletamiseks on raske leida head mudelit , püüame järgnevalt iseloomustada töötuse ja mobiilsuse seost erinevate empiiriliste näitajate alusel , vaadates , kas ja milliseid erinevusi mobiilsuses võib leida meie poolt eristatud tööturu arengu erinevatel perioodidel : ühelt poolt esmase ümberstruktureerumise perioodil kuni suhtelise stabiliseerumiseni 1995. a. ning teisalt perioodil , mil globaalse majanduse tsükliliste muutuste mõju on hakanud domineerima ( alates 1998. a. ) .;138;147;erinevate;free;Kuna üleminekukonteksti mobiilsuse seletamiseks on raske leida head mudelit , püüame järgnevalt iseloomustada töötuse ja mobiilsuse seost empiiriliste näitajate alusel , vaadates , kas ja milliseid erinevusi mobiilsuses võib leida meie poolt eristatud tööturu arengu erinevatel perioodidel : ühelt poolt esmase ümberstruktureerumise perioodil kuni suhtelise stabiliseerumiseni 1995. a. ning teisalt perioodil , mil globaalse majanduse tsükliliste muutuste mõju on hakanud domineerima ( alates 1998. a. ) .;83.6;88.1;92.5
36764;Train/tea_toohoive.conllu;Kuna üleminekukonteksti mobiilsuse seletamiseks on raske leida head mudelit , püüame järgnevalt iseloomustada töötuse ja mobiilsuse seost erinevate empiiriliste näitajate alusel , vaadates , kas ja milliseid erinevusi mobiilsuses võib leida meie poolt eristatud tööturu arengu erinevatel perioodidel : ühelt poolt esmase ümberstruktureerumise perioodil kuni suhtelise stabiliseerumiseni 1995. a. ning teisalt perioodil , mil globaalse majanduse tsükliliste muutuste mõju on hakanud domineerima ( alates 1998. a. ) .;241;261;meie poolt eristatud;free;Kuna üleminekukonteksti mobiilsuse seletamiseks on raske leida head mudelit , püüame järgnevalt iseloomustada töötuse ja mobiilsuse seost erinevate empiiriliste näitajate alusel , vaadates , kas ja milliseid erinevusi mobiilsuses võib leida tööturu arengu erinevatel perioodidel : ühelt poolt esmase ümberstruktureerumise perioodil kuni suhtelise stabiliseerumiseni 1995. a. ning teisalt perioodil , mil globaalse majanduse tsükliliste muutuste mõju on hakanud domineerima ( alates 1998. a. ) .;84.6;87.7;92.3
