id;fpath;sentence;remove_start;remove_end;removed;type;short_sent;cons_score;ual;la
66343;Train/aja_pm20000218_osa_5_ud211.conllu;Rohelised saavad CDU trahvirahast 5,9 miljonit , Baieris tegutsev Kristlik-Sotsiaalne Liit ( CSU ) 4,5 miljonit , vabad demokraadid ( FDP ) 3,2 miljonit ja endiste Ida-Saksa kommunistide õigusjärglased Demokraatliku Sotsialismi Parteist ( PDS ) 2,4 miljonit marka .;245;257;2,4 miljonit;bound;Rohelised saavad CDU trahvirahast 5,9 miljonit , Baieris tegutsev Kristlik-Sotsiaalne Liit ( CSU ) 4,5 miljonit , vabad demokraadid ( FDP ) 3,2 miljonit ja endiste Ida-Saksa kommunistide õigusjärglased Demokraatliku Sotsialismi Parteist ( PDS ) marka .;94.6;94.6;100.0
66344;Train/aja_ee199920_osa_1_ud211.conllu;"Lehe väitel karjusid 8. mail ligi 40 noort Narvas Daumani tänaval loosungit "" Sieg Heil "" .";29;36;ligi 40;bound;"Lehe väitel karjusid 8. mail noort Narvas Daumani tänaval loosungit "" Sieg Heil "" .";93.3;93.3;93.3
66345;Train/tea_toohoive.conllu;"II 1995 algus kuni 1998 lõpp : suhtelise stabiilsuse periood ;";3;7;1995;bound;"II algus kuni 1998 lõpp : suhtelise stabiilsuse periood ;";90.0;100.0;90.0
66346;Train/tea_toohoive.conllu;"II 1995 algus kuni 1998 lõpp : suhtelise stabiilsuse periood ;";19;23;1998;bound;"II 1995 algus kuni lõpp : suhtelise stabiilsuse periood ;";100.0;100.0;100.0
66347;Train/aja_ee199920_osa_1_ud211.conllu;1998. aastal oli firma käive 492 miljonit krooni ja puhaskasum 47 miljonit krooni .;29;41;492 miljonit;bound;1998. aastal oli firma käive krooni ja puhaskasum 47 miljonit krooni .;100.0;100.0;100.0
66348;Train/aja_ee199920_osa_1_ud211.conllu;1998. aastal oli firma käive 492 miljonit krooni ja puhaskasum 47 miljonit krooni .;63;74;47 miljonit;bound;1998. aastal oli firma käive 492 miljonit krooni ja puhaskasum krooni .;100.0;100.0;100.0
66350;Train/aja_ee199920_osa_2_ud211.conllu;Tänaseks töötavad Nestlé 495 vabrikut 77 riigis .;25;28;495;bound;Tänaseks töötavad Nestlé vabrikut 77 riigis .;100.0;100.0;100.0
66351;Train/aja_ee199920_osa_2_ud211.conllu;Tänaseks töötavad Nestlé 495 vabrikut 77 riigis .;38;40;77;bound;Tänaseks töötavad Nestlé 495 vabrikut riigis .;71.4;85.7;71.4
66352;Train/aja_horisont2000_osa_1_ud211.conllu;Vahel on raadiokiirguses näha üks või kaks võimast gaasijuga või -pilve - kõrva , mis on välja paiskunud täpselt galaktika keskmest .;38;42;kaks;bound;Vahel on raadiokiirguses näha üks või võimast gaasijuga või -pilve - kõrva , mis on välja paiskunud täpselt galaktika keskmest .;19.0;19.0;28.6
66353;Train/aja_pm20001004_osa_3_ud211.conllu;Viit kuldmedalit ihanud Marion Jonesi ajaloolise saavutuse nurjasid nigel kaugushüppetehnika ja kaasmaalannade krobeline teatevahetus 4 x 100 m jooksus .;0;4;Viit;bound;kuldmedalit ihanud Marion Jonesi ajaloolise saavutuse nurjasid nigel kaugushüppetehnika ja kaasmaalannade krobeline teatevahetus 4 x 100 m jooksus .;89.5;89.5;94.7
66354;Train/aja_pm20001004_osa_3_ud211.conllu;Viit kuldmedalit ihanud Marion Jonesi ajaloolise saavutuse nurjasid nigel kaugushüppetehnika ja kaasmaalannade krobeline teatevahetus 4 x 100 m jooksus .;134;141;4 x 100;bound;Viit kuldmedalit ihanud Marion Jonesi ajaloolise saavutuse nurjasid nigel kaugushüppetehnika ja kaasmaalannade krobeline teatevahetus m jooksus .;94.1;94.1;100.0
66355;Train/aja_luup200106_osa_2_ud211.conllu;Kindral de Gaulle ütles kaks korda ei .;24;28;kaks;bound;Kindral de Gaulle ütles korda ei .;100.0;100.0;100.0
66357;Train/aja_epl20061216_ud211.conllu;Selle aasta teises kvartalis oli 1-toaliste korterite ruutmeetri hind Tallinnas statistikaameti andmetel 27 700 krooni , kolmandas kvartalis 24 900 krooni .;105;111;27 700;bound;Selle aasta teises kvartalis oli 1-toaliste korterite ruutmeetri hind Tallinnas statistikaameti andmetel krooni , kolmandas kvartalis 24 900 krooni .;None;None;None
66358;Train/aja_epl20061216_ud211.conllu;Selle aasta teises kvartalis oli 1-toaliste korterite ruutmeetri hind Tallinnas statistikaameti andmetel 27 700 krooni , kolmandas kvartalis 24 900 krooni .;141;147;24 900;bound;Selle aasta teises kvartalis oli 1-toaliste korterite ruutmeetri hind Tallinnas statistikaameti andmetel 27 700 krooni , kolmandas kvartalis krooni .;None;None;None
66359;Train/ilu_maailm_ud211.conllu;Laual oli pudel ning kolm puhast pitsi .;21;25;kolm;bound;Laual oli pudel ning puhast pitsi .;100.0;100.0;100.0
66360;Dev/aja_luup200009_ud211.conllu;Seni on Harpoon andnud lahingutes 100 % tulemuse .;34;37;100;bound;Seni on Harpoon andnud lahingutes % tulemuse .;87.5;100.0;87.5
66361;Train/aja_ee200110_osa_8_ud211.conllu;PIDU KäIS TäIE RAUAGA SEITSE PäEVA nädalas .;22;28;SEITSE;bound;PIDU KäIS TäIE RAUAGA PäEVA nädalas .;85.7;85.7;85.7
66362;Train/tea_dr8047.conllu;"Enamasti loetakse sobivaks ( vajalikuks ) koguseks 0,1 … 0,4 g ω-3-rasvhappeid päevas ( Leskanich , Noble , 1997 ; Products … , i.a. ; The importance … , 1998 ) .";51;60;0,1 … 0,4;bound;"Enamasti loetakse sobivaks ( vajalikuks ) koguseks g ω-3-rasvhappeid päevas ( Leskanich , Noble , 1997 ; Products … , i.a. ; The importance … , 1998 ) .";62.1;69.0;69.0
66363;Train/tea_eesti_arst_2004_osa_2_ud211.conllu;20-70 %-l patsientidest esineb endal või nende pereliikmetel allergilisi haigusi nagu bronhiaalastmat , heinanohu , ülitundlikkust ravimite suhtes , ekseemi ( 1 , 8 , 9 , 11 , 12 ) .;0;5;20-70;bound;%-l patsientidest esineb endal või nende pereliikmetel allergilisi haigusi nagu bronhiaalastmat , heinanohu , ülitundlikkust ravimite suhtes , ekseemi ( 1 , 8 , 9 , 11 , 12 ) .;None;None;None
66365;Train/tea_dr8047.conllu;"Soovitusi 100 g kalaliha tarbimiseks 2 korda nädalas on erialases kirjanduses antud korduvalt ( Keli et al. , 1994 ) ja leitud , et kalaliha tarbimine vähendab ateroskleroosi ja rabanduse ohtu ( Leaf , Weber , 1988 ; Kromhout , 1989 , 1992 ) .";10;13;100;bound;"Soovitusi g kalaliha tarbimiseks 2 korda nädalas on erialases kirjanduses antud korduvalt ( Keli et al. , 1994 ) ja leitud , et kalaliha tarbimine vähendab ateroskleroosi ja rabanduse ohtu ( Leaf , Weber , 1988 ; Kromhout , 1989 , 1992 ) .";None;None;None
66366;Train/tea_dr8047.conllu;"Soovitusi 100 g kalaliha tarbimiseks 2 korda nädalas on erialases kirjanduses antud korduvalt ( Keli et al. , 1994 ) ja leitud , et kalaliha tarbimine vähendab ateroskleroosi ja rabanduse ohtu ( Leaf , Weber , 1988 ; Kromhout , 1989 , 1992 ) .";37;38;2;bound;"Soovitusi 100 g kalaliha tarbimiseks korda nädalas on erialases kirjanduses antud korduvalt ( Keli et al. , 1994 ) ja leitud , et kalaliha tarbimine vähendab ateroskleroosi ja rabanduse ohtu ( Leaf , Weber , 1988 ; Kromhout , 1989 , 1992 ) .";None;None;None
66367;Train/aja_luup200106_osa_5_ud211.conllu;Sõitnud läbi 21 000 kilomeetrit , oli väitekirja materjal koos .;13;19;21 000;bound;Sõitnud läbi kilomeetrit , oli väitekirja materjal koos .;77.8;88.9;77.8
66368;Train/aja_ml200247_osa_2_ud211.conllu;Erandkorras võetakse IT tegelased Saksamaa poolt kahel käel vastu .;49;54;kahel;bound;Erandkorras võetakse IT tegelased Saksamaa poolt käel vastu .;100.0;100.0;100.0
66369;Train/aja_luup200202_osa_2_ud211.conllu;1997. aastal streikisid kahel korral haridustöötajad ja 2000. aastal meditsiiniõed .;24;29;kahel;bound;1997. aastal streikisid korral haridustöötajad ja 2000. aastal meditsiiniõed .;90.0;90.0;100.0
66372;Dev/tea_eesti_arst_2004_osa_1_ud211.conllu;"I klass - tõendatud rohkem kui ühe randomiseeritud , kontrollgrupiga võrreldud hea kliinilise uuringuga ; II klass - põhjendatud rohkem kui ühe korralikult planeeritud kliinilise uurimusega nagu juhtkontroll- , kohortuuring vms ; III klass - põhjendatud ekspertarvamuse , mitterandomiseeritud , võrreldud varem uuritud kontrollgrupiga või rohkem kui ühe haigusjuhuga .";339;353;rohkem kui ühe;bound;"I klass - tõendatud rohkem kui ühe randomiseeritud , kontrollgrupiga võrreldud hea kliinilise uuringuga ; II klass - põhjendatud rohkem kui ühe korralikult planeeritud kliinilise uurimusega nagu juhtkontroll- , kohortuuring vms ; III klass - põhjendatud ekspertarvamuse , mitterandomiseeritud , võrreldud varem uuritud kontrollgrupiga või haigusjuhuga .";51.1;55.3;76.6
66375;Train/ilu_kanep_ud211.conllu;Isegi kui lavakujunduses poleks poolteist bokoskoopi , kaks idiooti ja Mercedes , võiks planeeritud ja reaalne sihtkoht mitteidentseks osutuda .;55;59;kaks;bound;Isegi kui lavakujunduses poleks poolteist bokoskoopi , idiooti ja Mercedes , võiks planeeritud ja reaalne sihtkoht mitteidentseks osutuda .;63.2;63.2;84.2
66376;Train/aja_ml200247_osa_3_ud211.conllu;Sarve maastikukaitsealal juba 1996. aastast 25 meetrit veepiirist seisev majake on andnud Sarve sündroomi nime kogu ebaseaduslike ehitiste nähtusele .;44;46;25;bound;Sarve maastikukaitsealal juba 1996. aastast meetrit veepiirist seisev majake on andnud Sarve sündroomi nime kogu ebaseaduslike ehitiste nähtusele .;89.5;89.5;94.7
