id;fpath;sentence;remove_start;remove_end;removed;type;short_sent;cons_score;ual;la
47;Train/aja_ee200110_osa_6_ud211.conllu;Sile asfalt vaheldub lainelise ja suisa auklikuga .;21;49;lainelise ja suisa auklikuga;bound;Sile asfalt vaheldub .;100.0;100.0;100.0
50;Train/aja_luup200202_osa_4_ud211.conllu;Veidi enne seda lennutasid venelased ameeriklaste ehmatuseks kosmosesse esimese maavälise satelliidi .;61;71;kosmosesse;bound;Veidi enne seda lennutasid venelased ameeriklaste ehmatuseks esimese maavälise satelliidi .;100.0;100.0;100.0
51;Train/tea_geofyysika.conllu;Ei piisa ühe konkreetse teadusharu materjali perfektsest valdamisest , vaid tuleb silmas pidada ka seoseid teiste teadusharude teadmistega .;9;68;ühe konkreetse teadusharu materjali perfektsest valdamisest;bound;Ei piisa , vaid tuleb silmas pidada ka seoseid teiste teadusharude teadmistega .;100.0;100.0;100.0
52;Train/tea_geofyysika.conllu;Ei piisa ühe konkreetse teadusharu materjali perfektsest valdamisest , vaid tuleb silmas pidada ka seoseid teiste teadusharude teadmistega .;82;88;silmas;bound;Ei piisa ühe konkreetse teadusharu materjali perfektsest valdamisest , vaid tuleb pidada ka seoseid teiste teadusharude teadmistega .;100.0;100.0;100.0
56;Train/tea_eesti_arst_2004_osa_4_ud211.conllu;Viisteist sekundit enne igat mõõtmist teatati uuritavale eesseisvast protseduurist .;57;82;eesseisvast protseduurist;bound;Viisteist sekundit enne igat mõõtmist teatati uuritavale .;100.0;100.0;100.0
58;Dev/ilu_ruben_ud211.conllu;Tal on õpitud abituse sündroom : ta teab juba mitu aastat , et ta on vilets , aga tal on lihtsam , kui temaga suheldakse kui jobuga .;82;85;tal;bound;Tal on õpitud abituse sündroom : ta teab juba mitu aastat , et ta on vilets , aga on lihtsam , kui temaga suheldakse kui jobuga .;92.6;92.6;100.0
59;Dev/ilu_ruben_ud211.conllu;Tal on õpitud abituse sündroom : ta teab juba mitu aastat , et ta on vilets , aga tal on lihtsam , kui temaga suheldakse kui jobuga .;103;109;temaga;bound;Tal on õpitud abituse sündroom : ta teab juba mitu aastat , et ta on vilets , aga tal on lihtsam , kui suheldakse kui jobuga .;92.6;92.6;100.0
60;Train/ilu_valton_ud211.conllu;Veel tagantjärelegi puperdas süda , kui ta sellele mõtles .;43;50;sellele;bound;Veel tagantjärelegi puperdas süda , kui ta mõtles .;100.0;100.0;100.0
61;Dev/aja_ml200247_osa6_ud211.conllu;- Politsei suunas Tallinna tänavaile kaks korda rohkem patrulle .;18;36;Tallinna tänavaile;bound;- Politsei suunas kaks korda rohkem patrulle .;25.0;25.0;50.0
63;Train/tea_AA_05_6_ud211.conllu;Postimehe hommikused Sudokud on parajasti lahendatavad kohvijoomise ja kahe-kolme võileiva söömise ajaga .;55;104;kohvijoomise ja kahe-kolme võileiva söömise ajaga;bound;Postimehe hommikused Sudokud on parajasti lahendatavad .;100.0;100.0;100.0
65;Train/aja_luup200202_osa_1_ud211.conllu;Selles valguses on üsna loomulik , et läinud aasta tõi fookusesse uue mõiste “ teine Eesti ” .;55;65;fookusesse;bound;Selles valguses on üsna loomulik , et läinud aasta tõi uue mõiste “ teine Eesti ” .;100.0;100.0;100.0
66;Train/aja_ml200247_osa_8_ud211.conllu;Kodukandi Liikumine ühendab aktiivsemaid , n-ö sädeinimesi ja külasid , kus tuntakse rõõmu koostegemisest , õppimisest , enese arendamisest ja uute kogemuste saamisest .;91;167;koostegemisest , õppimisest , enese arendamisest ja uute kogemuste saamisest;bound;Kodukandi Liikumine ühendab aktiivsemaid , n-ö sädeinimesi ja külasid , kus tuntakse rõõmu .;78.6;100.0;78.6
68;Train/ilu_valton_ud211.conllu;Need ei jäänud isegi meelde , aga niipalju oli küll selge , et väiksema inimese hääles helises soe toon , nõnda et tibukese üheksas meel , mis oli tal juba enne sündi hästi arenenud , ütles talle , et selle inimesega tasub edaspidises elus arvestada .;21;27;meelde;bound;Need ei jäänud isegi , aga niipalju oli küll selge , et väiksema inimese hääles helises soe toon , nõnda et tibukese üheksas meel , mis oli tal juba enne sündi hästi arenenud , ütles talle , et selle inimesega tasub edaspidises elus arvestada .;95.6;95.6;100.0
69;Train/ilu_valton_ud211.conllu;Need ei jäänud isegi meelde , aga niipalju oli küll selge , et väiksema inimese hääles helises soe toon , nõnda et tibukese üheksas meel , mis oli tal juba enne sündi hästi arenenud , ütles talle , et selle inimesega tasub edaspidises elus arvestada .;63;86;väiksema inimese hääles;bound;Need ei jäänud isegi meelde , aga niipalju oli küll selge , et helises soe toon , nõnda et tibukese üheksas meel , mis oli tal juba enne sündi hästi arenenud , ütles talle , et selle inimesega tasub edaspidises elus arvestada .;95.3;95.3;100.0
73;Train/ilu_valton_ud211.conllu;Need ei jäänud isegi meelde , aga niipalju oli küll selge , et väiksema inimese hääles helises soe toon , nõnda et tibukese üheksas meel , mis oli tal juba enne sündi hästi arenenud , ütles talle , et selle inimesega tasub edaspidises elus arvestada .;201;216;selle inimesega;bound;Need ei jäänud isegi meelde , aga niipalju oli küll selge , et väiksema inimese hääles helises soe toon , nõnda et tibukese üheksas meel , mis oli tal juba enne sündi hästi arenenud , ütles talle , et tasub edaspidises elus arvestada .;95.5;95.5;100.0
77;Train/tea_toohoive.conllu;( Halltwanger & Vodopivec , 1999 refereeritud Rõõm , 2000 järgi ja Rõõm , 2000 : 8 ) .;46;63;Rõõm , 2000 järgi;bound;( Halltwanger & Vodopivec , 1999 refereeritud ja Rõõm , 2000 : 8 ) .;73.3;80.0;86.7
82;Train/tea_AA_05_6_ud211.conllu;Teisalt aga , kuna asünkroonses andmeskalaarses protsessoris iga PÜ töötleb käske erinevas ( individuaalses ) järjekorras , siis ajutiselt võib neis loobuda talitlusest ESP-mudeli alusel ning sooritada privaatseid arvutusi , edastades teistele protsessorüksustele vaid töötlustulemeid , mitte aga operande ( s.t sooritada tulemedastust ) .;82;121;erinevas ( individuaalses ) järjekorras;bound;Teisalt aga , kuna asünkroonses andmeskalaarses protsessoris iga PÜ töötleb käske , siis ajutiselt võib neis loobuda talitlusest ESP-mudeli alusel ning sooritada privaatseid arvutusi , edastades teistele protsessorüksustele vaid töötlustulemeid , mitte aga operande ( s.t sooritada tulemedastust ) .;90.0;90.0;97.5
84;Train/tea_AA_05_6_ud211.conllu;Teisalt aga , kuna asünkroonses andmeskalaarses protsessoris iga PÜ töötleb käske erinevas ( individuaalses ) järjekorras , siis ajutiselt võib neis loobuda talitlusest ESP-mudeli alusel ning sooritada privaatseid arvutusi , edastades teistele protsessorüksustele vaid töötlustulemeid , mitte aga operande ( s.t sooritada tulemedastust ) .;157;186;talitlusest ESP-mudeli alusel;bound;Teisalt aga , kuna asünkroonses andmeskalaarses protsessoris iga PÜ töötleb käske erinevas ( individuaalses ) järjekorras , siis ajutiselt võib neis loobuda ning sooritada privaatseid arvutusi , edastades teistele protsessorüksustele vaid töötlustulemeid , mitte aga operande ( s.t sooritada tulemedastust ) .;90.5;90.5;100.0
89;Train/aja_ee200110_osa_6_ud211.conllu;Mul kukub suu lahti , kui kuulen , et puhkusel tuleb käia oma raha eest , kuna Ukraina lihtsalt ei järgi rahvusvahelisi norme , muuhulgas prii sõitu puhkusele ja tagasi .;38;46;puhkusel;bound;Mul kukub suu lahti , kui kuulen , et tuleb käia oma raha eest , kuna Ukraina lihtsalt ei järgi rahvusvahelisi norme , muuhulgas prii sõitu puhkusele ja tagasi .;100.0;100.0;100.0
90;Train/aja_ee200110_osa_6_ud211.conllu;Mul kukub suu lahti , kui kuulen , et puhkusel tuleb käia oma raha eest , kuna Ukraina lihtsalt ei järgi rahvusvahelisi norme , muuhulgas prii sõitu puhkusele ja tagasi .;58;71;oma raha eest;bound;Mul kukub suu lahti , kui kuulen , et puhkusel tuleb käia , kuna Ukraina lihtsalt ei järgi rahvusvahelisi norme , muuhulgas prii sõitu puhkusele ja tagasi .;100.0;100.0;100.0
91;Dev/aja_luup200009_ud211.conllu;Valgesabalisi peetakse tõeliseks delikatessiks , aga äärmiselt maitsvad on ka Eestis laialt levinud rändrotid .;75;84;ka Eestis;bound;Valgesabalisi peetakse tõeliseks delikatessiks , aga äärmiselt maitsvad on laialt levinud rändrotid .;100.0;100.0;100.0
92;Train/aja_ee200110_osa_8_ud211.conllu;""" Iga päev lubati keegi maha lüüa , "" tunnistab üks tollastest XL-i turvatöö organiseerijatest , kes oma nime avaldada ei taha .";2;10;Iga päev;bound;""" lubati keegi maha lüüa , "" tunnistab üks tollastest XL-i turvatöö organiseerijatest , kes oma nime avaldada ei taha .";100.0;100.0;100.0
97;Train/aja_luup200106_osa_2_ud211.conllu;Tõusevad praktiliselt kõik hinnad , suhkur mitu korda , kütus aktsiisi võrra - paar krooni liitrilt , sigarettidel on miinimumnõue 57 % paki hinnast .;116;128;sigarettidel;bound;Tõusevad praktiliselt kõik hinnad , suhkur mitu korda , kütus aktsiisi võrra - paar krooni liitrilt , sigarettidel oue 57 % paki hinnast .;None;None;None
105;Train/aja_ee199920_osa_2_ud211.conllu;Kuna väikse veitsi turg ei ole sobiv masstootmiseks , pidid tema ettevõtted tootma maailmaturul .;83;95;maailmaturul;bound;Kuna väikse veitsi turg ei ole sobiv masstootmiseks , pidid tema ettevõtted tootma .;92.9;92.9;100.0
106;Dev/aja_luup200009_ud211.conllu;Intervjuu toimus 17.04.2000 .;17;27;17.04.2000;bound;Intervjuu toimus .;100.0;100.0;100.0
110;Train/arborest_ud211.conllu;Peeter müksas Jaanile ribide vahele .;14;21;Jaanile;bound;Peeter müksas ribide vahele .;100.0;100.0;100.0
111;Train/arborest_ud211.conllu;Peeter müksas Jaanile ribide vahele .;22;35;ribide vahele;bound;Peeter müksas Jaanile .;100.0;100.0;100.0
118;Train/aja_sloleht20071217_ud211.conllu;Seetõttu ongi Castronova koos kolleegidega nüüd keskendunud Arden II loomisele .;60;78;Arden II loomisele;bound;Seetõttu ongi Castronova koos kolleegidega nüüd keskendunud .;100.0;100.0;100.0
120;Train/ilu_maailm_ud211.conllu;Suures tühjas akvaariumis lamas surnud lestakala .;0;25;Suures tühjas akvaariumis;bound;lamas surnud lestakala .;100.0;100.0;100.0
121;Train/aja_ee200110_osa_9_ud211.conllu;1988. aastal asutatud galerii Deco on Eesti esimene eragalerii .;0;12;1988. aastal;bound;asutatud galerii Deco on Eesti esimene eragalerii .;100.0;100.0;100.0
126;Train/aja_sloleht20071217_ud211.conllu;Eesti Rahvuskultuuri Fondi ( ERKF ) sponsorite ja stipendiaatide austamiskontserdil eile pärastlõunal Mustpeade Majas andis sihtasutuse nõukogu esimees Eri Klas kätte tänavused elutöö tänuauhinnad .;161;166;kätte;bound;Eesti Rahvuskultuuri Fondi ( ERKF ) sponsorite ja stipendiaatide austamiskontserdil eile pärastlõunal Mustpeade Majas andis sihtasutuse nõukogu esimees Eri Klas tänavused elutöö tänuauhinnad .;95.8;100.0;95.8
130;Train/aja_pm20001004_osa_2_ud211.conllu;Tabatud , 36-aastane Allan ja 39-aastane Vladimir , on politseile hästi tuntud .;55;65;politseile;bound;Tabatud , 36-aastane Allan ja 39-aastane Vladimir , on hästi tuntud .;75.0;83.3;75.0
133;Train/aja_ee200110_osa_4_ud211.conllu;2000. aasta veebruaris võttis Ameerika Loodusajaloo Muuseum üles kohtuprotsessi indiaanlastega , kes tahavad endale tagasi 15,5 tonni raskust Wilamette'i meteoriiti , väites selle olevat nende kultusobjekti .;123;133;15,5 tonni;bound;2000. aasta veebruaris võttis Ameerika Loodusajaloo Muuseum üles kohtuprotsessi indiaanlastega , kes tahavad endale tagasi raskust Wilamette'i meteoriiti , väites selle olevat nende kultusobjekti .;76.0;84.0;80.0
134;Train/aja_ee200110_osa_4_ud211.conllu;2000. aasta veebruaris võttis Ameerika Loodusajaloo Muuseum üles kohtuprotsessi indiaanlastega , kes tahavad endale tagasi 15,5 tonni raskust Wilamette'i meteoriiti , väites selle olevat nende kultusobjekti .;174;179;selle;bound;2000. aasta veebruaris võttis Ameerika Loodusajaloo Muuseum üles kohtuprotsessi indiaanlastega , kes tahavad endale tagasi 15,5 tonni raskust Wilamette'i meteoriiti , väites olevat nende kultusobjekti .;80.8;92.3;84.6
135;Train/aja_ee200110_osa_3_ud211.conllu;Väga palju sõltub Brüsselist .;18;28;Brüsselist;bound;Väga palju sõltub .;100.0;100.0;100.0
137;Train/tea_eesti_arst_2004_osa_2_ud211.conllu;Mõningatel juhtudel on amüloidoosi raske eristada reumatoidartriidi , Sjögreni sündroomi , anküloseeriva spondüliidi , põletikuliste seedeelundite ( Crohni tõbi ) puhustest kopsumanifestatsioonidest .;50;162;reumatoidartriidi , Sjögreni sündroomi , anküloseeriva spondüliidi , põletikuliste seedeelundite ( Crohni tõbi );bound;Mõningatel juhtudel on amüloidoosi raske eristada puhustest kopsumanifestatsioonidest .;88.9;88.9;88.9
138;Train/tea_eesti_arst_2004_osa_2_ud211.conllu;Mõningatel juhtudel on amüloidoosi raske eristada reumatoidartriidi , Sjögreni sündroomi , anküloseeriva spondüliidi , põletikuliste seedeelundite ( Crohni tõbi ) puhustest kopsumanifestatsioonidest .;50;198;reumatoidartriidi , Sjögreni sündroomi , anküloseeriva spondüliidi , põletikuliste seedeelundite ( Crohni tõbi ) puhustest kopsumanifestatsioonidest;bound;Mõningatel juhtudel on amüloidoosi raske eristada .;100.0;100.0;100.0
140;Train/tea_dr8047.conllu;Vutiliha kolesterooli-sisalduseks oli D. Hamm ja C. Ang ( 1982 ) andmetel 57,8 mg / 100 g lihas .;82;95;/ 100 g lihas;bound;Vutiliha kolesterooli-sisalduseks oli D. Hamm ja C. Ang ( 1982 ) andmetel 57,8 mg .;None;None;None
144;Dev/aja_luup200009_ud211.conllu;Kui Eestis võis aktsiahullust põhjendada oskamatuse ning kapitalismi tõdede õppimisega , siis USAs toimuv meenutab kerkivate panustega pokkerit .;94;98;USAs;bound;Kui Eestis võis aktsiahullust põhjendada oskamatuse ning kapitalismi tõdede õppimisega , siis toimuv meenutab kerkivate panustega pokkerit .;77.8;77.8;83.3
151;Train/aja_luup200106_osa_2_ud211.conllu;Reeglina on miljonilised korterid kas renoveeritud või ehitatud viimase 6-7 aasta jooksul ja sisaldavad 3-5 tuba .;64;89;viimase 6-7 aasta jooksul;bound;Reeglina on miljonilised korterid kas renoveeritud või ehitatud ja sisaldavad 3-5 tuba .;76.9;76.9;84.6
152;Train/ilu_kanep_ud211.conllu;Seda enam rääkis ta siis , kui edasi liikusime .;0;4;Seda;bound;enam rääkis ta siis , kui edasi liikusime .;100.0;100.0;100.0
153;Train/tea_geofyysika.conllu;On olemas ka mitmeid valitsustevahelisel tasemel tegutsevaid komiteesid .;21;48;valitsustevahelisel tasemel;bound;On olemas ka mitmeid tegutsevaid komiteesid .;100.0;100.0;100.0
156;Train/aja_luup200202_osa_2_ud211.conllu;Paistab , et üha enam ühineva Euroopa elanikke ühendavad lapsepõlves kuuldud muinasjutud .;57;68;lapsepõlves;bound;Paistab , et üha enam ühineva Euroopa elanikke ühendavad kuuldud muinasjutud .;91.7;91.7;100.0
157;Train/aja_luup200202_osa_1_ud211.conllu;Suurele kolmikule järgneb Jaapan .;0;17;Suurele kolmikule;bound;järgneb Jaapan .;100.0;100.0;100.0
160;Train/aja_pm20000218_osa_5_ud211.conllu;Samal õhtul paneb kaitseväe juhataja kohusetäitja kolonel Märt Tiru Mustpeade majas sõjaliste teenetega vabadusvõitlejatele Kotkaristid rinda .;84;123;sõjaliste teenetega vabadusvõitlejatele;bound;Samal õhtul paneb kaitseväe juhataja kohusetäitja kolonel Märt Tiru Mustpeade majas Kotkaristid rinda .;100.0;100.0;100.0
161;Train/aja_pm20000218_osa_5_ud211.conllu;Samal õhtul paneb kaitseväe juhataja kohusetäitja kolonel Märt Tiru Mustpeade majas sõjaliste teenetega vabadusvõitlejatele Kotkaristid rinda .;136;141;rinda;bound;Samal õhtul paneb kaitseväe juhataja kohusetäitja kolonel Märt Tiru Mustpeade majas sõjaliste teenetega vabadusvõitlejatele Kotkaristid .;93.8;93.8;93.8
162;Dev/aja_luup200009_ud211.conllu;Kuid seal on keelatud neid müüa ja üle piiri viia .;35;44;üle piiri;bound;Kuid seal on keelatud neid müüa ja viia .;100.0;100.0;100.0
166;Train/aja_ml200247_osa_8_ud211.conllu;"Küll oleme saatnud neid võistlustele , küll õppepäevadele , "" rääkis Aino Mölder .";24;57;võistlustele , küll õppepäevadele;bound;"Küll oleme saatnud neid , "" rääkis Aino Mölder .";70.0;70.0;80.0
168;Train/aja_ml200247_osa_2_ud211.conllu;""" Ma ikka veel usun nende lubadusi , et järgmisel ja jälle järgmisel ja jälle järgmisel nädalal vaatame , "" ütles peremees talust , kus peetakse paarikümmend piimalehma .";40;95;järgmisel ja jälle järgmisel ja jälle järgmisel nädalal;bound;""" Ma ikka veel usun nende lubadusi , et vaatame , "" ütles peremees talust , kus peetakse paarikümmend piimalehma .";81.0;85.7;85.7
173;Train/tea_dr8047.conllu;Ka M. Zilmer jt. ( 1995 ) hoiatavad õlide ( sealhulgas ka kalaõlide ) kestva liigtarbimise eest , sest see võib põhjustada DNA oksükahjustusi ja ateroskleroosiprotsesside hoogustumist .;36;95;õlide ( sealhulgas ka kalaõlide ) kestva liigtarbimise eest;bound;Ka M. Zilmer jt. ( 1995 ) hoiatavad , sest see võib põhjustada DNA oksükahjustusi ja ateroskleroosiprotsesside hoogustumist .;None;None;None
174;Train/arborest_ud211.conllu;Sõudsin koti järele .;8;19;koti järele;bound;Sõudsin .;100.0;100.0;100.0
175;Train/aja_ee200110_osa_4_ud211.conllu;Räägitakse , et Ristsoo pidi Rootsi lipu ümber niuete siduma ja Seksi-Kristi sülle võtma või lausa suguühtesse astuma .;41;53;ümber niuete;bound;Räägitakse , et Ristsoo pidi Rootsi lipu siduma ja Seksi-Kristi sülle võtma või lausa suguühtesse astuma .;94.1;94.1;100.0
176;Train/aja_ee200110_osa_4_ud211.conllu;Räägitakse , et Ristsoo pidi Rootsi lipu ümber niuete siduma ja Seksi-Kristi sülle võtma või lausa suguühtesse astuma .;77;82;sülle;bound;Räägitakse , et Ristsoo pidi Rootsi lipu ümber niuete siduma ja Seksi-Kristi võtma või lausa suguühtesse astuma .;94.4;94.4;100.0
177;Train/aja_ee200110_osa_4_ud211.conllu;Räägitakse , et Ristsoo pidi Rootsi lipu ümber niuete siduma ja Seksi-Kristi sülle võtma või lausa suguühtesse astuma .;93;110;lausa suguühtesse;bound;Räägitakse , et Ristsoo pidi Rootsi lipu ümber niuete siduma ja Seksi-Kristi sülle võtma või astuma .;100.0;100.0;100.0
181;Train/aja_sloleht20071217_ud211.conllu;Ministri arvates tuleb hiljemalt 2012. aastal nõuda majaomanikelt uut tegevusplaani , et vähendada küttekulu veel 30 % võrra .;0;8;Ministri;bound;arvates tuleb hiljemalt 2012. aastal nõuda majaomanikelt uut tegevusplaani , et vähendada küttekulu veel 30 % võrra .;None;None;None
184;Train/aja_luup200106_osa_5_ud211.conllu;Kulus vaid kümme aastat , kui Vene kaubandus oli kolinud Läänemerele .;57;68;Läänemerele;bound;Kulus vaid kümme aastat , kui Vene kaubandus oli kolinud .;100.0;100.0;100.0
186;Train/aja_luup200106_osa_3_ud211.conllu;Omapäi ei lasta meil siin Läänemere kaldal pikalt olla .;16;20;meil;bound;Omapäi ei lasta siin Läänemere kaldal pikalt olla .;55.6;66.7;77.8
188;Train/aja_pm20001004_osa_2_ud211.conllu;Öeldu kehtib ka Eesti kohta , sh riigi rahvuspoliitika kohta , mille keskseks küsimuseks on praegu üleminek etniliselt rahvusriikluselt poliitilisele rahvusriiklusele .;13;27;ka Eesti kohta;bound;Öeldu kehtib , sh riigi rahvuspoliitika kohta , mille keskseks küsimuseks on praegu üleminek etniliselt rahvusriikluselt poliitilisele rahvusriiklusele .;78.9;84.2;89.5
189;Train/aja_pm20001004_osa_2_ud211.conllu;Öeldu kehtib ka Eesti kohta , sh riigi rahvuspoliitika kohta , mille keskseks küsimuseks on praegu üleminek etniliselt rahvusriikluselt poliitilisele rahvusriiklusele .;28;32;, sh;bound;Öeldu kehtib ka Eesti kohta riigi rahvuspoliitika kohta , mille keskseks küsimuseks on praegu üleminek etniliselt rahvusriikluselt poliitilisele rahvusriiklusele .;85.0;90.0;95.0
190;Train/aja_pm20001004_osa_2_ud211.conllu;Öeldu kehtib ka Eesti kohta , sh riigi rahvuspoliitika kohta , mille keskseks küsimuseks on praegu üleminek etniliselt rahvusriikluselt poliitilisele rahvusriiklusele .;33;166;riigi rahvuspoliitika kohta , mille keskseks küsimuseks on praegu üleminek etniliselt rahvusriikluselt poliitilisele rahvusriiklusele;bound;Öeldu kehtib ka Eesti kohta , sh .;None;None;None
191;Dev/aja_luup200009_ud211.conllu;Kodukäijast on võimalik lahti saada ka sõnamaagia ja taigade abil , kuid Eha teab palju teisigi mooduseid neist vabanemiseks .;0;11;Kodukäijast;bound;on võimalik lahti saada ka sõnamaagia ja taigade abil , kuid Eha teab palju teisigi mooduseid neist vabanemiseks .;89.5;89.5;100.0
192;Dev/aja_luup200009_ud211.conllu;Kodukäijast on võimalik lahti saada ka sõnamaagia ja taigade abil , kuid Eha teab palju teisigi mooduseid neist vabanemiseks .;36;65;ka sõnamaagia ja taigade abil;bound;Kodukäijast on võimalik lahti saada , kuid Eha teab palju teisigi mooduseid neist vabanemiseks .;93.3;93.3;100.0
195;Train/tea_AA_05_6_ud211.conllu;Seejuures on oluline , et operandi mittevaldav protsessorüksus ise ei pöördu teiste protsessorite poole , vaid jääb passiivselt ootama , kuni temani jõuab globaalsiinilt leviedastav operand .;77;103;teiste protsessorite poole;bound;Seejuures on oluline , et operandi mittevaldav protsessorüksus ise ei pöördu , vaid jääb passiivselt ootama , kuni temani jõuab globaalsiinilt leviedastav operand .;91.7;91.7;95.8
196;Train/tea_AA_05_6_ud211.conllu;Seejuures on oluline , et operandi mittevaldav protsessorüksus ise ei pöördu teiste protsessorite poole , vaid jääb passiivselt ootama , kuni temani jõuab globaalsiinilt leviedastav operand .;142;148;temani;bound;Seejuures on oluline , et operandi mittevaldav protsessorüksus ise ei pöördu teiste protsessorite poole , vaid jääb passiivselt ootama , kuni jõuab globaalsiinilt leviedastav operand .;92.3;92.3;96.2
197;Train/tea_AA_05_6_ud211.conllu;Seejuures on oluline , et operandi mittevaldav protsessorüksus ise ei pöördu teiste protsessorite poole , vaid jääb passiivselt ootama , kuni temani jõuab globaalsiinilt leviedastav operand .;155;169;globaalsiinilt;bound;Seejuures on oluline , et operandi mittevaldav protsessorüksus ise ei pöördu teiste protsessorite poole , vaid jääb passiivselt ootama , kuni temani jõuab leviedastav operand .;92.3;92.3;96.2
198;Train/ilu_kivirahk_ud211.conllu;Kui vaatama tuled , siis võid selles paberihunnikus sobrada .;30;51;selles paberihunnikus;bound;Kui vaatama tuled , siis võid sobrada .;100.0;100.0;100.0
199;Train/aja_pm20001004_osa_2_ud211.conllu;Avaliku arvamuse kujundamisel on suur tegur ka neljas võim , ajakirjandus .;0;29;Avaliku arvamuse kujundamisel;bound;on suur tegur ka neljas võim , ajakirjandus .;77.8;88.9;88.9
200;Dev/aja_luup200009_ud211.conllu;Pennu oli õitsval järjel firma , kes riskis nagu paljud teisedki , teostades pikemaid projekte lühiajaliste laenudega .;95;117;lühiajaliste laenudega;bound;Pennu oli õitsval järjel firma , kes riskis nagu paljud teisedki , teostades pikemaid projekte .;93.8;93.8;100.0
201;Train/aja_pm19980926e_ud211.conllu;Hispaania tavalised lauaveinid on müügil kas Vino de Mesa või Vino de Pasto nime all .;41;84;kas Vino de Mesa või Vino de Pasto nime all;bound;Hispaania tavalised lauaveinid on müügil .;100.0;100.0;100.0
202;Train/tea_eesti_arst_2004_osa_3_ud211.conllu;Dekompenseeritud südamepuudulikkusega haigetel on nesiritiidil soodne toime ka neurohormonaalsesse süsteemi .;50;62;nesiritiidil;bound;Dekompenseeritud südamepuudulikkusega haigetel on soodne toime ka neurohormonaalsesse süsteemi .;100.0;100.0;100.0
