id;fpath;sentence;remove_start;remove_end;removed;type;short_sent;cons_score;ual;la
67153;Train/tea_AA_05_6_ud211.conllu;Joonis 3 .;7;8;3;free;Joonis .;100.0;100.0;100.0
67154;Train/tea_eesti_arst_2004_osa_3_ud211.conllu;Nesiritiidi püsiinfusiooni on rakendatud mõne tunni kuni nädala jooksul ( Keating ja Goa , 2003 ) .;89;95;, 2003;free;Nesiritiidi püsiinfusiooni on rakendatud mõne tunni kuni nädala jooksul ( Keating ja Goa ) .;100.0;100.0;100.0
67161;Train/aja_ee200110_osa_10_ud211.conllu;Ühe minuti .;0;3;Ühe;free;minuti .;100.0;100.0;100.0
67238;Dev/aja_luup200009_ud211.conllu;Käsitsi on ta vahetuses kühveldanud ühe 60tonnise vagunitäie .;36;39;ühe;free;Käsitsi on ta vahetuses kühveldanud 60tonnise vagunitäie .;100.0;100.0;100.0
67276;Train/ilu_remsu_ud211.conllu;Veel üks tõik , millega tuleb harjuda .;0;8;Veel üks;free;tõik , millega tuleb harjuda .;100.0;100.0;100.0
67313;Train/tea_dr8047.conllu;Tabel 25 .;6;8;25;free;Tabel .;100.0;100.0;100.0
67349;Train/aja_epl20061216_ud211.conllu;Vaid eri organisatsioonide turvatöötajad patrullivad kõikjal , linna olulisimal sillal ja paaril platsil on aga punavalgete lippudega liberaalide valjuhäälsed meeleavaldused .;90;96;paaril;free;Vaid eri organisatsioonide turvatöötajad patrullivad kõikjal , linna olulisimal sillal ja platsil on aga punavalgete lippudega liberaalide valjuhäälsed meeleavaldused .;100.0;100.0;100.0
67351;Train/aja_sloleht20071217_ud211.conllu;Kajastanud kohapealt seitsmeid olümpiamänge , koostanud neli olümpiaraamatut .;21;30;seitsmeid;free;Kajastanud kohapealt olümpiamänge , koostanud neli olümpiaraamatut .;100.0;100.0;100.0
67365;Train/aja_pm20001004_osa_4_ud211.conllu;Eile pühitsesid sajad tuhanded sakslased kogu maal ühinemise kümnendat aastapäeva .;16;30;sajad tuhanded;free;Eile pühitsesid sakslased kogu maal ühinemise kümnendat aastapäeva .;100.0;100.0;100.0
67406;Train/aja_ee200110_osa_3_ud211.conllu;1996 suvel sünnib Anne Maria;0;4;1996;free;suvel sünnib Anne Maria;100.0;100.0;100.0
67423;Train/aja_ee200110_osa_9_ud211.conllu;Hiireke Stuart Little 79 398;22;28;79 398;free;Hiireke Stuart Little ;100.0;100.0;100.0
67425;Train/aja_horisont2000_osa_1_ud211.conllu;Juulis 1898 jõudsid prantslased välja Niiluseni ja heiskasid oma lipu Fašoda külas , vanas lagunenud Egiptuse kindluses .;7;11;1898;free;Juulis jõudsid prantslased välja Niiluseni ja heiskasid oma lipu Fašoda külas , vanas lagunenud Egiptuse kindluses .;100.0;100.0;100.0
67433;Train/aja_horisont2000_osa_4_ud211.conllu;Vastasseis ei lakanud - 1940 jaanuaris algas uus suurem ülestõus kirjanik Hassan Israilovi juhtimisel .;24;28;1940;free;Vastasseis ei lakanud - jaanuaris algas uus suurem ülestõus kirjanik Hassan Israilovi juhtimisel .;100.0;100.0;100.0
67462;Train/aja_ml200247_osa_4_ud211.conllu;Ühe või paari lehma pidamine tundub selle kõrval ju nii tühine .;0;13;Ühe või paari;free;lehma pidamine tundub selle kõrval ju nii tühine .;100.0;100.0;100.0
67547;Train/aja_ee200110_osa_9_ud211.conllu;Kolm kuningat 22 322;14;20;22 322;free;Kolm kuningat ;100.0;100.0;100.0
67582;Dev/aja_luup200009_ud211.conllu;Selliseid juhuseid - kolm järgemööda - pole olemas .;19;38;- kolm järgemööda -;free;Selliseid juhuseid pole olemas .;100.0;100.0;100.0
67583;Train/aja_pm20001004_osa_3_ud211.conllu;9. septembril läbi viidud politseioperatsioonil mõõdeti Tallinna-Tartu maanteel ühe mootorratturi sõidukiiruseks 193 km/h .;80;83;ühe;free;9. septembril läbi viidud politseioperatsioonil mõõdeti Tallinna-Tartu maanteel mootorratturi sõidukiiruseks 193 km/h .;100.0;100.0;100.0
67659;Train/tea_eesti_arst_2004_osa_4_ud211.conllu;Halvema unekvaliteediga seostuvate insomniasümptomite esinemissagedus on toodud joonisel 2 .;89;90;2;free;Halvema unekvaliteediga seostuvate insomniasümptomite esinemissagedus on toodud joonisel .;100.0;100.0;100.0
67666;Train/tea_toohoive.conllu;LISA 1 .;5;6;1;free;LISA .;100.0;100.0;100.0
67673;Train/tea_AA_05_6_ud211.conllu;Igal ajahetkel toimub vaadeldavas süsteemis vaid ühe andmelõime töötlemine .;44;52;vaid ühe;free;Igal ajahetkel toimub vaadeldavas süsteemis andmelõime töötlemine .;100.0;100.0;100.0
67694;Train/tea_eesti_arst_2004_osa_3_ud211.conllu;Eesti peab hakkama määruse sätteid rakendama alates 1. maist 2004 .;61;65;2004;free;Eesti peab hakkama määruse sätteid rakendama alates 1. maist .;100.0;100.0;100.0
67708;Train/tea_dr8047.conllu;Tabel 9 .;6;7;9;free;Tabel .;100.0;100.0;100.0
67735;Train/aja_ee200110_osa_5_ud211.conllu;BERLIN-CH/MENARINI 44.9;19;23;44.9;free;BERLIN-CH/MENARINI ;100.0;100.0;100.0
67759;Train/tea_toohoive.conllu;Joonis 3.2 on interpreteeritav kapitalikeskse kontseptsiooni raames .;7;10;3.2;free;Joonis on interpreteeritav kapitalikeskse kontseptsiooni raames .;100.0;100.0;100.0
67770;Train/tea_toohoive.conllu;Viimase 10 aasta jooksul on Eestis valitsenud tervikuna märkimisväärne negatiivne korrelatsioon ( -0,65 ) inflatsiooni ja töötuse vahel ( joonis 1 ) .;145;146;1;free;Viimase 10 aasta jooksul on Eestis valitsenud tervikuna märkimisväärne negatiivne korrelatsioon ( -0,65 ) inflatsiooni ja töötuse vahel ( joonis ) .;100.0;100.0;100.0
67773;Train/aja_ml200247_osa_5_ud211.conllu;Jäitekihi raskuse all langes märtsis 1969 kokku Emley Moori telesaatja mast Kesk-Inglismaal .;37;41;1969;free;Jäitekihi raskuse all langes märtsis kokku Emley Moori telesaatja mast Kesk-Inglismaal .;100.0;100.0;100.0
67791;Train/tea_geofyysika.conllu;Prototähte ümbritseva gaasipilve saatus võib olenevalt tema massist minna kolme erinevat teed .;74;79;kolme;free;Prototähte ümbritseva gaasipilve saatus võib olenevalt tema massist minna erinevat teed .;100.0;100.0;100.0
67799;Train/aja_ml200247_osa_4_ud211.conllu;Üks konkurent vähem .;0;3;Üks;free;konkurent vähem .;100.0;100.0;100.0
67806;Train/tea_eesti_arst_2004_osa_3_ud211.conllu;Tähti Saar 60;11;13;60;free;Tähti Saar ;100.0;100.0;100.0
67888;Train/aja_horisont2000_osa_6_ud211.conllu;Küll on aga muutunud paari viimase aasta jooksul suuresti meie teadmised , mis selle kraatri kohta on lühidalt kirjas ka 1997. aastal ilmunud “ Horisondis ” nr 7 .;157;161;nr 7;free;Küll on aga muutunud paari viimase aasta jooksul suuresti meie teadmised , mis selle kraatri kohta on lühidalt kirjas ka 1997. aastal ilmunud “ Horisondis ” .;100.0;100.0;100.0
67889;Train/tea_dr8047.conllu;Tabel 13 .;6;8;13;free;Tabel .;100.0;100.0;100.0
67934;Train/aja_epl20061216_ud211.conllu;Kaotusseisus 2 : 8 tekkisid ukrainlastel aga probleemid Meresaare pallingu kättesaamisega ja mäng võrdsustus .;13;18;2 : 8;free;Kaotusseisus tekkisid ukrainlastel aga probleemid Meresaare pallingu kättesaamisega ja mäng võrdsustus .;100.0;100.0;100.0
67964;Train/aja_horisont2000_osa_4_ud211.conllu;23. veebruaril 1944 aeti tšetšeenid tähistama Punaarmee aastapäeva , NKVD-mehed kogu Tšetšeenias ajasid aga kokkukogunenud inimesed veoautodesse , et deporteerida rahvas Kasahstani väheasustatud aladele .;15;19;1944;free;23. veebruaril aeti tšetšeenid tähistama Punaarmee aastapäeva , NKVD-mehed kogu Tšetšeenias ajasid aga kokkukogunenud inimesed veoautodesse , et deporteerida rahvas Kasahstani väheasustatud aladele .;100.0;100.0;100.0
67986;Train/aja_ee200110_osa_5_ud211.conllu;NOVARTIS PHARMA 44,9;16;20;44,9;free;NOVARTIS PHARMA ;100.0;100.0;100.0
67998;Train/aja_epl20061216_ud211.conllu;MK-etapi võitis sakslane Tobias Angerer , kes suutis lõpuspurdiga edestada kahte venelast .;75;80;kahte;free;MK-etapi võitis sakslane Tobias Angerer , kes suutis lõpuspurdiga edestada venelast .;100.0;100.0;100.0
68004;Train/aja_epl20061216_ud211.conllu;Ligi 800 aastat tagasi asutatud külas pole seni novembrist veebruarini nähtud ühtki päikesekiirt , sest päike jääb sel perioodil mäe taha peitu .;78;83;ühtki;free;Ligi 800 aastat tagasi asutatud külas pole seni novembrist veebruarini nähtud päikesekiirt , sest päike jääb sel perioodil mäe taha peitu .;100.0;100.0;100.0
68036;Train/tea_dr8047.conllu;Vastavad andmed on toodud tabelis 5 .;34;35;5;free;Vastavad andmed on toodud tabelis .;100.0;100.0;100.0
68047;Train/aja_horisont2000_osa_4_ud211.conllu;Kavas oli käibesse võtta 1- , 3- , 5- , 10- , 50- , 100- , 500- ja 1000-naha-rised kupüürid .;25;82;1- , 3- , 5- , 10- , 50- , 100- , 500- ja 1000-naha-rised;free;Kavas oli käibesse võtta kupüürid .;100.0;100.0;100.0
68052;Train/aja_ee200110_osa_3_ud211.conllu;Hansapank ja Hoiupank teatasid talvel 1998 hurraaga liitumisest .;38;42;1998;free;Hansapank ja Hoiupank teatasid talvel hurraaga liitumisest .;100.0;100.0;100.0
68064;Train/aja_pm20001004_osa_2_ud211.conllu;Politsei leidis korterist kolm noort meest ja ühe naise , selgus ka , kes oli noaga vehkinud .;46;49;ühe;free;Politsei leidis korterist kolm noort meest ja naise , selgus ka , kes oli noaga vehkinud .;100.0;100.0;100.0
68087;Train/aja_ml200247_osa_5_ud211.conllu;Jaanuaris 1996 tekitas see talvine loodusnähtus Lääne-Euroopa magistraalidel tõelise kaose .;10;14;1996;free;Jaanuaris tekitas see talvine loodusnähtus Lääne-Euroopa magistraalidel tõelise kaose .;100.0;100.0;100.0
68100;Train/tea_dr8047.conllu;Tabel 4 .;6;7;4;free;Tabel .;100.0;100.0;100.0
68107;Train/aja_ee200110_osa_4_ud211.conllu;""" Esto-TV "" arvustust loe Reporterist B 39 .";38;42;B 39;free;""" Esto-TV "" arvustust loe Reporterist .";100.0;100.0;100.0
68149;Train/aja_sloleht20071217_ud211.conllu;""" Kindlasti oli ülev hetk Erika Salumäe võit 1992 Barcelonas .";45;49;1992;free;""" Kindlasti oli ülev hetk Erika Salumäe võit Barcelonas .";100.0;100.0;100.0
68155;Train/aja_horisont2000_osa_1_ud211.conllu;Nullide maagia;0;7;Nullide;free;maagia;100.0;100.0;100.0
68173;Train/aja_luup200106_osa_5_ud211.conllu;Mõistagi ei tähendanud domeenitunnuse eraldamine Palestiina riikluse tunnustamist , kuid juba praegu on tekkinud kümneid võrgulehekülgi , mis võtavad selle olemasolu lausa enesestmõistetavana .;113;120;kümneid;free;Mõistagi ei tähendanud domeenitunnuse eraldamine Palestiina riikluse tunnustamist , kuid juba praegu on tekkinud võrgulehekülgi , mis võtavad selle olemasolu lausa enesestmõistetavana .;100.0;100.0;100.0
68180;Train/tea_dr8047.conllu;Nende uurimustes leitud broileriliha rasvhappelise koostise andmed on toodud tabelis 15 .;85;87;15;free;Nende uurimustes leitud broileriliha rasvhappelise koostise andmed on toodud tabelis .;100.0;100.0;100.0
68181;Train/aja_ee200110_osa_7_ud211.conllu;Ja neid lööke sajab naise selga sajast eri suunast .;32;38;sajast;free;Ja neid lööke sajab naise selga eri suunast .;100.0;100.0;100.0
68182;Dev/aja_luup200009_ud211.conllu;Märtsis 1958 anti koos kuldtähega Lenini orden ja kaevurilamp .;8;12;1958;free;Märtsis anti koos kuldtähega Lenini orden ja kaevurilamp .;100.0;100.0;100.0
68191;Train/tea_toohoive.conllu;Kiire palgakasv kahjustas firmade kasumlikkust , vähendas tööandjate võimet investeerida ja uusi töötajaid palgata ( Tille 2001 ) .;123;127;2001;free;Kiire palgakasv kahjustas firmade kasumlikkust , vähendas tööandjate võimet investeerida ja uusi töötajaid palgata ( Tille ) .;100.0;100.0;100.0
68206;Train/tea_eesti_arst_2004_osa_3_ud211.conllu;Euroopa Nõukogu määrusesse 1408/71 tehtavad muudatused;27;34;1408/71;free;Euroopa Nõukogu määrusesse tehtavad muudatused;100.0;100.0;100.0
68227;Train/tea_dr8047.conllu;Tabel 18 .;6;8;18;free;Tabel .;100.0;100.0;100.0
68234;Train/tea_AA_05_6_ud211.conllu;Peagi on oodata , et valmivad suure infomahutavusega USB välkmäludraivid , mis tuginevad vaid ühele lausintegraallülitusele .;89;99;vaid ühele;free;Peagi on oodata , et valmivad suure infomahutavusega USB välkmäludraivid , mis tuginevad lausintegraallülitusele .;100.0;100.0;100.0
68255;Train/tea_AA_05_6_ud211.conllu;Seda kahel lihtsal põhjusel : neil on kapitali , mida sellesse investeerida , ning nad teavad , kuidas see investeering ennast üsnagi kiiresti ära tasub ning väga võimsalt neile kasumit genereerib .;5;10;kahel;free;Seda lihtsal põhjusel : neil on kapitali , mida sellesse investeerida , ning nad teavad , kuidas see investeering ennast üsnagi kiiresti ära tasub ning väga võimsalt neile kasumit genereerib .;100.0;100.0;100.0
68256;Train/tea_dr8047.conllu;Tabel 15 .;6;8;15;free;Tabel .;100.0;100.0;100.0
68264;Train/tea_toohoive.conllu;Joonis 3.9 .;7;10;3.9;free;Joonis .;100.0;100.0;100.0
68362;Train/tea_dr8047.conllu;Tabel 21 .;6;8;21;free;Tabel .;100.0;100.0;100.0
68370;Dev/aja_ee199920_osa4_ud211.conllu;Siis me otsustasimegi Andriesseniga , et ooperisse tuleb ainult kolm tegelast -- kolm naist , sest Vermeer maalis alati naisi .;81;85;kolm;free;Siis me otsustasimegi Andriesseniga , et ooperisse tuleb ainult kolm tegelast -- naist , sest Vermeer maalis alati naisi .;100.0;100.0;100.0
68396;Train/ilu_kanep_ud211.conllu;Idud lase pambu sees umbes 2cm pikkuseks , muidu lähevad läbi riide .;21;30;umbes 2cm;free;Idud lase pambu sees pikkuseks , muidu lähevad läbi riide .;100.0;100.0;100.0
68430;Train/aja_sloleht20071217_ud211.conllu;Ja muidugi Andrus Veerpalu kullasõitude kommenteerimine 2002 ja 2006 .;56;68;2002 ja 2006;free;Ja muidugi Andrus Veerpalu kullasõitude kommenteerimine .;100.0;100.0;100.0
68433;Train/tea_toohoive.conllu;2.1. Tööturu põhitrendid 1989 - 2002;0;4;2.1.;free;Tööturu põhitrendid 1989 - 2002;100.0;100.0;100.0
68460;Train/aja_ee200110_osa_9_ud211.conllu;Võimatu mission 2 46 453;16;24;2 46 453;free;Võimatu mission ;100.0;100.0;100.0
68468;Train/tea_AA_05_6_ud211.conllu;Kirjeldatava arvutisüsteemi iseärasus seisnes selles , et iga operandi valdas vaid üks kindel süsteemi kuuluv miniarvuti ( protsessor ) .;78;86;vaid üks;free;Kirjeldatava arvutisüsteemi iseärasus seisnes selles , et iga operandi valdas kindel süsteemi kuuluv miniarvuti ( protsessor ) .;100.0;100.0;100.0
68470;Train/tea_AA_05_6_ud211.conllu;Alamprojekt 4 koosneb järgmistest üldistest ülesannetest :;12;13;4;free;Alamprojekt koosneb järgmistest üldistest ülesannetest :;100.0;100.0;100.0
68479;Dev/aja_luup200009_ud211.conllu;24. jaanuaril otsis Norra politsei Jon Johanseni elukoha läbi ning viis kaasa kaks arvutit ja Nokia 9110 mobiiltelefoni .;100;104;9110;free;24. jaanuaril otsis Norra politsei Jon Johanseni elukoha läbi ning viis kaasa kaks arvutit ja Nokia mobiiltelefoni .;100.0;100.0;100.0
68551;Train/aja_ee200110_osa_3_ud211.conllu;2000 veebruaris põgeneb naine Eestisse vanemate juurde;0;4;2000;free;veebruaris põgeneb naine Eestisse vanemate juurde;100.0;100.0;100.0
68572;Train/tea_geofyysika.conllu;On juba leitud vähemalt üks väikekeha ka Pluuto orbiidi taga .;15;27;vähemalt üks;free;On juba leitud väikekeha ka Pluuto orbiidi taga .;100.0;100.0;100.0
68583;Train/ilu_remsu_ud211.conllu;Pakikandjad tõid meie kaks seljakotti ja ühe kohvri tuppa .;41;44;ühe;free;Pakikandjad tõid meie kaks seljakotti ja kohvri tuppa .;100.0;100.0;100.0
68597;Train/aja_ee200110_osa_5_ud211.conllu;NYCOMED 68,4;8;12;68,4;free;NYCOMED ;100.0;100.0;100.0
