id;fpath;sentence;remove_start;remove_end;removed;type;short_sent;cons_score;ual;la
63104;Train/aja_ee200110_osa_10_ud211.conllu;New Yorgi uues fotokeskuses ICP Museumis - International Center for Photography - on kuni 19. märtsini avatud esimene popkunstnik Andy Warholi ulatuslik fotoretrospektiiv .;41;81;- International Center for Photography -;free;New Yorgi uues fotokeskuses ICP Museumis on kuni 19. märtsini avatud esimene popkunstnik Andy Warholi ulatuslik fotoretrospektiiv .;83.3;83.3;88.9
63106;Train/aja_ml200247_osa_3_ud211.conllu;""" Lootus on viimane , mis kustub , "" ütleb endine zootehnik Üllar Neemrand , kellel on juunist alates ligi 150 000 krooni saamata .";60;129;Üllar Neemrand , kellel on juunist alates ligi 150 000 krooni saamata;free;""" Lootus on viimane , mis kustub , "" ütleb endine zootehnik .";76.9;76.9;84.6
63108;Train/aja_ee200110_osa_9_ud211.conllu;"Galerii avatakse Jaan Elkeni ja Anu Põdra ühisprojektiga "" Mina ja tema "" .";57;73;""" Mina ja tema """;free;Galerii avatakse Jaan Elkeni ja Anu Põdra ühisprojektiga .;100.0;100.0;100.0
63109;Train/aja_pm20001004_osa_2_ud211.conllu;"Becketti ilmselt kõige tuntum näidend "" Godot'd oodates "" , mis esietendus 1953. aastal Pariisis , jõudis juba paari kuu möödudes Berliini lavadele , kus see suure menuga vastu võeti .";38;57;""" Godot'd oodates """;free;Becketti ilmselt kõige tuntum näidend , mis esietendus 1953. aastal Pariisis , jõudis juba paari kuu möödudes Berliini lavadele , kus see suure menuga vastu võeti .;85.2;92.6;88.9
63110;Train/aja_ee200110_osa_3_ud211.conllu;Rootslaste liitumiskõnelustest teatas ajakiri Privata Affärer juba kaks aastat tagasi .;46;61;Privata Affärer;free;Rootslaste liitumiskõnelustest teatas ajakiri juba kaks aastat tagasi .;88.9;88.9;100.0
63113;Train/aja_pm20001004_osa_3_ud211.conllu;Viljandi maavalitsuse haridus- ja kultuuriosakonna juhataja Kalle Küttim möönis , et nad lõid vallavanemat aasta õpetajaks valides Eestis pretsedendi , sest õppetööst eemal olevale inimesele pole seda varem antud .;60;72;Kalle Küttim;free;Viljandi maavalitsuse haridus- ja kultuuriosakonna juhataja möönis , et nad lõid vallavanemat aasta õpetajaks valides Eestis pretsedendi , sest õppetööst eemal olevale inimesele pole seda varem antud .;96.4;96.4;100.0
63115;Train/aja_ml200247_osa_1_ud211.conllu;Seevastu imetlesime järgmisel hommikul Thamesi vaadet parlamendihoone rõdul , kus ajaloolise kesklinna taustal kõrgub hiiglaslik vaateratas - Londoni silm .;140;154;- Londoni silm;free;Seevastu imetlesime järgmisel hommikul Thamesi vaadet parlamendihoone rõdul , kus ajaloolise kesklinna taustal kõrgub hiiglaslik vaateratas .;94.1;94.1;94.1
63116;Train/aja_ee199920_osa_1_ud211.conllu;Ajaloolase Mart Laari sõnul pole see kinnitust leidnud .;11;21;Mart Laari;free;Ajaloolase sõnul pole see kinnitust leidnud .;100.0;100.0;100.0
63117;Dev/aja_ee199920_osa4_ud211.conllu;Galeriis Passaaž Tallinnas .;9;16;Passaaž;free;Galeriis Tallinnas .;100.0;100.0;100.0
63119;Train/aja_ee200110_osa_5_ud211.conllu;Filmi toetas rahaliselt Steven Spielbergi DreamWorks stuudio , mis sõlmis 2,7 miljardi kroonise tehingu Bristoli filmikompaniiga Aardman , mille üks osanikke on Nick Park .;129;170;Aardman , mille üks osanikke on Nick Park;free;Filmi toetas rahaliselt Steven Spielbergi DreamWorks stuudio , mis sõlmis 2,7 miljardi kroonise tehingu Bristoli filmikompaniiga .;88.2;94.1;88.2
63120;Train/aja_horisont2000_osa_2_ud211.conllu;Võib ju küsida , et miks me ei uuri geenide avaldumist puhtalt katseklaasis , in vitro ?;76;86;, in vitro;free;Võib ju küsida , et miks me ei uuri geenide avaldumist puhtalt katseklaasis ?;100.0;100.0;100.0
63122;Train/aja_ee199920_osa_2_ud211.conllu;Kaitseminister Jüri Luik moodustab komisjoni kaitsejõudude personalipoliitika uurimiseks .;15;24;Jüri Luik;free;Kaitseminister moodustab komisjoni kaitsejõudude personalipoliitika uurimiseks .;100.0;100.0;100.0
63123;Train/tea_toohoive.conllu;Et Eesti tehnoloogiakesksete eksportharude osas on toimunud oluline nihe hinnatasemes ( unit value ratio ) on nende harude puhul Eestist EL-i liikuva toodangu hind ( kui usaldada viidatud uuringut ) kujunenud juba keskelt läbi kõrgemaks kui taolise toodangu keskmine EL-i sisseostmise hind .;86;106;( unit value ratio );free;Et Eesti tehnoloogiakesksete eksportharude osas on toimunud oluline nihe hinnatasemes on nende harude puhul Eestist EL-i liikuva toodangu hind ( kui usaldada viidatud uuringut ) kujunenud juba keskelt läbi kõrgemaks kui taolise toodangu keskmine EL-i sisseostmise hind .;86.8;86.8;94.7
63124;Train/aja_ee199920_osa_2_ud211.conllu;Hillar Mardot nähti viimati reedel , 23. aprillil Kohilas tema enda baaris Can-Can .;75;82;Can-Can;free;Hillar Mardot nähti viimati reedel , 23. aprillil Kohilas tema enda baaris .;92.3;92.3;100.0
63126;Train/tea_geofyysika.conllu;Juba pärast Rahvusvahelise Geofüüsika Aasta lõppu lennutati orbiidile esimesed meteoroloogilised satelliidid Explorer-7 ( 1959 ) ja TIROS-1 ( 1960 ) .;109;148;Explorer-7 ( 1959 ) ja TIROS-1 ( 1960 );free;Juba pärast Rahvusvahelise Geofüüsika Aasta lõppu lennutati orbiidile esimesed meteoroloogilised satelliidid .;91.7;91.7;100.0
63127;Train/aja_pm20000218_osa_5_ud211.conllu;Prantsuse päevaleht Le Monde kirjeldas mõne päeva eest noore tshetsheeni Mussa üleelamisi pealinnast Groznõist põhja pool asuvas Tshernokozovo laagris .;20;28;Le Monde;free;Prantsuse päevaleht kirjeldas mõne päeva eest noore tshetsheeni Mussa üleelamisi pealinnast Groznõist põhja pool asuvas Tshernokozovo laagris .;88.9;94.4;88.9
63128;Train/aja_pm20000218_osa_5_ud211.conllu;Prantsuse päevaleht Le Monde kirjeldas mõne päeva eest noore tshetsheeni Mussa üleelamisi pealinnast Groznõist põhja pool asuvas Tshernokozovo laagris .;73;78;Mussa;free;Prantsuse päevaleht Le Monde kirjeldas mõne päeva eest noore tshetsheeni üleelamisi pealinnast Groznõist põhja pool asuvas Tshernokozovo laagris .;89.5;94.7;89.5
63129;Train/aja_pm20000218_osa_5_ud211.conllu;Prantsuse päevaleht Le Monde kirjeldas mõne päeva eest noore tshetsheeni Mussa üleelamisi pealinnast Groznõist põhja pool asuvas Tshernokozovo laagris .;101;110;Groznõist;free;Prantsuse päevaleht Le Monde kirjeldas mõne päeva eest noore tshetsheeni Mussa üleelamisi pealinnast põhja pool asuvas Tshernokozovo laagris .;89.5;94.7;89.5
63130;Train/aja_luup200202_osa_2_ud211.conllu;Kui 1997. aasta lõpul puhkes Aasia majanduskriis , tuli oma toetusprogrammidega appi Rahvusvaheline Valuutafond IMF .;112;115;IMF;free;Kui 1997. aasta lõpul puhkes Aasia majanduskriis , tuli oma toetusprogrammidega appi Rahvusvaheline Valuutafond .;100.0;100.0;100.0
63137;Train/aja_pm20001004_osa_4_ud211.conllu;Eesti Meremuuseumi direktor Urmas Dresen ütles , et seni on Tallinna Sadam ja meremuuseum jäämurdja Admiraliteedi basseini lubava lepingu punkte täpsustanud .;28;40;Urmas Dresen;free;Eesti Meremuuseumi direktor ütles , et seni on Tallinna Sadam ja meremuuseum jäämurdja Admiraliteedi basseini lubava lepingu punkte täpsustanud .;90.0;95.0;95.0
63140;Train/aja_sloleht20071217_ud211.conllu;Antsla valla bussijuht Ants Väliste päästis tee ääres põlevasse autosse lõksu jäänud inimese .;23;35;Ants Väliste;free;Antsla valla bussijuht päästis tee ääres põlevasse autosse lõksu jäänud inimese .;91.7;91.7;100.0
63142;Dev/aja_ee199920_osa4_ud211.conllu;Praeguseks on välja valitud 120 kunstnikku , nende hulgas neli eestlast -- Inessa Josing , Kai Kaljo , Liina Siib ning Jaan Toomik .;72;130;-- Inessa Josing , Kai Kaljo , Liina Siib ning Jaan Toomik;free;Praeguseks on välja valitud 120 kunstnikku , nende hulgas neli eestlast .;91.7;100.0;91.7
63147;Train/aja_pm20000218_osa_6_ud211.conllu;Teadlane kutsuti Rooma inkvisitsioonikohtusse , kus talle mõisteti tolle aja kohta äärmiselt kerge karistus : koduarest ja tööde avaldamise keeld .;108;145;: koduarest ja tööde avaldamise keeld;free;Teadlane kutsuti Rooma inkvisitsioonikohtusse , kus talle mõisteti tolle aja kohta äärmiselt kerge karistus .;86.7;86.7;93.3
63148;Train/aja_ee200110_osa_6_ud211.conllu;Seal on mind juba ammu ootamas kohaliku opositsioonilise päevalehe Ekspress sotsiaal-poliitilise osakonna juhataja asetäitja Vladimir Hrushtshak .;67;75;Ekspress;free;Seal on mind juba ammu ootamas kohaliku opositsioonilise päevalehe sotsiaal-poliitilise osakonna juhataja asetäitja Vladimir Hrushtshak .;100.0;100.0;100.0
63149;Train/aja_ee200110_osa_6_ud211.conllu;Seal on mind juba ammu ootamas kohaliku opositsioonilise päevalehe Ekspress sotsiaal-poliitilise osakonna juhataja asetäitja Vladimir Hrushtshak .;125;144;Vladimir Hrushtshak;free;Seal on mind juba ammu ootamas kohaliku opositsioonilise päevalehe Ekspress sotsiaal-poliitilise osakonna juhataja asetäitja .;93.3;93.3;100.0
63150;Train/aja_ee200110_osa_5_ud211.conllu;Majas elab veel ka kolmas mees - presidendi adjutant - , kes aitab vajaduse korral peremehel muna praadida või mantli selga .;31;123;- presidendi adjutant - , kes aitab vajaduse korral peremehel muna praadida või mantli selga;free;Majas elab veel ka kolmas mees .;85.7;85.7;100.0
63151;Train/aja_ee200110_osa_1_ud211.conllu;Ilmselt just temalt pärines nõuanne , millest meie suusaliidu president aukartustäratava järjekindlusega kinni hoidis : Savi ei lubanud kellelgi öelda , et ta 33 aastat tagasi vahendas soomlastest odaviskekuulsustele Pauli Nevalale ja Jorma Kinnunenile 50 neroboli tabletti .;217;252;Pauli Nevalale ja Jorma Kinnunenile;free;Ilmselt just temalt pärines nõuanne , millest meie suusaliidu president aukartustäratava järjekindlusega kinni hoidis : Savi ei lubanud kellelgi öelda , et ta 33 aastat tagasi vahendas soomlastest odaviskekuulsustele 50 neroboli tabletti .;93.9;93.9;97.0
63153;Train/aja_pm20001004_osa_2_ud211.conllu;Siseminister Tarmo Loodus on selles lapseskandaalis käitunud nagu hübriid peata kanast ja argpükslikust parteisõdurist , kes lubab suure suuga asja korda ajada , udutab nii lapse vanematele saadetud kirjas kui ka Riigikogus esinedes , ja ei tee tegelikult midagi , sest kodakondsusseadus on risti tee peal ees .;13;25;Tarmo Loodus;free;Siseminister on selles lapseskandaalis käitunud nagu hübriid peata kanast ja argpükslikust parteisõdurist , kes lubab suure suuga asja korda ajada , udutab nii lapse vanematele saadetud kirjas kui ka Riigikogus esinedes , ja ei tee tegelikult midagi , sest kodakondsusseadus on risti tee peal ees .;89.1;89.1;93.5
63156;Train/aja_sloleht20071217_ud211.conllu;Tallinna Lastehaigla kirurg Ann Paal juhib vesipeahaigete ja seljaajusongaga laste seltsi ning võitleb ratastooli jäänud laste võrdsete võimaluste eest .;28;36;Ann Paal;free;Tallinna Lastehaigla kirurg juhib vesipeahaigete ja seljaajusongaga laste seltsi ning võitleb ratastooli jäänud laste võrdsete võimaluste eest .;100.0;100.0;100.0
63160;Train/aja_ee200110_osa_3_ud211.conllu;"Ent Hansapanga juhataja Indrek Neivelt välistab "" kodurootslase "" tuleku .";24;38;Indrek Neivelt;free;"Ent Hansapanga juhataja välistab "" kodurootslase "" tuleku .";100.0;100.0;100.0
63164;Train/aja_sloleht20071217_ud211.conllu;Kui selgus , et aastaid valu teinud hüppeliigesed ei luba Martin Müürsepal Austraalia klubis Melbourne'i Tigers jätkata , ütles lihtsaim loogika kohe;93;111;Melbourne'i Tigers;free;Kui selgus , et aastaid valu teinud hüppeliigesed ei luba Martin Müürsepal Austraalia klubis jätkata , ütles lihtsaim loogika kohe;100.0;100.0;100.0
63166;Train/ilu_kanep_ud211.conllu;Hommikul ütles kallim , et sõidab korraks vanematekoju , talvenukrasse suvepealinna .;55;83;, talvenukrasse suvepealinna;free;Hommikul ütles kallim , et sõidab korraks vanematekoju .;100.0;100.0;100.0
63167;Train/aja_horisont2000_osa_1_ud211.conllu;Viimane , Euroopa Lõunaobservatooriumi Very Large Telescope ( VLT ) hakkab koosnema neljast 8,2 meetrisest peeglist , millest 1999 asus tööle juba teine .;8;67;, Euroopa Lõunaobservatooriumi Very Large Telescope ( VLT );free;Viimane hakkab koosnema neljast 8,2 meetrisest peeglist , millest 1999 asus tööle juba teine .;86.7;86.7;86.7
63168;Train/aja_horisont2000_osa_1_ud211.conllu;Viimane , Euroopa Lõunaobservatooriumi Very Large Telescope ( VLT ) hakkab koosnema neljast 8,2 meetrisest peeglist , millest 1999 asus tööle juba teine .;60;67;( VLT );free;Viimane , Euroopa Lõunaobservatooriumi Very Large Telescope hakkab koosnema neljast 8,2 meetrisest peeglist , millest 1999 asus tööle juba teine .;76.2;76.2;85.7
63172;Train/ilu_kivirahk_ud211.conllu;Las see jääb meie , muusikainimeste vahele .;18;35;, muusikainimeste;free;Las see jääb meie vahele .;100.0;100.0;100.0
63178;Train/tea_geofyysika.conllu;Pärast Teist Maailmasõda oli esimeseks suuremaks ettevõtmiseks ja kogu järgneva koordineerituse aluseks Rahvusvaheline Geofüüsika Aasta ( International Geophysical Year ) 1957-1959 .;136;170;( International Geophysical Year );free;Pärast Teist Maailmasõda oli esimeseks suuremaks ettevõtmiseks ja kogu järgneva koordineerituse aluseks Rahvusvaheline Geofüüsika Aasta 1957-1959 .;82.4;88.2;94.1
63179;Train/aja_horisont2000_osa_4_ud211.conllu;Tšetšeenide rahvushümn “ Surm või Vabadus ” on pärit tšetšeenide folkloorist .;23;43;“ Surm või Vabadus ”;free;Tšetšeenide rahvushümn on pärit tšetšeenide folkloorist .;100.0;100.0;100.0
63183;Train/aja_ml200247_osa_2_ud211.conllu;Kui prints Charles lossiuksele Eesti presidenti tervitama tuli , lõid ETV kaamerad särisema .;11;18;Charles;free;Kui prints lossiuksele Eesti presidenti tervitama tuli , lõid ETV kaamerad särisema .;92.3;100.0;92.3
63190;Dev/aja_epl20070812_ud211.conllu;""" Kolonel Terras oli väärtuslik jõud meie rahvusvahelisse meeskonda , mille koosseisus teenivad erinevatest rahvustest ja riikidest inimesed näevad vaeva ühise eesmärgi saavutamise nimel , "" lisas ta .";10;16;Terras;free;""" Kolonel oli väärtuslik jõud meie rahvusvahelisse meeskonda , mille koosseisus teenivad erinevatest rahvustest ja riikidest inimesed näevad vaeva ühise eesmärgi saavutamise nimel , "" lisas ta .";75.0;78.6;78.6
63191;Train/aja_epl20061216_ud211.conllu;""" Baltimaades on üha selgemalt tajutav "" huvitav "" tendents matkida Kolmanda Riigi poliitilisi meetodeid , "" kirjutab KM.ru uudisloo autor Aleksandr Radugin moraliseerivalt .";139;156;Aleksandr Radugin;free;""" Baltimaades on üha selgemalt tajutav "" huvitav "" tendents matkida Kolmanda Riigi poliitilisi meetodeid , "" kirjutab KM.ru uudisloo autor moraliseerivalt .";78.3;82.6;87.0
63196;Train/aja_ml200247_osa_8_ud211.conllu;"Nov-jaan Põhjamaid tutvustavad infopäevad Pärnumaal "" Külast külla "" .";52;68;""" Külast külla """;free;Nov-jaan Põhjamaid tutvustavad infopäevad Pärnumaal .;0.0;0.0;16.7
63197;Train/aja_epl20061216_ud211.conllu;Peatreener Arsene Wenger on loosiga väga rahul .;11;24;Arsene Wenger;free;Peatreener on loosiga väga rahul .;100.0;100.0;100.0
63199;Train/aja_horisont2000_osa_1_ud211.conllu;1898 võttis keiser Wihelm II ette pika reisi Idamaadesse , külastamaks sealseid pühasid paikasid .;19;28;Wihelm II;free;1898 võttis keiser ette pika reisi Idamaadesse , külastamaks sealseid pühasid paikasid .;100.0;100.0;100.0
