id;fpath;sentence;remove_start;remove_end;removed;type;short_sent;cons_score;ual;la
44275;Train/aja_pm20001004_osa_3_ud211.conllu;Ta lehvitas häbelikult , kuid ometi võitis nii pealtvaatajate , teiste olümplaste , meedia , olümpiajuhtide kui Austraalia valitsuse poolehoiu .;108;132;kui Austraalia valitsuse;free;Ta lehvitas häbelikult , kuid ometi võitis nii pealtvaatajate , teiste olümplaste , meedia , olümpiajuhtide poolehoiu .;88.9;88.9;88.9
44276;Train/ilu_kanep_ud211.conllu;Loomulikult ei suutnud ma sisemisest metsloomast võitu saada , ning selmet minna otse koju , jalutasin Merikesega kesklinna .;61;90;, ning selmet minna otse koju;free;Loomulikult ei suutnud ma sisemisest metsloomast võitu saada , jalutasin Merikesega kesklinna .;100.0;100.0;100.0
44277;Train/ilu_valton_ud211.conllu;Mees vaatas neid imestunult ja talle meenus , et oli need kuivati juurest läbi tulles tasku pistnud , et tee peal näsida .;58;85;kuivati juurest läbi tulles;free;Mees vaatas neid imestunult ja talle meenus , et oli need tasku pistnud , et tee peal näsida .;89.5;100.0;89.5
44278;Train/ilu_valton_ud211.conllu;Mees vaatas neid imestunult ja talle meenus , et oli need kuivati juurest läbi tulles tasku pistnud , et tee peal näsida .;100;120;, et tee peal näsida;free;Mees vaatas neid imestunult ja talle meenus , et oli need kuivati juurest läbi tulles tasku pistnud .;88.9;100.0;88.9
44280;Dev/aja_luup200009_ud211.conllu;Viimaks jõudis koer tagasi , üleni vahus ja higine .;27;50;, üleni vahus ja higine;free;Viimaks jõudis koer tagasi .;100.0;100.0;100.0
44281;Train/tea_toohoive.conllu;Lühiajalise tööpuuduse kasv on märk kasvanud turbulentsusest majanduskeskkonnas sellel perioodil ( vt ka joonis 9 , III osa ) , kuna hakkasid kasvama ka ettevõtete sulgemised , likvideerimised , pankrotistumised , vallandamine ja koondamine , lepingute lõpetamine töötute või mitteaktiivsete arvu kasvu põhjusena .;126;312;, kuna hakkasid kasvama ka ettevõtete sulgemised , likvideerimised , pankrotistumised , vallandamine ja koondamine , lepingute lõpetamine töötute või mitteaktiivsete arvu kasvu põhjusena;free;Lühiajalise tööpuuduse kasv on märk kasvanud turbulentsusest majanduskeskkonnas sellel perioodil ( vt ka joonis 9 , III osa ) .;75.0;80.0;85.0
44282;Train/tea_AA_05_6_ud211.conllu;Seetõttu on NAND-tüüpi välkmäludes ühe infobiti maksumus madalam kui sama infomahutavusega NOR-tüüpi mäludes .;65;108;kui sama infomahutavusega NOR-tüüpi mäludes;free;Seetõttu on NAND-tüüpi välkmäludes ühe infobiti maksumus madalam .;88.9;100.0;88.9
44284;Train/ilu_valton_ud211.conllu;See polnud sugugi parem kui Tsee kaagutamine pärast esimest muna .;24;64;kui Tsee kaagutamine pärast esimest muna;free;See polnud sugugi parem .;100.0;100.0;100.0
44285;Train/arborest_ud211.conllu;Rahvas kiirustas üle silla turu poole toitu ostma .;38;49;toitu ostma;free;Rahvas kiirustas üle silla turu poole .;100.0;100.0;100.0
44287;Train/tea_toohoive.conllu;Liikumine oli 90ndate alguses lihtsam nii seetõttu , et töökohti oli suhteliselt rohkem , tehnoloogia muutused sel perioodil polnud veel nii laiaulatuslikud , kvaliteedinõuded ja töötajatele esitatavad nõudmised polnud nii kõrged kui 90ndate teisel poolel .;230;255;kui 90ndate teisel poolel;free;Liikumine oli 90ndate alguses lihtsam nii seetõttu , et töökohti oli suhteliselt rohkem , tehnoloogia muutused sel perioodil polnud veel nii laiaulatuslikud , kvaliteedinõuded ja töötajatele esitatavad nõudmised polnud nii kõrged .;100.0;100.0;100.0
44291;Train/aja_pm19980926e_ud211.conllu;Seejärel pane vorm 10-15 minutiks ahju , et ka õunte pealispind vähe küpseks .;39;76;, et ka õunte pealispind vähe küpseks;free;Seejärel pane vorm 10-15 minutiks ahju .;42.9;57.1;57.1
44293;Train/aja_sloleht20071217_ud211.conllu;Seisa sirgelt , kuid samas lõdvestunult , kõht sisse tõmmatud , puusad ja õlad sirged , rind lõdvestunud .;40;104;, kõht sisse tõmmatud , puusad ja õlad sirged , rind lõdvestunud;free;Seisa sirgelt , kuid samas lõdvestunult .;100.0;100.0;100.0
44296;Train/aja_pm20001004_osa_3_ud211.conllu;Kuigi ametlikult Tallinna Keskturu inseneri ja kontrolörina töötavad Sergei Normanov ( 26 ) ja Valeri Guznetsov ( 34 ) on olnud uurijale ütluste andmisel tõrksad , õnnestus keskkriminaalpolitseil tänu salajasele jälitustööle koguda piisavalt süütõendeid , et pärast meestele süüdistuste esitamist nõuda kohtult nende vahi all pidamise pikendust .;254;344;, et pärast meestele süüdistuste esitamist nõuda kohtult nende vahi all pidamise pikendust;free;Kuigi ametlikult Tallinna Keskturu inseneri ja kontrolörina töötavad Sergei Normanov ( 26 ) ja Valeri Guznetsov ( 34 ) on olnud uurijale ütluste andmisel tõrksad , õnnestus keskkriminaalpolitseil tänu salajasele jälitustööle koguda piisavalt süütõendeid .;91.4;91.4;91.4
44297;Train/aja_horisont2000_osa_5_ud211.conllu;Oma käe peal on need karjad tavaliselt keskpäeval kui emad toituvad ning kiskjad enamasti puhkavad .;50;98;kui emad toituvad ning kiskjad enamasti puhkavad;free;Oma käe peal on need karjad tavaliselt keskpäeval .;33.3;33.3;77.8
44299;Train/tea_eesti_arst_2004_osa_3_ud211.conllu;Rasedal tuleb nesiritiidi kasutamist vältida , sest risk lootele ei ole teada ( 8 ) .;45;77;, sest risk lootele ei ole teada;free;Rasedal tuleb nesiritiidi kasutamist vältida ( 8 ) .;100.0;100.0;100.0
44300;Train/aja_luup200106_osa_2_ud211.conllu;ELis hakkab areng olema küll suhteliselt stabiilne , aga mitte nii kõrge kui oli enne , 3-4 % vahel , ehk natuke kõrgem kui ELi keskmine - me oleme lihtsalt madalamal arengutasemel , aga konkurentsivõime väheneb .;73;99;kui oli enne , 3-4 % vahel;free;ELis hakkab areng olema küll suhteliselt stabiilne , aga mitte nii kõrge , ehk natuke kõrgem kui ELi keskmine - me oleme lihtsalt madalamal arengutasemel , aga konkurentsivõime väheneb .;100.0;100.0;100.0
44302;Train/ilu_vilep_ud211.conllu;Majad ja jalakäijad kaugenesid justkui kiirluubis .;31;49;justkui kiirluubis;free;Majad ja jalakäijad kaugenesid .;100.0;100.0;100.0
44304;Train/aja_sloleht20071217_ud211.conllu;Kuna sõideti kaks ringi , tolknesid teisel ringil jalus suusaturistid , nagu Mae rahvasportlasi nimetas .;70;103;, nagu Mae rahvasportlasi nimetas;free;Kuna sõideti kaks ringi , tolknesid teisel ringil jalus suusaturistid .;90.9;100.0;90.9
44309;Train/ilu_kivirahk_ud211.conllu;Ehkki see tundus öötaeva taustal küllaltki tontliku ja mahajäetuna , võis lähemale jõudes täheldada siiski ka õrna valguskuma , mis mõne akna paksudest klaasidest välja , pimedusse immitses .;74;89;lähemale jõudes;free;Ehkki see tundus öötaeva taustal küllaltki tontliku ja mahajäetuna , võis täheldada siiski ka õrna valguskuma , mis mõne akna paksudest klaasidest välja , pimedusse immitses .;70.4;74.1;81.5
44310;Train/ilu_vilep_ud211.conllu;Jan tõusis , et lahkuda .;11;23;, et lahkuda;free;Jan tõusis .;100.0;100.0;100.0
44312;Train/aja_horisont2000_osa_1_ud211.conllu;Tulemuseks oli nn. Edasikindlustamisleping , millega mõlemad pooled võtsid endale kohustuse säilitada heatahtlik erapooletus , kui üks neist peaks sattuma sõtta mõne kolmanda suurriigiga .;125;186;, kui üks neist peaks sattuma sõtta mõne kolmanda suurriigiga;free;Tulemuseks oli nn. Edasikindlustamisleping , millega mõlemad pooled võtsid endale kohustuse säilitada heatahtlik erapooletus .;100.0;100.0;100.0
44317;Train/aja_ee200110_osa_6_ud211.conllu;Juht tänab emakest ja lööb risti ette , et samal hetkel keegi kitsal teel vastu ei tulnud .;38;89;, et samal hetkel keegi kitsal teel vastu ei tulnud;free;Juht tänab emakest ja lööb risti ette .;100.0;100.0;100.0
44321;Train/aja_ee200110_osa_6_ud211.conllu;Ajakirjandus kui neljas võim on suuresti ebausaldatav , sest elada suudavad ennekõike riigilt või oligarhidest sponsoritelt toetust saavad väljaanded .;13;28;kui neljas võim;free;Ajakirjandus on suuresti ebausaldatav , sest elada suudavad ennekõike riigilt või oligarhidest sponsoritelt toetust saavad väljaanded .;82.4;82.4;88.2
44322;Train/aja_ee200110_osa_6_ud211.conllu;Ajakirjandus kui neljas võim on suuresti ebausaldatav , sest elada suudavad ennekõike riigilt või oligarhidest sponsoritelt toetust saavad väljaanded .;54;149;, sest elada suudavad ennekõike riigilt või oligarhidest sponsoritelt toetust saavad väljaanded;free;Ajakirjandus kui neljas võim on suuresti ebausaldatav .;100.0;100.0;100.0
44324;Train/aja_epl20061216_ud211.conllu;Keskkonnainspektsiooni avalike suhete juhi Leili Tuule sõnul kuulutati Otepää looduspargi Pilkuse sihtkaitsevööndis 0,4 hektaril tehtud metsaraie ebaseaduslikuks , sest sihtkaitsevööndisse poleks tohtinudki suusarada rajada .;162;223;, sest sihtkaitsevööndisse poleks tohtinudki suusarada rajada;free;Keskkonnainspektsiooni avalike suhete juhi Leili Tuule sõnul kuulutati Otepää looduspargi Pilkuse sihtkaitsevööndis 0,4 hektaril tehtud metsaraie ebaseaduslikuks .;88.9;88.9;100.0
44325;Train/tea_dr8047.conllu;Ka sisaldavad vutimunad märksa vähem kolesterooli kui teiste linnuliikide munad .;50;79;kui teiste linnuliikide munad;free;Ka sisaldavad vutimunad märksa vähem kolesterooli .;100.0;100.0;100.0
44326;Train/aja_horisont2000_osa_1_ud211.conllu;Mõlemad on tekkinud gaasipilvest , mis kokku tõmbudes hakkas kiiremini pöörlema ja muutus üha lapikumaks .;39;53;kokku tõmbudes;free;Mõlemad on tekkinud gaasipilvest , mis hakkas kiiremini pöörlema ja muutus üha lapikumaks .;100.0;100.0;100.0
44327;Train/ilu_vilep_ud211.conllu;Kui Jan harjunud kohas välja hüppas , tundus , justkui oleks ta silmanurgast tuttavat figuuri märganud .;0;37;Kui Jan harjunud kohas välja hüppas ,;free;tundus , justkui oleks ta silmanurgast tuttavat figuuri märganud .;100.0;100.0;100.0
44329;Train/aja_pm20001004_osa_3_ud211.conllu;Inglane palus end Atlantas võidetud neljanda kulla järel maha lasta , kui teda veel kord paadi juures nähtaks .;68;109;, kui teda veel kord paadi juures nähtaks;free;Inglane palus end Atlantas võidetud neljanda kulla järel maha lasta .;90.9;90.9;100.0
44332;Train/aja_ee200110_osa_10_ud211.conllu;"Võibolla on põhjus täiskasvanuks saamises - enam ei viitsi oma põlvkonna nimel sõna võtta , nagu esimeses kogus ( "" Ärge pange tähele "" , 1990 ) .";90;144;", nagu esimeses kogus ( "" Ärge pange tähele "" , 1990 )";free;Võibolla on põhjus täiskasvanuks saamises - enam ei viitsi oma põlvkonna nimel sõna võtta .;100.0;100.0;100.0
44333;Train/ilu_remsu_ud211.conllu;Inimene , kes tahtis , et temast lugu peetakse ja talle allutakse , pidi end näitama siidrõivastes , muidu poleks tema ambitsioonidele keegi tähelepanu pööranud .;99;160;, muidu poleks tema ambitsioonidele keegi tähelepanu pööranud;free;Inimene , kes tahtis , et temast lugu peetakse ja talle allutakse , pidi end näitama siidrõivastes .;100.0;100.0;100.0
44335;Train/aja_sloleht20071217_ud211.conllu;"Äkki oli mul õnne - tiiru saabudes tuul vaibus ? """;20;34;tiiru saabudes;free;"Äkki oli mul õnne - tuul vaibus ? """;100.0;100.0;100.0
44336;Train/aja_ee199920_osa_3_ud211.conllu;Arvan , et Eestis on tema tööd üsna hästi tuntud , sest Greenaway filmide paremik on peale kinode olnud ekraanil ka televisioonis , mistõttu ei hakka nendel eraldi peatuma .;49;171;, sest Greenaway filmide paremik on peale kinode olnud ekraanil ka televisioonis , mistõttu ei hakka nendel eraldi peatuma;free;Arvan , et Eestis on tema tööd üsna hästi tuntud .;81.8;100.0;81.8
44337;Train/aja_ee199920_osa_3_ud211.conllu;Arvan , et Eestis on tema tööd üsna hästi tuntud , sest Greenaway filmide paremik on peale kinode olnud ekraanil ka televisioonis , mistõttu ei hakka nendel eraldi peatuma .;130;171;, mistõttu ei hakka nendel eraldi peatuma;free;Arvan , et Eestis on tema tööd üsna hästi tuntud , sest Greenaway filmide paremik on peale kinode olnud ekraanil ka televisioonis .;91.3;100.0;91.3
44338;Train/tea_AA_05_6_ud211.conllu;Seega , kui teatavas mälusegmendis soovitakse muuta vaid ühe baidi või isegi biti väärtust , tuleb esmalt kustutada kogu antud mälusegmendi sisu ning seejärel taastada selles eelnevalt talletatud informatsioon , kus on tehtud juba soovitud korrektsioonid .;6;92;, kui teatavas mälusegmendis soovitakse muuta vaid ühe baidi või isegi biti väärtust ,;free;Seega tuleb esmalt kustutada kogu antud mälusegmendi sisu ning seejärel taastada selles eelnevalt talletatud informatsioon , kus on tehtud juba soovitud korrektsioonid .;82.6;87.0;95.7
44339;Dev/aja_luup200009_ud211.conllu;Eestis lisandub oskusteabele veel kogemus , kuidas näiteks keskkonnaalaste probleemidega postsotsialistlikus Ida-Euroopas hakkama saada .;42;135;, kuidas näiteks keskkonnaalaste probleemidega postsotsialistlikus Ida-Euroopas hakkama saada;free;Eestis lisandub oskusteabele veel kogemus .;83.3;83.3;100.0
44340;Train/aja_luup200106_osa_3_ud211.conllu;Paraku ei suutnud ka nii andekas mees nagu Milovan Djilas kõiki kommunistliku ühiskonna arenguid ette näha .;38;57;nagu Milovan Djilas;free;Paraku ei suutnud ka nii andekas mees kõiki kommunistliku ühiskonna arenguid ette näha .;100.0;100.0;100.0
44341;Train/ilu_vilep_ud211.conllu;""" Spatt ! "" ütles Jan , kui oli söömise lõpetanud ja pugenud mööda koridoris ringiveerevast matrjoonast , läks tuppa ja heitis voodisse .";22;103;, kui oli söömise lõpetanud ja pugenud mööda koridoris ringiveerevast matrjoonast;free;""" Spatt ! "" ütles Jan , läks tuppa ja heitis voodisse .";92.3;100.0;92.3
44343;Train/aja_ee199920_osa_1_ud211.conllu;Iseenda kui kodaniku argiõiguste kaitseks käe tõstnud inimene jääb aga igal juhul süüdlaseks , kuna ta ei hakka toimunu kohta isegi valetama ning tunnistab kõik ausalt üles .;93;172;, kuna ta ei hakka toimunu kohta isegi valetama ning tunnistab kõik ausalt üles;free;Iseenda kui kodaniku argiõiguste kaitseks käe tõstnud inimene jääb aga igal juhul süüdlaseks .;100.0;100.0;100.0
44344;Train/ilu_remsu_ud211.conllu;"Kunagi on hiinlane meile sama lähedane kui soomlane , me võime koos temaga laulda "" Eesti piir käib vastu Hiina müüri ... "" , saades loomulikult aru , et tegemist on naljaga .";39;51;kui soomlane;free;"Kunagi on hiinlane meile sama lähedane , me võime koos temaga laulda "" Eesti piir käib vastu Hiina müüri ... "" , saades loomulikult aru , et tegemist on naljaga .";93.5;96.8;93.5
44351;Train/aja_ee200110_osa_3_ud211.conllu;"Seega on Hanschmidtil kuulutada üksnes häid sõnumeid : "" Enam ei ole meil nii karm kulude kokkuhoid nagu varem , kui tõmbasime 20 protsenti tagasi .";111;146;, kui tõmbasime 20 protsenti tagasi;free;"Seega on Hanschmidtil kuulutada üksnes häid sõnumeid : "" Enam ei ole meil nii karm kulude kokkuhoid nagu varem .";100.0;100.0;100.0
44352;Train/aja_luup200202_osa_1_ud211.conllu;Paraku ei saa sellest teha liiga suuri üldistusi , sest tihtipeale ei korralda parteid või ametiühingud ise aktsioone , vaid on nende korraldajatega solidaarsed .;49;160;, sest tihtipeale ei korralda parteid või ametiühingud ise aktsioone , vaid on nende korraldajatega solidaarsed;free;Paraku ei saa sellest teha liiga suuri üldistusi .;100.0;100.0;100.0
44354;Train/aja_epl20061216_ud211.conllu;Rahvusvahelise jalgratturite liidu reeglid lubavad startida MK etappidel alates 18. eluaastast , kuid UCI on teinud erandeid 17-aastastele startimaks tippseltskonnas .;139;165;startimaks tippseltskonnas;free;Rahvusvahelise jalgratturite liidu reeglid lubavad startida MK etappidel alates 18. eluaastast , kuid UCI on teinud erandeid 17-aastastele .;94.7;94.7;94.7
44357;Train/ilu_vilep_ud211.conllu;Ta viskas koni pliidi alla , kustutas tule ja hiilis seinu kobades tagasi Agnes Raagi juurde .;53;66;seinu kobades;free;Ta viskas koni pliidi alla , kustutas tule ja hiilis tagasi Agnes Raagi juurde .;100.0;100.0;100.0
44359;Dev/aja_luup200009_ud211.conllu;Kui aga keegi talle silma sisse vaadates väidab end olevat näinud kodukäijat , siis jääb uskuma küll .;14;40;talle silma sisse vaadates;free;Kui aga keegi väidab end olevat näinud kodukäijat , siis jääb uskuma küll .;85.7;92.9;92.9
44361;Train/aja_pm19980926e_ud211.conllu;Üldjuhul ei vajata kunstiteraapias abivahendina pintslit , sest inimesel on sõrmed ja varbad .;57;92;, sest inimesel on sõrmed ja varbad;free;Üldjuhul ei vajata kunstiteraapias abivahendina pintslit .;100.0;100.0;100.0
44362;Train/aja_ee200110_osa_4_ud211.conllu;Eelmisel talvel keeldus Eesti Ekspress kaarti avaldamast , sest väljas oli maa must ja jutt lumekaardist toimetuses ajas kõik naerma .;57;132;, sest väljas oli maa must ja jutt lumekaardist toimetuses ajas kõik naerma;free;Eelmisel talvel keeldus Eesti Ekspress kaarti avaldamast .;100.0;100.0;100.0
44364;Train/ilu_remsu_ud211.conllu;Riigipiir oli äärmiselt valvatav , sest Hiina Rahvavabariigi ja N. Liidu vahel valitsesid parajasti pinged .;33;106;, sest Hiina Rahvavabariigi ja N. Liidu vahel valitsesid parajasti pinged;free;Riigipiir oli äärmiselt valvatav .;100.0;100.0;100.0
