id;fpath;sentence;remove_start;remove_end;removed;type;short_sent;cons_score;ual;la
71727;Dev/ilu_orlau_ud211.conllu;"Mehe hääl , tavaline inimlik hääl , purustas tolle kummitusliku vaikuse : "" Kristin , sa ikkagi tulid ... """;76;83;Kristin;redundant comma;"Mehe hääl , tavaline inimlik hääl , purustas tolle kummitusliku vaikuse : "" , sa ikkagi tulid ... """;100.0;100.0;100.0
71736;Dev/ilu_orlau_ud211.conllu;""" Juudas , palun ära tee ! "" hüüatas Kris peaaegu tahtmatult , kui nad ühest järsemast kurvist peaaegu välja oleksid lennanud .";2;8;Juudas;redundant comma;""" , palun ära tee ! "" hüüatas Kris peaaegu tahtmatult , kui nad ühest järsemast kurvist peaaegu välja oleksid lennanud .";59.1;63.6;81.8
71738;Dev/ilu_orlau_ud211.conllu;""" Juudas , sa ikkagi tulid ... "" sosistas ta , ning naeratas säravat tüdrukunaeratust .";2;8;Juudas;redundant comma;""" , sa ikkagi tulid ... "" sosistas ta , ning naeratas säravat tüdrukunaeratust .";80.0;80.0;86.7
71743;Train/aja_ml200247_osa_8_ud211.conllu;Kutsehariduskeskuse nõustaja Signe Reppo , millega tegelete ?;0;40;Kutsehariduskeskuse nõustaja Signe Reppo;redundant comma;, millega tegelete ?;100.0;100.0;100.0
71744;Train/ilu_kivirahk_ud211.conllu;""" Püsti , mõistmatu loom ! "" karjus ta hobuse peale .";10;24;mõistmatu loom;redundant comma;""" Püsti , ! "" karjus ta hobuse peale .";70.0;70.0;80.0
71750;Train/ilu_maailm_ud211.conllu;""" Gerda , kuule .";2;7;Gerda;redundant comma;""" , kuule .";100.0;100.0;100.0
71751;Train/ilu_valton_ud211.conllu;""" Kõss , kurivaim , mis sa karjud , päike juba pooles taevas . """;2;17;Kõss , kurivaim;redundant comma;""" , mis sa karjud , päike juba pooles taevas . """;75.0;91.7;83.3
71752;Train/aja_ml200247_osa_1_ud211.conllu;Anu Tali , millist maailma tipporkestrit tahaksite dirigeerida ja miks ?;0;8;Anu Tali;redundant comma;, millist maailma tipporkestrit tahaksite dirigeerida ja miks ?;44.4;44.4;77.8
71758;Train/aja_luup200106_osa_1_ud211.conllu;“ Tegelikult , kallid kaimud , on nende arv tunduvalt suurem , ” viitasid ametnikud salapäraselt naeratades .;15;28;kallid kaimud;redundant comma;“ Tegelikult , , on nende arv tunduvalt suurem , ” viitasid ametnikud salapäraselt naeratades .;100.0;100.0;100.0
71760;Train/ilu_valton_ud211.conllu;""" Ema , ema , tule vaata , Valge Neljandal on tibud . """;2;11;Ema , ema;redundant comma;""" , tule vaata , Valge Neljandal on tibud . """;54.5;54.5;81.8
71761;Train/ilu_kivirahk_ud211.conllu;""" Taadike , ma ju katsun sind poputada , nagu oskan ! "" ütles Petrov , andis Ernesaksa pealaele musu - ehkki laulutaat ägedalt kõrvale tõmbuda üritas - korjas taldrikud kokku ning viis kööki , kust peagi kostis veega lobistamist ja Petrovi laulu :";2;9;Taadike;redundant comma;""" , ma ju katsun sind poputada , nagu oskan ! "" ütles Petrov , andis Ernesaksa pealaele musu - ehkki laulutaat ägedalt kõrvale tõmbuda üritas - korjas taldrikud kokku ning viis kööki , kust peagi kostis veega lobistamist ja Petrovi laulu :";83.7;86.0;88.4
71763;Train/ilu_kivirahk_ud211.conllu;""" Oh , taadike ! "" vangutas Petrov pead .";7;14;taadike;redundant comma;""" Oh , ! "" vangutas Petrov pead .";100.0;100.0;100.0
71764;Train/ilu_kivirahk_ud211.conllu;""" Kallid laulupeolised , ma tervitan teid sellel suurel pühal ! """;2;22;Kallid laulupeolised;redundant comma;""" , ma tervitan teid sellel suurel pühal ! """;100.0;100.0;100.0
71766;Train/aja_ee200110_osa_7_ud211.conllu;""" Alma , kas sa tegelikult oskad kirjutada ? """;2;6;Alma;redundant comma;""" , kas sa tegelikult oskad kirjutada ? """;100.0;100.0;100.0
71769;Train/ilu_kanep_ud211.conllu;Eesti poisid , tulge üle ?;0;12;Eesti poisid;redundant comma;, tulge üle ?;100.0;100.0;100.0
71770;Train/ilu_kivirahk_ud211.conllu;""" Sir Parcival , sa oled suur rüütel ja igati väärt leidma Püha Graali ! "" lausus ta end hobuse selga hiivates .";2;14;Sir Parcival;redundant comma;""" , sa oled suur rüütel ja igati väärt leidma Püha Graali ! "" lausus ta end hobuse selga hiivates .";81.0;85.7;85.7
71772;Train/aja_ml200247_osa_3_ud211.conllu;Mida peate teie , Riina Kionka , isiklikult suurimaks õnnestumiseks Eesti-Saksa suhetes ?;16;30;, Riina Kionka;redundant comma;Mida peate teie , isiklikult suurimaks õnnestumiseks Eesti-Saksa suhetes ?;60.0;70.0;80.0
71775;Train/ilu_kivirahk_ud211.conllu;"Isa , ma tahan homme ka endale ühte muna ! """;0;3;Isa;redundant comma;", ma tahan homme ka endale ühte muna ! """;90.0;100.0;90.0
71776;Train/aja_sloleht20071217_ud211.conllu;Nii et , Timo , sa võtsid asja rahulikult ?;9;13;Timo;redundant comma;Nii et , , sa võtsid asja rahulikult ?;77.8;88.9;77.8
71777;Train/aja_epl20061216_ud211.conllu;"Franz Gattermann , te pole veel oma sportlaste "" vahistamist "" Itaalia karabinjeeride poolt meedias eriti kommenteerinudki .";0;16;Franz Gattermann;redundant comma;", te pole veel oma sportlaste "" vahistamist "" Itaalia karabinjeeride poolt meedias eriti kommenteerinudki .";93.8;93.8;93.8
71779;Train/aja_ee200110_osa_7_ud211.conllu;""" Aga Leida , mitu last sul on ? "" küsib kasvataja .";2;11;Aga Leida;redundant comma;""" , mitu last sul on ? "" küsib kasvataja .";100.0;100.0;100.0
71781;Train/ilu_kivirahk_ud211.conllu;""" Taadike , no mis juttu sa ajad ! "" laiutas Petrov käsi ja tegi solvunud nägu .";2;9;Taadike;redundant comma;""" , no mis juttu sa ajad ! "" laiutas Petrov käsi ja tegi solvunud nägu .";82.4;82.4;88.2
71782;Train/ilu_vilep_ud211.conllu;""" Kallis , kas uks on vahepealt kinni ? "" küsis Agnes poolsosinal ja keeras ennast selili .";2;8;Kallis;redundant comma;""" , kas uks on vahepealt kinni ? "" küsis Agnes poolsosinal ja keeras ennast selili .";76.5;82.4;82.4
71787;Train/ilu_vilep_ud211.conllu;""" Ema , ütle , kus ma elan ? """;2;5;Ema;redundant comma;""" , ütle , kus ma elan ? """;100.0;100.0;100.0
71788;Train/ilu_maailm_ud211.conllu;"Jooga , sa tahad tappa saada ; aga kõigepealt peksan ma need naised siit välja ! """;0;5;Jooga;redundant comma;", sa tahad tappa saada ; aga kõigepealt peksan ma need naised siit välja ! """;100.0;100.0;100.0
71791;Dev/aja_ml200247_osa6_ud211.conllu;Kallid , tartlased , teil hakkab ju kaubandus elavnema , raha hakkab rohkem tulema .;0;18;Kallid , tartlased;redundant comma;, teil hakkab ju kaubandus elavnema , raha hakkab rohkem tulema .;91.7;91.7;100.0
71796;Dev/ilu_ruben_ud211.conllu;""" Saa ometi aru , sa igavene oinas , "" seletasid talle peatoimetaja ja majandusdirektor .";18;34;sa igavene oinas;redundant comma;""" Saa ometi aru , , "" seletasid talle peatoimetaja ja majandusdirektor .";76.9;76.9;84.6
71797;Train/ilu_kanep_ud211.conllu;""" Hei , Kristi , kuule , et ma ei tea , et sa magad vist autos """;8;14;Kristi;redundant comma;""" Hei , , kuule , et ma ei tea , et sa magad vist autos """;100.0;100.0;100.0
71798;Train/ilu_kivirahk_ud211.conllu;Noormees , te olete tugev ja julge , tapke ta ära !;0;8;Noormees;redundant comma;, te olete tugev ja julge , tapke ta ära !;100.0;100.0;100.0
71804;Train/ilu_kivirahk_ud211.conllu;""" Mu kodumaa , kaugele viis sinust tee , kuid su hüüdu alati kuulen , ja seda , kuis õitsevas õunapuus laulavad Volgamaa tuuled ! """;2;12;Mu kodumaa;redundant comma;""" , kaugele viis sinust tee , kuid su hüüdu alati kuulen , ja seda , kuis õitsevas õunapuus laulavad Volgamaa tuuled ! """;83.3;95.8;87.5
71808;Dev/ilu_orlau_ud211.conllu;"Tüdruk naeratas , mängides üllatust , kuid suutmata siiski oma headmeelt varjata : "" Kas sa siis ootasid mind , Juudas ? """;112;118;Juudas;redundant comma;"Tüdruk naeratas , mängides üllatust , kuid suutmata siiski oma headmeelt varjata : "" Kas sa siis ootasid mind , ? """;90.9;90.9;95.5
71809;Train/ilu_valton_ud211.conllu;""" Kuhu sa , lollike , tükid .";10;19;, lollike;redundant comma;""" Kuhu sa , tükid .";100.0;100.0;100.0
