id;fpath;sentence;remove_start;remove_end;removed;type;short_sent;cons_score;ual;la
71848;Dev/aja_luup200009_ud211.conllu;“ No kust ma võtan , mul pole omalgi .;2;4;No;free;“ kust ma võtan , mul pole omalgi .;100.0;100.0;100.0
71849;Train/aja_ee200110_osa_11_ud211.conllu;Vat Eesti artistil jääb palju artistlikkusest puudu .;0;3;Vat;free;Eesti artistil jääb palju artistlikkusest puudu .;85.7;100.0;85.7
71853;Train/aja_pm19980926e_ud211.conllu;“ No ma ei tea ...;2;4;No;free;“ ma ei tea ...;100.0;100.0;100.0
71857;Train/ilu_kivirahk_ud211.conllu;""" No hüva , tule siis raudselt ! "" lõpetas Pierre Männisalu vestluse .";2;4;No;free;""" hüva , tule siis raudselt ! "" lõpetas Pierre Männisalu vestluse .";61.5;69.2;69.2
71862;Train/aja_ee200110_osa_11_ud211.conllu;Ma olen ka avastanud , et tuleb mingi idee ja siis , ah sa kurat , näen , et juba tuleb telekast samasugune !;53;55;ah;free;Ma olen ka avastanud , et tuleb mingi idee ja siis , sa kurat , näen , et juba tuleb telekast samasugune !;78.3;82.6;91.3
71866;Train/ilu_kanep_ud211.conllu;""" Selgitage palun lühidalt , mis on blanko-idosseeritud puhas Pardakonossment ! """;12;17;palun;free;""" Selgitage lühidalt , mis on blanko-idosseeritud puhas Pardakonossment ! """;54.5;63.6;72.7
71873;Train/ilu_kivirahk_ud211.conllu;""" Ah mulgimaa laulja !";2;4;Ah;free;""" mulgimaa laulja !";100.0;100.0;100.0
71875;Train/aja_ee200110_osa_2_ud211.conllu;Oi oi oi oi !;3;11;oi oi oi;free;Oi !;16.7;16.7;83.3
71876;Train/aja_ee200110_osa_2_ud211.conllu;Oi oi oi oi !;6;11;oi oi;free;Oi oi !;14.3;14.3;85.7
71877;Train/aja_ee200110_osa_2_ud211.conllu;Oi oi oi oi !;9;11;oi;free;Oi oi oi !;37.5;37.5;87.5
71879;Train/ilu_kivirahk_ud211.conllu;""" Taadike , no mis juttu sa ajad ! "" laiutas Petrov käsi ja tegi solvunud nägu .";12;14;no;free;""" Taadike , mis juttu sa ajad ! "" laiutas Petrov käsi ja tegi solvunud nägu .";82.4;82.4;88.2
71880;Train/ilu_vilep_ud211.conllu;""" Siin on minu postkast , näe !";24;29;, näe;free;""" Siin on minu postkast !";100.0;100.0;100.0
71881;Dev/ilu_ruben_ud211.conllu;No kuhu see kõlbab ?;0;2;No;free;kuhu see kõlbab ?;100.0;100.0;100.0
71882;Dev/aja_luup200009_ud211.conllu;“ Kui hakkasime rääkima , kui palju see ökonoomilist efekti annab , siis oi kurat , nii ja naa palju ! ”;73;75;oi;free;“ Kui hakkasime rääkima , kui palju see ökonoomilist efekti annab , siis kurat , nii ja naa palju ! ”;57.1;57.1;85.7
71883;Dev/aja_luup200009_ud211.conllu;“ Kui hakkasime rääkima , kui palju see ökonoomilist efekti annab , siis oi kurat , nii ja naa palju ! ”;76;81;kurat;free;“ Kui hakkasime rääkima , kui palju see ökonoomilist efekti annab , siis oi , nii ja naa palju ! ”;57.1;57.1;85.7
71884;Train/ilu_kivirahk_ud211.conllu;Oh kui palju oli sõdimist , repertuaariga , kõigega ...;0;2;Oh;free;kui palju oli sõdimist , repertuaariga , kõigega ...;77.8;77.8;88.9
71887;Train/aja_ee200110_osa_3_ud211.conllu;"No need numbrid sain ma Vaiklatelt . """;0;2;No;free;"need numbrid sain ma Vaiklatelt . """;100.0;100.0;100.0
71891;Train/ilu_vilep_ud211.conllu;""" Lase mind tagasi , palun !";19;26;, palun;free;""" Lase mind tagasi !";100.0;100.0;100.0
71893;Train/ilu_kivirahk_ud211.conllu;""" Ah kohe armastab ! "" pilkas Ernesaks ja vaatas kääbusele otsa , suu viltu .";2;4;Ah;free;""" kohe armastab ! "" pilkas Ernesaks ja vaatas kääbusele otsa , suu viltu .";100.0;100.0;100.0
71901;Train/ilu_kanep_ud211.conllu;Mulle väga meeldib siin , noh .;24;29;, noh;free;Mulle väga meeldib siin .;100.0;100.0;100.0
71902;Train/ilu_kivirahk_ud211.conllu;""" Tere hommikust , maestro , "" ütles Tõnu viisakalt , ehkki hommikust oli asi veel kaugel .";2;6;Tere;free;""" hommikust , maestro , "" ütles Tõnu viisakalt , ehkki hommikust oli asi veel kaugel .";64.7;70.6;88.2
71904;Train/aja_pm20000218_osa_6_ud211.conllu;“ Nojah Muide , ükskord oli mul koer , kes oli laudas sündinud , aga vasikas ta ei olnud . ”;2;7;Nojah;free;“ Muide , ükskord oli mul koer , kes oli laudas sündinud , aga vasikas ta ei olnud . ”;95.0;95.0;100.0
71908;Train/ilu_valton_ud211.conllu;"Kui teil ühtegi vaenlast ei ole , kohkute oma paljunemisest ära ja mõtlete : ah mis me ikka muneme , kanu niigi ilmas liiga palju . """;77;79;ah;free;"Kui teil ühtegi vaenlast ei ole , kohkute oma paljunemisest ära ja mõtlete : mis me ikka muneme , kanu niigi ilmas liiga palju . """;88.5;92.3;96.2
71909;Train/ilu_maailm_ud211.conllu;""" Sa vist ei oska seda eriti hästi , "" arvas Konspiraator , kellega koos rõdul suitsu tegin , "" sisse tuleb tõmmata , vaat' niimoodi .";118;123;vaat';free;""" Sa vist ei oska seda eriti hästi , "" arvas Konspiraator , kellega koos rõdul suitsu tegin , "" sisse tuleb tõmmata , niimoodi .";84.6;84.6;92.3
71911;Train/ilu_vilep_ud211.conllu;Einoh , n-mõõtmeliste kõverate ruumide teooria , mis avas hiljem uue perioodi geomeetria arengus - see on kah tema jagu .;0;7;Einoh ,;free;n-mõõtmeliste kõverate ruumide teooria , mis avas hiljem uue perioodi geomeetria arengus - see on kah tema jagu .;94.7;100.0;94.7
71915;Train/arborest_ud211.conllu;- No ega seda ei saa maha ka , see ju ehtne paber , polnud kilet ega midagi , - laiutas Rüütel käsi .;2;4;No;free;- ega seda ei saa maha ka , see ju ehtne paber , polnud kilet ega midagi , - laiutas Rüütel käsi .;60.9;69.6;82.6
71917;Dev/ilu_orlau_ud211.conllu;""" Juudas , palun ära tee ! "" hüüatas Kris peaaegu tahtmatult , kui nad ühest järsemast kurvist peaaegu välja oleksid lennanud .";11;16;palun;free;""" Juudas , ära tee ! "" hüüatas Kris peaaegu tahtmatult , kui nad ühest järsemast kurvist peaaegu välja oleksid lennanud .";81.8;86.4;86.4
71918;Train/ilu_kivirahk_ud211.conllu;""" Ah , sina , taadike , oled jälle nagu mesilane ! "" naeris Petrov , kes vist ei osanudki pahaseks saada .";2;6;Ah ,;free;""" sina , taadike , oled jälle nagu mesilane ! "" naeris Petrov , kes vist ei osanudki pahaseks saada .";81.0;81.0;90.5
71920;Train/aja_ee199920_osa_2_ud211.conllu;""" Oi taevas , see oli minu jaoks tume maa .";2;4;Oi;free;""" taevas , see oli minu jaoks tume maa .";90.0;100.0;90.0
71922;Train/aja_luup200106_osa_5_ud211.conllu;Kui soovite reaalse vabariigi asemel elada kuningriigis , pole vaja võtta ette piinarikast kodakondsuse vahetamise protseduuri , piisab vaid internetiühendusega arvutist - ja hei hopsti ning oletegi näiteks Drulli impeeriumi ( ) alam .;175;178;hei;free;Kui soovite reaalse vabariigi asemel elada kuningriigis , pole vaja võtta ette piinarikast kodakondsuse vahetamise protseduuri , piisab vaid internetiühendusega arvutist - ja hopsti ning oletegi näiteks Drulli impeeriumi ( ) alam .;84.8;84.8;97.0
71923;Train/aja_luup200202_osa_3_ud211.conllu;No mis pagana insaiderid nad olid !;0;2;No;free;mis pagana insaiderid nad olid !;83.3;100.0;83.3
71925;Train/ilu_valton_ud211.conllu;""" Kok , kok , kok . """;6;17;, kok , kok;free;""" Kok . """;100.0;100.0;100.0
71926;Train/ilu_valton_ud211.conllu;""" Kok , kok , kok . """;12;17;, kok;free;""" Kok , kok . """;100.0;100.0;100.0
71927;Train/ilu_kivirahk_ud211.conllu;No mis kuradi tõde !;0;2;No;free;mis kuradi tõde !;75.0;100.0;75.0
71934;Train/ilu_kivirahk_ud211.conllu;Vaat Leemet , Mall , Saare Juhan , Kõrtsmik , Ungru krahv ...;0;4;Vaat;free;Leemet , Mall , Saare Juhan , Kõrtsmik , Ungru krahv ...;100.0;100.0;100.0
71937;Train/ilu_vilep_ud211.conllu;""" Tere , jah ! "" vastas see võõrastavalt ja seiras möödudes Jani altkulmu .";7;12;, jah;free;""" Tere ! "" vastas see võõrastavalt ja seiras möödudes Jani altkulmu .";76.9;92.3;76.9
71938;Dev/aja_luup200009_ud211.conllu;Palun iseloomustage Putinit ja tema võimalikku poliitikat lähemalt .;0;5;Palun;free;iseloomustage Putinit ja tema võimalikku poliitikat lähemalt .;100.0;100.0;100.0
71940;Train/aja_ee200110_osa_7_ud211.conllu;Kui aga rinnad on väiksed , no siis tuleb midagi ette võtta ...;28;30;no;free;Kui aga rinnad on väiksed , siis tuleb midagi ette võtta ...;100.0;100.0;100.0
71942;Train/aja_ee200110_osa_11_ud211.conllu;No kus sa siin Eestis saad sellist ... nüüd juba on , aga siis ei olnud mitte kuskil .;0;2;No;free;kus sa siin Eestis saad sellist ... nüüd juba on , aga siis ei olnud mitte kuskil .;83.3;88.9;94.4
71945;Train/aja_sloleht20071217_ud211.conllu;""" Eelsõidus olid suusad OK , kuid veerandfinaalis , jah , jäin laskumisel maha , "" nõustus Saarepuu .";52;55;jah;free;""" Eelsõidus olid suusad OK , kuid veerandfinaalis , , jäin laskumisel maha , "" nõustus Saarepuu .";83.3;83.3;88.9
71950;Train/aja_ee200110_osa_8_ud211.conllu;"Vot seal peksti neerusid lahti küll , "" tõdeb ta .";0;3;Vot;free;"seal peksti neerusid lahti küll , "" tõdeb ta .";90.0;100.0;90.0
71954;Train/aja_ml200247_osa_2_ud211.conllu;""" No ma ei tea , "" keeldus proua suursaadik kommenteerimast , kui just sellekohase ettepaneku tegi St Johni kolledži president Michael Scholar Eesti presidendile .";2;4;No;free;""" ma ei tea , "" keeldus proua suursaadik kommenteerimast , kui just sellekohase ettepaneku tegi St Johni kolledži president Michael Scholar Eesti presidendile .";84.0;84.0;88.0
71955;Train/ilu_kivirahk_ud211.conllu;""" Noh ja edasi ? "" küsis ta .";2;5;Noh;free;""" ja edasi ? "" küsis ta .";62.5;62.5;75.0
71956;Train/ilu_vilep_ud211.conllu;""" Muutuski , näe ! """;11;16;, näe;free;""" Muutuski ! """;100.0;100.0;100.0
71959;Train/aja_ee200110_osa_7_ud211.conllu;""" Ah õigus jah , Urve on mul küll ! """;2;4;Ah;free;""" õigus jah , Urve on mul küll ! """;100.0;100.0;100.0
71964;Train/aja_ee200110_osa_9_ud211.conllu;Ja oi , ai , ui - kas ta võtab nüüd püksid täitsa maha või ...;6;15;, ai , ui;free;Ja oi - kas ta võtab nüüd püksid täitsa maha või ...;83.3;91.7;91.7
71965;Train/aja_ee200110_osa_9_ud211.conllu;Ja oi , ai , ui - kas ta võtab nüüd püksid täitsa maha või ...;11;15;, ui;free;Ja oi , ai - kas ta võtab nüüd püksid täitsa maha või ...;85.7;92.9;92.9
71968;Train/ilu_kanep_ud211.conllu;""" Paberil ju olid küll nagu , noh , et jagasite kätte ja ? """;28;33;, noh;free;""" Paberil ju olid küll nagu , et jagasite kätte ja ? """;84.6;92.3;84.6
71972;Train/aja_ee200110_osa_9_ud211.conllu;Mkm , phuh , ei võta .;4;10;, phuh;free;Mkm , ei võta .;80.0;100.0;80.0
71975;Train/aja_pm20001004_osa_4_ud211.conllu;No mõelge , kes tollal tahtsid turgu endale ?;0;2;No;free;mõelge , kes tollal tahtsid turgu endale ?;100.0;100.0;100.0
71976;Train/aja_sloleht20071217_ud211.conllu;"Ootamatu finaali järel lisas Liivamägi : "" Vaat nüüd oli pööre selilist rinnulisse küll tibake kehv .";43;47;Vaat;free;"Ootamatu finaali järel lisas Liivamägi : "" nüüd oli pööre selilist rinnulisse küll tibake kehv .";81.2;93.8;81.2
71977;Train/ilu_vilep_ud211.conllu;""" No on ju sama trepp ! """;2;4;No;free;""" on ju sama trepp ! """;14.3;14.3;71.4
71979;Train/aja_luup200106_osa_2_ud211.conllu;No mis sa teed , kui Portugalis on kiire kasv , Saksamaal aga depressioon , ühes on vaja inflatsiooni pidurdada , teises ... ?;0;2;No;free;mis sa teed , kui Portugalis on kiire kasv , Saksamaal aga depressioon , ühes on vaja inflatsiooni pidurdada , teises ... ?;91.3;91.3;100.0
71980;Train/aja_ee200110_osa_8_ud211.conllu;"Keegi ei taha , seepeale Laine ohkab ja ütleb : "" No ma teen selle siis ära . """;50;52;No;free;"Keegi ei taha , seepeale Laine ohkab ja ütleb : "" ma teen selle siis ära . """;100.0;100.0;100.0
71982;Train/ilu_kivirahk_ud211.conllu;Leemet , Mall , Saare Juhan , Kõrtsmik , Ungru krahv - vaat nende isa olen ma ka !;55;59;vaat;free;Leemet , Mall , Saare Juhan , Kõrtsmik , Ungru krahv - nende isa olen ma ka !;100.0;100.0;100.0
71989;Train/ilu_kanep_ud211.conllu;No siis on hea .;0;2;No;free;siis on hea .;100.0;100.0;100.0
71996;Train/ilu_kanep_ud211.conllu;Kuid nemad , sulejoped seljas , pingviinidena paterdamas , küünarnukid harali , käelabad rusikasse kangestunud , silmad kilamas , kaubanduskeskuse avamisel , televiisor kaenlas , auto ja muusikakeskus liisinguga , grillipeol kolm õlut , veendumused normaalsed , noh , nagu kõigil , vihakobarate maik tundmatu , suitsetamine võõras ja kahjulik , kooli hooldekogus ja lastevanemate koosolekul , vanemast peast ehk lausa kirikuski , miks mitte , normaalne , jah , nemad , koolane kool suust nõrgumas , juuksed pöetud ja burger suus , nemad ei jõu iialgi Siionisse .;260;265;, noh;free;Kuid nemad , sulejoped seljas , pingviinidena paterdamas , küünarnukid harali , käelabad rusikasse kangestunud , silmad kilamas , kaubanduskeskuse avamisel , televiisor kaenlas , auto ja muusikakeskus liisinguga , grillipeol kolm õlut , veendumused normaalsed , nagu kõigil , vihakobarate maik tundmatu , suitsetamine võõras ja kahjulik , kooli hooldekogus ja lastevanemate koosolekul , vanemast peast ehk lausa kirikuski , miks mitte , normaalne , jah , nemad , koolane kool suust nõrgumas , juuksed pöetud ja burger suus , nemad ei jõu iialgi Siionisse .;67.8;72.4;86.2
71998;Train/ilu_kanep_ud211.conllu;""" Ei , tõsiselt noh , kuskil enne Põltsamaad ... """;5;19;, tõsiselt noh;free;""" Ei , kuskil enne Põltsamaad ... """;87.5;100.0;87.5
71999;Train/arborest_ud211.conllu;"Ütlesin : "" no ladna , egas midagi . """;12;14;no;free;"Ütlesin : "" ladna , egas midagi . """;55.6;66.7;88.9
72000;Train/arborest_ud211.conllu;"Ütlesin : "" no ladna , egas midagi . """;15;20;ladna;free;"Ütlesin : "" no , egas midagi . """;55.6;66.7;88.9
72002;Train/aja_pm19980926e_ud211.conllu;“ No selge oli see , et ma mingisuguseks labidameheks või autolukksepaks ei hakka , ” ei häbene Jansu isepäist maailmavaadet .;2;4;No;free;“ selge oli see , et ma mingisuguseks labidameheks või autolukksepaks ei hakka , ” ei häbene Jansu isepäist maailmavaadet .;76.2;81.0;81.0
72003;Train/ilu_kivirahk_ud211.conllu;""" No ajalehed ja ...";2;4;No;free;""" ajalehed ja ...";100.0;100.0;100.0
72005;Train/aja_ee200110_osa_2_ud211.conllu;Oi oi oi oi ! ütleb doktor Vask .;3;11;oi oi oi;free;Oi ! ütleb doktor Vask .;16.7;16.7;83.3
72006;Train/aja_ee200110_osa_2_ud211.conllu;Oi oi oi oi ! ütleb doktor Vask .;6;11;oi oi;free;Oi oi ! ütleb doktor Vask .;14.3;14.3;85.7
72007;Train/aja_ee200110_osa_2_ud211.conllu;Oi oi oi oi ! ütleb doktor Vask .;9;11;oi;free;Oi oi oi ! ütleb doktor Vask .;37.5;37.5;87.5
72011;Dev/aja_ml200247_osa6_ud211.conllu;Vaat see ongi uus poliitika .;0;4;Vaat;free;see ongi uus poliitika .;100.0;100.0;100.0
72013;Train/aja_ee199920_osa_1_ud211.conllu;No mõnikord ikka üht-teist ... ega seal vist tegelt midagi vaadata pole ...;0;2;No;free;mõnikord ikka üht-teist ... ega seal vist tegelt midagi vaadata pole ...;16.7;16.7;58.3
72014;Train/ilu_kivirahk_ud211.conllu;""" Ah nii ! "" noogutas kääbus .";2;4;Ah;free;""" nii ! "" noogutas kääbus .";57.1;57.1;71.4
72016;Train/ilu_vilep_ud211.conllu;""" Noo teate , poisid ! "" ühmas ta omaette .";2;5;Noo;free;""" teate , poisid ! "" ühmas ta omaette .";70.0;70.0;80.0
72018;Train/ilu_kivirahk_ud211.conllu;""" No see on juba ilmne jama ! "" mõtles Ott , aga läks igaks juhuks akna juurde vaatama , kas väljas on näha kedagi , kellel on kaasas rasked mõõgad ja kilbid .";2;4;No;free;""" see on juba ilmne jama ! "" mõtles Ott , aga läks igaks juhuks akna juurde vaatama , kas väljas on näha kedagi , kellel on kaasas rasked mõõgad ja kilbid .";75.8;75.8;90.9
72019;Train/ilu_kanep_ud211.conllu;Seda , noh .;5;10;, noh;free;Seda .;100.0;100.0;100.0
72022;Train/ilu_kanep_ud211.conllu;"Kogu aeg on mul koolis normaalselt läinud , aga nüüd on siuke tunne , noh , et lihtsalt siuke tunne on , et ma kardan , et ei jõua sel aastal bakalaureust ära teha ... """;68;73;, noh;free;"Kogu aeg on mul koolis normaalselt läinud , aga nüüd on siuke tunne , et lihtsalt siuke tunne on , et ma kardan , et ei jõua sel aastal bakalaureust ära teha ... """;82.4;85.3;91.2
72027;Train/ilu_kanep_ud211.conllu;"No tule siis kähku siia """;0;2;No;free;"tule siis kähku siia """;100.0;100.0;100.0
72028;Train/aja_ee200110_osa_6_ud211.conllu;"Teel Lvivist Truskavetsi asub autojuht avalikult ründama : "" No öelge , et ka teie tahate tagasi nõukogude võimu .";61;63;No;free;"Teel Lvivist Truskavetsi asub autojuht avalikult ründama : "" öelge , et ka teie tahate tagasi nõukogude võimu .";89.5;94.7;89.5
72029;Train/aja_luup200202_osa_1_ud211.conllu;Ta kehitab mõistmatuses õlgu , kui räägitakse ähvardavast pankrotist : “ No kuulge , kui me saime oma teenitud vahenditest spondeerida tervishoidu 7,4 miljoni eest , kui meie haiglal pole ühtegi senti võlgu , ei ühtegi laenu ega ühtegi pikaajalist kohustust , mis pankrotist siin rääkida saab ? ”;73;75;No;free;Ta kehitab mõistmatuses õlgu , kui räägitakse ähvardavast pankrotist : “ kuulge , kui me saime oma teenitud vahenditest spondeerida tervishoidu 7,4 miljoni eest , kui meie haiglal pole ühtegi senti võlgu , ei ühtegi laenu ega ühtegi pikaajalist kohustust , mis pankrotist siin rääkida saab ? ”;81.2;85.4;91.7
72040;Train/aja_ee200110_osa_4_ud211.conllu;"Tolk naeratab laialt nagu B-filmi fashist enne juudi ahju saatmist : "" Anname välja loomingulise põlemise auhinna , siis aaria rassi auhinna tõupuhtuse eest , siis veel ee-eee ... geisensibiilsuse auhinna , siis viljakuse auhinna , siis ... """;169;175;ee-eee;free;"Tolk naeratab laialt nagu B-filmi fashist enne juudi ahju saatmist : "" Anname välja loomingulise põlemise auhinna , siis aaria rassi auhinna tõupuhtuse eest , siis veel ... geisensibiilsuse auhinna , siis viljakuse auhinna , siis ... """;89.5;89.5;97.4
72043;Train/ilu_vilep_ud211.conllu;"Oh , issand , issand ! """;12;20;, issand;free;"Oh , issand ! """;100.0;100.0;100.0
72051;Train/ilu_kanep_ud211.conllu;"Niisiis , raisk , ei mingeid piire enam , raisk , ei mingeid ! """;40;47;, raisk;free;"Niisiis , raisk , ei mingeid piire enam , ei mingeid ! """;92.3;92.3;100.0
72056;Train/ilu_vilep_ud211.conllu;No me veel vaatame seda asja !;0;2;No;free;me veel vaatame seda asja !;100.0;100.0;100.0
72057;Train/ilu_kanep_ud211.conllu;Ma ei pidanud seda siin silmas , ausalt , noh !;40;45;, noh;free;Ma ei pidanud seda siin silmas , ausalt !;11.1;11.1;44.4
72060;Train/ilu_kanep_ud211.conllu;""" Ahah , et isa on tööl , noh eks ma tulen mõnipäev jälle . """;26;29;noh;free;""" Ahah , et isa on tööl , eks ma tulen mõnipäev jälle . """;66.7;73.3;80.0
72062;Train/ilu_indrikson_ud211.conllu;Siin oli kõik teisiti , isegi kliima oli kehvem , ausalt !;48;56;, ausalt;free;Siin oli kõik teisiti , isegi kliima oli kehvem !;90.0;90.0;100.0
72063;Train/aja_ee200110_osa_7_ud211.conllu;No mis sest sümpaatiast , kui raha ei jaksa teenida , mõtleb praktiline eesti naine !;0;2;No;free;mis sest sümpaatiast , kui raha ei jaksa teenida , mõtleb praktiline eesti naine !;93.3;100.0;93.3
