id;fpath;sentence;remove_start;remove_end;removed;type;short_sent;cons_score;ual;la
57009;Train/ilu_valton_ud211.conllu;Kausis oli vett , aga külma vett kõht ei tahtnud , kui seal midagi muud ei olnud .;67;71;muud;free;Kausis oli vett , aga külma vett kõht ei tahtnud , kui seal midagi ei olnud .;100.0;100.0;100.0
57010;Train/tea_AA_05_6_ud211.conllu;Lisaks IQEU üksuse juhtimisele , mis hõlmab näiteks IQUE RAMi aadressiruumi ohjet , loogiliste aadresside teisendamist füüsilisteks aadressideks , failipaigutustabeli ( FAT16 ) ohjet , tegeleb minituuma püsitarkvara samuti taimeri , USB-liidese , multimeediumi-liidese ja mõnede teiste lülituste talitluse korraldamisega .;272;278;mõnede;free;Lisaks IQEU üksuse juhtimisele , mis hõlmab näiteks IQUE RAMi aadressiruumi ohjet , loogiliste aadresside teisendamist füüsilisteks aadressideks , failipaigutustabeli ( FAT16 ) ohjet , tegeleb minituuma püsitarkvara samuti taimeri , USB-liidese , multimeediumi-liidese ja teiste lülituste talitluse korraldamisega .;100.0;100.0;100.0
57011;Train/tea_AA_05_6_ud211.conllu;Lisaks IQEU üksuse juhtimisele , mis hõlmab näiteks IQUE RAMi aadressiruumi ohjet , loogiliste aadresside teisendamist füüsilisteks aadressideks , failipaigutustabeli ( FAT16 ) ohjet , tegeleb minituuma püsitarkvara samuti taimeri , USB-liidese , multimeediumi-liidese ja mõnede teiste lülituste talitluse korraldamisega .;272;285;mõnede teiste;free;Lisaks IQEU üksuse juhtimisele , mis hõlmab näiteks IQUE RAMi aadressiruumi ohjet , loogiliste aadresside teisendamist füüsilisteks aadressideks , failipaigutustabeli ( FAT16 ) ohjet , tegeleb minituuma püsitarkvara samuti taimeri , USB-liidese , multimeediumi-liidese ja lülituste talitluse korraldamisega .;100.0;100.0;100.0
57012;Train/aja_luup200202_osa_2_ud211.conllu;Nagu ka mitmeid ministreid ja teisi ametnikke .;8;15;mitmeid;free;Nagu ka ministreid ja teisi ametnikke .;100.0;100.0;100.0
57013;Train/aja_luup200202_osa_2_ud211.conllu;Nagu ka mitmeid ministreid ja teisi ametnikke .;30;35;teisi;free;Nagu ka mitmeid ministreid ja ametnikke .;100.0;100.0;100.0
57014;Train/aja_epl20061216_ud211.conllu;Müüjannad , noored naised , olid kõik umbkeelsed venelased .;33;37;kõik;free;Müüjannad , noored naised , olid umbkeelsed venelased .;100.0;100.0;100.0
57015;Train/aja_horisont2000_osa_3_ud211.conllu;Need probleemid , millega me siin Tartus tegeleme , on ju kõik väga huvitavad .;0;4;Need;free;probleemid , millega me siin Tartus tegeleme , on ju kõik väga huvitavad .;85.7;85.7;92.9
57016;Train/aja_horisont2000_osa_3_ud211.conllu;Need probleemid , millega me siin Tartus tegeleme , on ju kõik väga huvitavad .;58;62;kõik;free;Need probleemid , millega me siin Tartus tegeleme , on ju väga huvitavad .;92.9;92.9;100.0
57017;Train/aja_luup200202_osa_4_ud211.conllu;Sageli on nii , et DARPA teeb ainult eeltöö ja mõni muu firma arendab idee valmistooteni .;47;51;mõni;free;Sageli on nii , et DARPA teeb ainult eeltöö ja muu firma arendab idee valmistooteni .;100.0;100.0;100.0
57024;Train/aja_luup200202_osa_2_ud211.conllu;Kui Almatõs kerkivad üha uued säravad autokauplused , vähemalt pooled autodest on lääne päritolu , kesklinna parimast supermarketist võib osta elusaid homaare ning uut , üha säravamat ja peegelklaasisemat pealinna Astanad veel elamiskõlbmatuks pidavad ärimehed ja ametnikud ei pea paljuks pärast töönädalat pealinnas igaks nädalalõpuks koju Almatõsse lennata , siis hoopis teistsugune elu valitseb provintsis .;317;322;igaks;free;Kui Almatõs kerkivad üha uued säravad autokauplused , vähemalt pooled autodest on lääne päritolu , kesklinna parimast supermarketist võib osta elusaid homaare ning uut , üha säravamat ja peegelklaasisemat pealinna Astanad veel elamiskõlbmatuks pidavad ärimehed ja ametnikud ei pea paljuks pärast töönädalat pealinnas nädalalõpuks koju Almatõsse lennata , siis hoopis teistsugune elu valitseb provintsis .;81.8;81.8;90.9
57026;Train/aja_horisont2000_osa_5_ud211.conllu;Tänapäeval näeb silm Paldiski lahe mõlemal kaldal vaid rohtu kasvanud kivimurdusid , mere siledal pinnal ei taba isegi hoolikas vaataja mitte midagi , otsekui polekski seal kunagi midagi tehtud .;35;42;mõlemal;free;Tänapäeval näeb silm Paldiski lahe kaldal vaid rohtu kasvanud kivimurdusid , mere siledal pinnal ei taba isegi hoolikas vaataja mitte midagi , otsekui polekski seal kunagi midagi tehtud .;93.1;96.6;96.6
57031;Train/tea_toohoive.conllu;See seos on olnud tugevalt positiivne - st võib väita , et kapitali sissevool sellisel kujul , nagu see on toimunud , on suurendanud Eesti elanike sissetulekute ebavõrdsust .;0;3;See;free;seos on olnud tugevalt positiivne - st võib väita , et kapitali sissevool sellisel kujul , nagu see on toimunud , on suurendanud Eesti elanike sissetulekute ebavõrdsust .;96.4;96.4;96.4
57032;Train/tea_toohoive.conllu;See seos on olnud tugevalt positiivne - st võib väita , et kapitali sissevool sellisel kujul , nagu see on toimunud , on suurendanud Eesti elanike sissetulekute ebavõrdsust .;78;86;sellisel;free;See seos on olnud tugevalt positiivne - st võib väita , et kapitali sissevool kujul , nagu see on toimunud , on suurendanud Eesti elanike sissetulekute ebavõrdsust .;92.9;96.4;92.9
57033;Train/aja_ee200110_osa_10_ud211.conllu;Küllap loeti seda luuletust ka sel päeval 1946. aastal , kui Kroonlinnast toodud Koidula põrm Metsakalmistule ümber maeti .;13;17;seda;free;Küllap loeti luuletust ka sel päeval 1946. aastal , kui Kroonlinnast toodud Koidula põrm Metsakalmistule ümber maeti .;88.9;88.9;94.4
57037;Train/aja_epl20061216_ud211.conllu;"Mind segab , et sellest tehakse selliseid demonstratsioonesinemisi , "" ütleb Pikaro , kelle arvates on sotsiaalministeeriumi uue imago loomise taga just Mändmaa .";32;41;selliseid;free;"Mind segab , et sellest tehakse demonstratsioonesinemisi , "" ütleb Pikaro , kelle arvates on sotsiaalministeeriumi uue imago loomise taga just Mändmaa .";78.3;78.3;91.3
57040;Train/aja_luup200106_osa_5_ud211.conllu;Keegi pidi minema mööda Soomet sõitma , et uurida neid 39 perekonda , kelle lastel oli tuvastatud kaasasündinud nefroos .;50;54;neid;free;Keegi pidi minema mööda Soomet sõitma , et uurida 39 perekonda , kelle lastel oli tuvastatud kaasasündinud nefroos .;100.0;100.0;100.0
57041;Train/aja_pm19980926e_ud211.conllu;Aastasadu vireles see piirkond suuremate väljavaadeteta .;18;21;see;free;Aastasadu vireles piirkond suuremate väljavaadeteta .;83.3;100.0;83.3
57043;Train/aja_horisont2000_osa_5_ud211.conllu;Üks savanni ruutkilomeeter elatab kõigi teiste taimtoiduliste kõrval ära ka kaks täiskasvanud kaelkirjakut .;34;39;kõigi;free;Üks savanni ruutkilomeeter elatab teiste taimtoiduliste kõrval ära ka kaks täiskasvanud kaelkirjakut .;84.6;92.3;92.3
57045;Dev/aja_ee199920_osa4_ud211.conllu;Kord pani Kivisildnik Värska kiigel kõrvaklapid pähe ja kuulas mingit eriti moodsat muusikat , ning leidis , et kaif oli täielik .;63;69;mingit;free;Kord pani Kivisildnik Värska kiigel kõrvaklapid pähe ja kuulas eriti moodsat muusikat , ning leidis , et kaif oli täielik .;100.0;100.0;100.0
57046;Train/tea_dr8047.conllu;Viimasel aastakümnel on olnud kogu maailma dietoloogide tähelepanu keskpunktis ω-3-rasvhapped , eelkõige oma võime tõttu vähendada vereliistakute kleepuvust ja seega ka ateroskleroosi ning infarktiohtu .;30;34;kogu;free;Viimasel aastakümnel on olnud maailma dietoloogide tähelepanu keskpunktis ω-3-rasvhapped , eelkõige oma võime tõttu vähendada vereliistakute kleepuvust ja seega ka ateroskleroosi ning infarktiohtu .;100.0;100.0;100.0
57048;Train/ilu_kivirahk_ud211.conllu;""" Ta pühendas kõik oma päevad tõe ja õiguse teenimisele , ega eksinud kordagi kõrvale valitud teest .";14;18;kõik;free;""" Ta pühendas oma päevad tõe ja õiguse teenimisele , ega eksinud kordagi kõrvale valitud teest .";82.4;82.4;94.1
57049;Train/aja_luup200106_osa_6_ud211.conllu;Enne mõne “ huvitava ” e-kirja edasisaatmist tuttavatele tuleks kaks korda mõelda , kas see pälviks nende jäägitu poolehoiu .;5;9;mõne;free;Enne “ huvitava ” e-kirja edasisaatmist tuttavatele tuleks kaks korda mõelda , kas see pälviks nende jäägitu poolehoiu .;100.0;100.0;100.0
57050;Train/ilu_maailm_ud211.conllu;Müürileht bussipeatuses oli kuude kaupa reklaaminud Onu Bellat ja mingeid undergroundbände .;66;73;mingeid;free;Müürileht bussipeatuses oli kuude kaupa reklaaminud Onu Bellat ja undergroundbände .;100.0;100.0;100.0
57051;Train/aja_sloleht20071217_ud211.conllu;Järgneb esimene tutvus lumelaua endaga .;8;15;esimene;free;Järgneb tutvus lumelaua endaga .;100.0;100.0;100.0
57053;Train/tea_toohoive.conllu;Peaaegu kõik need töölised on saanud tööd ja praegu on nende panus 0,6 % Iiri tööjõu aastase kasvu kohta , mis vähendab samuti töötust ( Tille 2001 ) .;13;17;need;free;Peaaegu kõik töölised on saanud tööd ja praegu on nende panus 0,6 % Iiri tööjõu aastase kasvu kohta , mis vähendab samuti töötust ( Tille 2001 ) .;None;None;None
57056;Train/ilu_kanep_ud211.conllu;Olin ükskord sõbra pool ja siis tuli hommik ja ta panni kannu tulele ja keetis vee ära ja võttis kapist mingit ilget lahustuvat kohvi ja pani tassi ja valas kuuma vee peale .;104;110;mingit;free;Olin ükskord sõbra pool ja siis tuli hommik ja ta panni kannu tulele ja keetis vee ära ja võttis kapist ilget lahustuvat kohvi ja pani tassi ja valas kuuma vee peale .;65.6;68.8;87.5
57058;Train/aja_pm19980926e_ud211.conllu;Igas linnas on mitu mosheed , üks värvikirevam kui teine , enamik ka välismaalastele avatud .;15;19;mitu;free;Igas linnas on mosheed , üks värvikirevam kui teine , enamik ka välismaalastele avatud .;73.3;86.7;80.0
57061;Train/aja_ee199920_osa_1_ud211.conllu;Panga teenindustase on ju hea , kuid see eripära , mis pangast peaaegu et sõbra tegi , on kadunud .;37;40;see;free;Panga teenindustase on ju hea , kuid eripära , mis pangast peaaegu et sõbra tegi , on kadunud .;89.5;89.5;100.0
57062;Train/tea_geofyysika.conllu;Kõik planeedid tiirlevad ümber Päikese , kuid Päike koos nendega tiirleb ümber Maa .;0;4;Kõik;free;planeedid tiirlevad ümber Päikese , kuid Päike koos nendega tiirleb ümber Maa .;92.3;92.3;92.3
57063;Train/aja_horisont2000_osa_1_ud211.conllu;Tõsi küll , Itaalia oli ebakindel partner , kelle oli sellesse liitu viinud Tuneesia vallutamine Prantsusmaa poolt .;54;62;sellesse;free;Tõsi küll , Itaalia oli ebakindel partner , kelle oli liitu viinud Tuneesia vallutamine Prantsusmaa poolt .;82.4;82.4;88.2
57065;Train/aja_ee200110_osa_2_ud211.conllu;Kui aga küsida , kes on see solist , kes laulab - tegelikult on kõik kandidaadid olnud venelastega seotud .;24;27;see;free;Kui aga küsida , kes on solist , kes laulab - tegelikult on kõik kandidaadid olnud venelastega seotud .;84.2;94.7;89.5
57068;Train/aja_horisont2000_osa_3_ud211.conllu;Meil on see koostöö alles algusjärgus .;8;11;see;free;Meil on koostöö alles algusjärgus .;100.0;100.0;100.0
57070;Train/aja_ml200247_osa_4_ud211.conllu;Valitsus täiendas selle kaitseala kaitse-eeskirja , lubades sinna rajada tootmisega mitteseotud ehitisi kaitseala tarbeks .;18;23;selle;free;Valitsus täiendas kaitseala kaitse-eeskirja , lubades sinna rajada tootmisega mitteseotud ehitisi kaitseala tarbeks .;92.9;92.9;100.0
57071;Train/aja_luup200202_osa_3_ud211.conllu;Need meetmed on olnud edukad Lääne-Euroopas ja USAs ning sama teed peavad minema üleminekuriigid .;0;4;Need;free;meetmed on olnud edukad Lääne-Euroopas ja USAs ning sama teed peavad minema üleminekuriigid .;100.0;100.0;100.0
57077;Dev/aja_luup200009_ud211.conllu;Aadria mere ületamiseks pidid nad koos kümnete teiste saatusekaaslastega ootama Serbia politseinike lõunapausi .;47;53;teiste;free;Aadria mere ületamiseks pidid nad koos kümnete saatusekaaslastega ootama Serbia politseinike lõunapausi .;100.0;100.0;100.0
57078;Train/tea_dr8047.conllu;"Meedikute huvi on ω-rasvhapete ravivõime uurimisel kandunud põhiliselt küll südame-veresoonkonna haiguste ennetamisele ja seetõttu just vere kolesteroolisisalduse vähendamisele , kuid paljud uurimused on püüdnud selgitada ka nende hapete võimalikku positiivset mõju väikelastele ja eriti alakaalulistele imikutele ( Lasserre et al. , 1985 ; Carlson et al. , 1991 ; 1992 ; Sanders , Reddy , 1992 ; Boehm et al. , 1996 ) .";225;230;nende;free;"Meedikute huvi on ω-rasvhapete ravivõime uurimisel kandunud põhiliselt küll südame-veresoonkonna haiguste ennetamisele ja seetõttu just vere kolesteroolisisalduse vähendamisele , kuid paljud uurimused on püüdnud selgitada ka hapete võimalikku positiivset mõju väikelastele ja eriti alakaalulistele imikutele ( Lasserre et al. , 1985 ; Carlson et al. , 1991 ; 1992 ; Sanders , Reddy , 1992 ; Boehm et al. , 1996 ) .";65.1;66.7;77.8
57082;Train/aja_ee200110_osa_3_ud211.conllu;Sisuliselt on need mõisted kattuvad .;14;18;need;free;Sisuliselt on mõisted kattuvad .;60.0;100.0;60.0
57083;Train/aja_horisont2000_osa_4_ud211.conllu;Mäletan ühte aastatetagust pulma , õigemine puhkamist pärast koiduni kestnud pulmamelu laka peal , sel ajal , kui noorpaar tõesti pulmaööd pidas .;8;12;ühte;free;Mäletan aastatetagust pulma , õigemine puhkamist pärast koiduni kestnud pulmamelu laka peal , sel ajal , kui noorpaar tõesti pulmaööd pidas .;86.4;90.9;95.5
57084;Train/aja_horisont2000_osa_4_ud211.conllu;Mäletan ühte aastatetagust pulma , õigemine puhkamist pärast koiduni kestnud pulmamelu laka peal , sel ajal , kui noorpaar tõesti pulmaööd pidas .;99;102;sel;free;Mäletan ühte aastatetagust pulma , õigemine puhkamist pärast koiduni kestnud pulmamelu laka peal , ajal , kui noorpaar tõesti pulmaööd pidas .;86.4;90.9;95.5
57085;Train/ilu_kanep_ud211.conllu;Teaduskirjanduses trippimine annab eriti ägeda paugu ja sa unustad muu maailma .;67;70;muu;free;Teaduskirjanduses trippimine annab eriti ägeda paugu ja sa unustad maailma .;100.0;100.0;100.0
57091;Train/aja_pm20001004_osa_2_ud211.conllu;Tuhvlialuse isa haleda käekäigu järgi näeb Tuhkatriinu , kui vale on kogu maailm , kui mehel ei lasta olla Mees , vaid pühitakse temaga põrandat .;69;73;kogu;free;Tuhvlialuse isa haleda käekäigu järgi näeb Tuhkatriinu , kui vale on maailm , kui mehel ei lasta olla Mees , vaid pühitakse temaga põrandat .;92.0;92.0;92.0
57093;Train/ilu_indrikson_ud211.conllu;Ja need kirevad plakatid seintel !;3;7;need;free;Ja kirevad plakatid seintel !;100.0;100.0;100.0
57094;Train/aja_ml200247_osa_5_ud211.conllu;On päevselge , et väljapääs sellest tobedast olukorrast saab olla vaid üks : Riigikogult tuleb võtta õigus iseendale palka ja muid hüvesid määrata .;28;35;sellest;free;On päevselge , et väljapääs tobedast olukorrast saab olla vaid üks : Riigikogult tuleb võtta õigus iseendale palka ja muid hüvesid määrata .;100.0;100.0;100.0
57095;Train/aja_luup200202_osa_4_ud211.conllu;Kui mingi sõlmpunkt katkeb , siis saadetakse see mööda teist sõlmpunkti , kuni jõuab määratud kohta .;4;9;mingi;free;Kui sõlmpunkt katkeb , siis saadetakse see mööda teist sõlmpunkti , kuni jõuab määratud kohta .;87.5;100.0;87.5
57097;Train/tea_toohoive.conllu;Tööhõivet tõstva tegurina tuleb käsitleda ka EL poolseid kavandatavaid abinõusid , mis on esitatud Riikliku Arengukava projektis ( RAK projekt ) eelkõige sellistes harudes nagu keskkonnakaitse , transport , põllumajandus .;154;163;sellistes;free;Tööhõivet tõstva tegurina tuleb käsitleda ka EL poolseid kavandatavaid abinõusid , mis on esitatud Riikliku Arengukava projektis ( RAK projekt ) eelkõige harudes nagu keskkonnakaitse , transport , põllumajandus .;93.3;93.3;96.7
57099;Train/aja_ml200247_osa_3_ud211.conllu;""" Peremetsaomanik on see tõeline metsaomanik , tema tunneb vastutust ja tunnetab juuri , "" kinnitab Mihkelson .";21;24;see;free;""" Peremetsaomanik on tõeline metsaomanik , tema tunneb vastutust ja tunnetab juuri , "" kinnitab Mihkelson .";82.4;82.4;88.2
57100;Train/tea_eesti_arst_2004_osa_3_ud211.conllu;Näiteks , kui isik ei ole lähetatud töötaja , vaid on Eesti Haigekassas kindlustatud kui Eestis töötav isik ning pärast mitmekuulist töötamist ta haigestub , siis määrus ei nõua , et haigushüvitise arvutamisel tuleb arvesse võtta selle töötaja eelmisel kalendriaastal teises riigis teenitud tulu .;230;235;selle;free;Näiteks , kui isik ei ole lähetatud töötaja , vaid on Eesti Haigekassas kindlustatud kui Eestis töötav isik ning pärast mitmekuulist töötamist ta haigestub , siis määrus ei nõua , et haigushüvitise arvutamisel tuleb arvesse võtta töötaja eelmisel kalendriaastal teises riigis teenitud tulu .;88.6;90.9;95.5
57102;Dev/aja_ml200247_osa6_ud211.conllu;Vene ajal algas iga päev raadios varahommikuse hümnimängimisega .;16;19;iga;free;Vene ajal algas päev raadios varahommikuse hümnimängimisega .;75.0;75.0;75.0
57103;Train/aja_ee200110_osa_6_ud211.conllu;C5 pole mingi sportauto , aga kolmeliitrine V6 tagab korraliku dünaamika .;8;13;mingi;free;C5 pole sportauto , aga kolmeliitrine V6 tagab korraliku dünaamika .;81.8;81.8;81.8
57105;Train/aja_ee200110_osa_7_ud211.conllu;"Raske töö ja kõikide kaupade puudus sundis inimesi rohkem jalgsi kõndima ja jalgrattaga sõitma , üldine kokkuhoid ja aktiivne elu tõstis kehas toonust . """;13;20;kõikide;free;"Raske töö ja kaupade puudus sundis inimesi rohkem jalgsi kõndima ja jalgrattaga sõitma , üldine kokkuhoid ja aktiivne elu tõstis kehas toonust . """;91.7;95.8;95.8
57107;Train/aja_ml200247_osa_1_ud211.conllu;Jälje pealt oli Donna isegi esemed leidnud , mis tähendab , et ka kõik jälje nurgad olid kenasti üles võetud .;66;70;kõik;free;Jälje pealt oli Donna isegi esemed leidnud , mis tähendab , et ka jälje nurgad olid kenasti üles võetud .;95.0;95.0;100.0
57110;Train/tea_geofyysika.conllu;Geofüüsikaliste uuringute nagu kõigi teistegi praktilist tähtsust omavate uuringute puhul nõutakse järjest kõrgemat täpsust ja detailsust .;31;36;kõigi;free;Geofüüsikaliste uuringute nagu teistegi praktilist tähtsust omavate uuringute puhul nõutakse järjest kõrgemat täpsust ja detailsust .;75.0;75.0;87.5
57114;Train/aja_ee199920_osa_1_ud211.conllu;Mina ja minu sõbrannad oleksime väga tänulikud , kui ei räägitaks kõikide naiste ja avalikkuse nimel , sest meie pole Teid küll selleks volitanud .;66;73;kõikide;free;Mina ja minu sõbrannad oleksime väga tänulikud , kui ei räägitaks naiste ja avalikkuse nimel , sest meie pole Teid küll selleks volitanud .;100.0;100.0;100.0
57115;Train/aja_ee200110_osa_9_ud211.conllu;Seltskond avaldab seeria fotosid , kus rahuloleva näoga iludus sobrab mustas pesus , võtab ühelt kerekalt isandalt vastu tema mustad särgid , triigib ja lõpuks vaatab meile puhta särgirea kõrval seistes sügavalt silma .;91;96;ühelt;free;Seltskond avaldab seeria fotosid , kus rahuloleva näoga iludus sobrab mustas pesus , võtab kerekalt isandalt vastu tema mustad särgid , triigib ja lõpuks vaatab meile puhta särgirea kõrval seistes sügavalt silma .;93.9;97.0;93.9
57116;Train/aja_luup200106_osa_6_ud211.conllu;Kui sama trend jätkub , on aasta lõpuks üle 80 inimese saanud rohkem kui miljonikroonise auto omanikuks .;4;8;sama;free;Kui trend jätkub , on aasta lõpuks üle 80 inimese saanud rohkem kui miljonikroonise auto omanikuks .;82.4;88.2;88.2
57117;Train/aja_luup200106_osa_3_ud211.conllu;MS : Ma usun , et see aeg , kui õppejõud jooksis ringi , et raha teha , on möödas .;18;21;see;free;MS : Ma usun , et aeg , kui õppejõud jooksis ringi , et raha teha , on möödas .;90.0;95.0;95.0
57118;Dev/aja_ee199920_osa4_ud211.conllu;Ma pole ammu lugenud nii vihkavat esseed kui see Kaplinski oma .;45;48;see;free;Ma pole ammu lugenud nii vihkavat esseed kui Kaplinski oma .;100.0;100.0;100.0
57119;Train/ilu_maailm_ud211.conllu;Sellele kontserdile polnud enam mingit võimalust minna .;0;7;Sellele;free;kontserdile polnud enam mingit võimalust minna .;28.6;28.6;71.4
57120;Train/ilu_maailm_ud211.conllu;Sellele kontserdile polnud enam mingit võimalust minna .;32;38;mingit;free;Sellele kontserdile polnud enam võimalust minna .;42.9;42.9;71.4
57121;Train/tea_toohoive.conllu;Need mõlemad trendid on pöördunud langusesse 2001. aastal .;0;4;Need;free;mõlemad trendid on pöördunud langusesse 2001. aastal .;100.0;100.0;100.0
57122;Train/tea_toohoive.conllu;Need mõlemad trendid on pöördunud langusesse 2001. aastal .;5;12;mõlemad;free;Need trendid on pöördunud langusesse 2001. aastal .;100.0;100.0;100.0
57125;Dev/aja_ee199920_osa4_ud211.conllu;Ja see hale vahendatud maailm tundub meile millegipärast olulisena , rohkem eluna kui elu .;3;6;see;free;Ja hale vahendatud maailm tundub meile millegipärast olulisena , rohkem eluna kui elu .;71.4;71.4;85.7
57126;Train/aja_pm20000218_osa_5_ud211.conllu;“ Olen ettevaatlikult optimistlik , kuid kõik sõltub Läti valitsusest ja lätlaste soovist tuua sellised inimesed kohtupinki , ” ütles Zuroff , kelle organisatsiooni Riia konverentsile ei kutsutud .;95;103;sellised;free;“ Olen ettevaatlikult optimistlik , kuid kõik sõltub Läti valitsusest ja lätlaste soovist tuua inimesed kohtupinki , ” ütles Zuroff , kelle organisatsiooni Riia konverentsile ei kutsutud .;89.3;89.3;92.9
57131;Train/aja_horisont2000_osa_2_ud211.conllu;Sikhide osatähtsus on ebaproportsionaalselt suur kõikidel aktiivset eluhoiakut ja edasipüüdlikkust nõudvatel aladel , sealhulgas ka India parlamendis ning valitsusasutustes .;49;57;kõikidel;free;Sikhide osatähtsus on ebaproportsionaalselt suur aktiivset eluhoiakut ja edasipüüdlikkust nõudvatel aladel , sealhulgas ka India parlamendis ning valitsusasutustes .;89.5;94.7;94.7
57132;Train/aja_epl20061216_ud211.conllu;""" Ühes Euroopa Liidu liikmesriigis on taunitav , et seksuaalvähemusi kiusatakse nende orientatsiooni pärast taga .";2;6;Ühes;free;""" Euroopa Liidu liikmesriigis on taunitav , et seksuaalvähemusi kiusatakse nende orientatsiooni pärast taga .";93.3;100.0;93.3
57133;Train/aja_epl20061216_ud211.conllu;""" Ühes Euroopa Liidu liikmesriigis on taunitav , et seksuaalvähemusi kiusatakse nende orientatsiooni pärast taga .";80;85;nende;free;""" Ühes Euroopa Liidu liikmesriigis on taunitav , et seksuaalvähemusi kiusatakse orientatsiooni pärast taga .";100.0;100.0;100.0
57134;Train/aja_ml200247_osa_3_ud211.conllu;Põllumajandusminister ütleb , et seda summat pole võimalik suurendada .;33;37;seda;free;Põllumajandusminister ütleb , et summat pole võimalik suurendada .;88.9;88.9;100.0
57140;Train/ilu_kivirahk_ud211.conllu;Nagu Pierre oli öelnud - mingit tõde pole olemas !;25;31;mingit;free;Nagu Pierre oli öelnud - tõde pole olemas !;55.6;55.6;77.8
57143;Train/aja_luup200106_osa_2_ud211.conllu;Justiitsministeeriumi vanglate asekantsleri kohusetäitja Peeter Näks peab üheks põhjuseks kuritegude arvu suurenemist : “ Kuritegevus kasvab igal pool Euroopa kultuuriruumis igal aastal umbes 10 protsenti . ”;74;79;üheks;free;Justiitsministeeriumi vanglate asekantsleri kohusetäitja Peeter Näks peab põhjuseks kuritegude arvu suurenemist : “ Kuritegevus kasvab igal pool Euroopa kultuuriruumis igal aastal umbes 10 protsenti . ”;96.2;96.2;100.0
57146;Train/ilu_indrikson_ud211.conllu;Kas jälle üks uus ja tundmatu põlvkond ... ?;10;13;üks;free;Kas jälle uus ja tundmatu põlvkond ... ?;100.0;100.0;100.0
57148;Train/aja_horisont2000_osa_5_ud211.conllu;Vene hüdrograafia hoidis selle ohtliku madaliku tipus ikka meremärki , tänapäeval ei vaevuta seda enam paigaldama .;25;30;selle;free;Vene hüdrograafia hoidis ohtliku madaliku tipus ikka meremärki , tänapäeval ei vaevuta seda enam paigaldama .;100.0;100.0;100.0
