sentence_id,start,end,word_form,current_case,sentence,current_deprel,current_analysis
14572419,103,107,head,nom,"Ja üks asi veel , lihtsalt ära on tüüdanud see sõim iseenese aadressil , et eesti rahvas armastab vähe head rääkida , tegeleb rohkem sõimu ja kirumisega jne. jne.",xcomp,"nom,pl,pos"
15099751,38,42,must,nom,"Ootama jään arvamust , mida arvate te must .",xcomp,"nom,pos,sg"
11009318,81,86,looma,ill,"« Meil on igale tõule eraldi kaalujälgimise kaart , selle põhjal arvestame välja looma ideaalkaalu , sobiva päevaratsiooni ning loomaomanikud käivad kliinikus sõna otseses mõttes looma kaalu jälgimas , » muheleb Lasn .",xcomp,"aux,ill,ps,sup"
9937261,152,157,sööma,ill,"Eile koolitundide ajal seisis leti taga kooli üheksanda klassi õpilane Endel Piir , kes küll poeomaniku kinnitusel ei tööta seal , vaid asendas korraks sööma läinud müüjat .",xcomp,"aux,ill,ps,sup"
4217445,168,172,head,nom,"Eesti presidendivalimiste eelvoorus jutustas üks kandidaatidest Eesti Ekspressi vahendusel haarava moraaliteooria selle kohta , kuidas tema KGB koputajaks olek edendas head ning pärssis palju kurja .",xcomp,"nom,pl,pos"
16466806,14,19,looma,ill,eeldab natuke looma jõudu ?,xcomp,"aux,ill,ps,sup"
61228,73,78,priid,nom,Hollandis eelistavad paljud edukad inimesed olla reedeti töökohustustest priid ja veeta aega pere seltsis .,xcomp,"nom,pl,pos"
8444309,65,69,vaba,nom,"Püüan mitte klammerduda mingisse kindlasse paika , eelistan olla vaba .",xcomp,"nom,pos,sg"
17757319,34,39,looma,ill,"Arvan , et laps eelistaks ka ikka looma , keda saab reaalselt katsuda ja paitada .",xcomp,"aux,ill,ps,sup"
18725942,47,51,head,nom,"Ega mul praetute vastu midagi ei ole , need ka head aga eelistan keedetult",xcomp,"nom,pl,pos"
11263399,58,63,looma,ill,"Nimelt arvab Harley , et hobuse teele sattus faasan , kes looma ehmatas .",xcomp,"ill,mod,ps,sup"
13084599,60,65,looma,ill,"Ilmselt hakkas mees kitsas ruumis kätega vehkima ja ehmatas looma , kes ei leidnud enam kohta , kust välja lennata , "" arvab lendhiirtest artikleid kirjutanud Ernits .",xcomp,"ill,main,ps,sup"
13036907,108,112,head,nom,"« Mitte et oleks kriis , aga Euroopa Liit kannatab omamoodi loiduse , üldise väsimuse käes , mis ei ennusta head , pidades silmas võimet reageerida inimeste ootustele , » ütles minister .",xcomp,"nom,pl,pos"
13690316,43,47,head,nom,"Pikem nimeta sõrm ei ennusta siiski üksnes head , vaid võib anda märku probleemidest keelte õppimisel .",xcomp,"nom,pl,pos"
13706780,67,71,head,nom,Vähemalt laupäevane kohtumine ei ennustanud tiitlikaitsjale sugugi head .,xcomp,"nom,pl,pos"
14730253,57,61,head,nom,"Finaaliks jaapanlase Shinichi Shinoharaga ei ennusta see head , ” sõnas Põhjala enne otsustavat kohtumist .",xcomp,"nom,pl,pos"
752791,33,38,looma,ill,Härjavõitleja abilised ergutavad looma suurte purpurpunaste rätikutega ( capote ) vehkides .,xcomp,"ill,mod,ps,sup"
1154877,152,157,lööma,ill,"Laval on rohkem kui poolsada inimest - ja neile kõigile on kirjutatud ka individuaalseid laulupartiisid , pikemaid või lühemaid , "" ergutab Purre kaasa lööma .",xcomp,"aux,ill,ps,sup"
3252780,100,105,looma,ill,"TALLINN , 26. august ( EPLO ) - Ettevõtluse arendamise sihtasutus ( EAS ) ergutab turismiettevõtjad looma uusi tooteid , et pikendada hooaega , näiteks pakuvad ettevõtjad hülgevaatlust ja fotojahti .",xcomp,"ill,main,ps,sup"
6599167,31,36,saama,ill,See ei erguta noort naist last saama .,xcomp,"ill,mod,ps,sup"
7800209,101,106,looma,ill,"Kui teadmine annab elamiseks kindluse , siis saladus , õigemini tema ületamine ergutab seda kindlust looma .",xcomp,"ill,main,ps,sup"
11173254,78,83,looma,ill,"Kordan veelgi : hirm võib küll piitsutada tegudeks , kuid ta ei erguta kunagi looma .",xcomp,"aux,ill,ps,sup"
12477841,79,84,saama,ill,Valutustamise kõrval ergutab leitud geen organismi vigastustest kiiremini jagu saama .,xcomp,"aux,ill,ps,sup"
13337697,27,32,lööma,ill,” Ergutage partnerit kaasa lööma ja detaile lisama .,xcomp,"aux,ill,ps,sup"
15230203,110,115,saama,ill,"Lisaks saab sedalaadi mängudes soorituste eest punkte koguda , mis ergutab last ülesannetega paremini hakkama saama ning mänge ikka ja jälle mängima .",xcomp,"ill,mod,ps,sup"
16714461,104,109,jääma,ill,"Siis kirjutasid Boyens ja Walsh kääbik Samile monoloogi , kus too ergutab Frodot oma missioonile truuks jääma .",xcomp,"ill,main,ps,sup"
21076618,59,64,sööma,ill,kiusatus: a see eest mõjub ästi seedetegevusele .. ergutab sööma kas pole ;),xcomp,"aux,ill,ps,sup"
112200,131,136,omast,part,"Ka Jaak Salumets kahtleb , kas jänki- või jugotreenerite sissetoomine midagi muudab : “ Heade välismaalaste tööstiil ei erine minu omast , nad on veelgi karmima käega mehed .",xcomp,"part,pos,sg"
1514009,103,108,omast,part,""" Nad ei jäänud meid uskuma ja tegid ka ise analüüsi , kuid selle tulemused ei erinenud oluliselt meie omast , "" ütles tarbijakaitseameti kaubandusosakonna juhataja asetäitja Andres Kadaja , kes eile määras ASile Vaasato VT selle eest 10 000 krooni trahvi .",xcomp,"part,pos,sg"
3783277,115,120,omast,part,""" Mingi korra on mehed seal küll ise kehtestanud ja see isegi toimib , kuid nende arusaam kodust erineb pisut meie omast , "" nentis Parve .",xcomp,"part,pos,sg"
3874632,56,61,omast,part,"Ka rakverelase Villu vastus ei erine teiste tööotsijate omast : "" Ikka Soome , paar nädalat tagasi tulin sealt , töö oli selline : Palka ei saanud kätte , kogu aeg pidi kerjama , et maksa ära , maksa ära , "" vahendab mees , kuid pole sellegipoolest pettunud .",xcomp,"part,pos,sg"
4095008,90,95,omast,part,""" Samuti on põhjuseks Velmani seisukoht Bekkeri sadama küsimustes , mis erineb halduskogu omast ja see , et Velman ei võta pidevalt osa halduskogu juhatuse tööst , "" märkis Vaimel .",xcomp,"part,pos,sg"
4619966,98,103,omast,part,"Kuigi seejärel valitud eelmise Riigikogu poliitiline meelsus erines tunduvalt viimase ülemnõukogu omast ja tollase Riigikogu enamusele meeldinuks ilmselt teistsugune seadus kui ülemnõukogu kehtestatu , ei hakatud kesksete reformide üldpõhimõtteid muutma , - keset jõge hobuseid ei vahetata .",xcomp,"part,pos,sg"
4704076,22,27,omast,part,Ega see suurt Venemaa omast erinegi .,xcomp,"part,pos,sg"
4985281,46,51,omast,part,Tänane poliitikamaastik erineb 90ndate alguse omast nagu vormelauto hobuvankrist .,xcomp,"part,pos,sg"
5212543,97,102,omast,part,"Olete kuulnud , et tsirkuseartiste või balletitantsijaid , kelle treening ei erine tippsportlase omast , süüdistatakse dopingu kasutamises ?",xcomp,"part,pos,sg"
7325183,46,51,omast,part,Tänane poliitikamaastik erineb 90ndate alguse omast nagu vormelauto hobuvankrist .,xcomp,"part,pos,sg"
7335643,45,50,omast,part,Kirjutatud keele süntaks erineb suulise kõne omast ja mis tahes oskuskeele sõnavara saab vaid osaliselt tugineda rahvakeelele .,xcomp,"part,pos,sg"
7892626,89,94,omast,part,"398 L. Võgotski teooria põhituum peitub arusaamas , et inimese ontogenees erineb loomade omast ja inimese fülogenees sisaldab kahte - loomulikku ( resp bioloogilist ) ja kultuurilist - arenguliini , millest esimest iseloomustab aeglane bioloogiline evolutsioon ja teist , pärast tööriistade ja keele "" leiutamist "" , kiire arengu faas .",xcomp,"part,pos,sg"
8239360,75,80,omast,part,"Eesti teadlase kinnitusel ei erine eestlaste tõulisus oluliselt rootslaste omast : Lääne-Eesti on vähemalt teise ja Ida-Eesti kolmanda kategooria alaks , kusjuures mõlemas on saarekesi , mis vastavad kõrgema kategooria tunnustele ( näiteks Muhumaa , Pärnu-Jaagupi , Tõstamaa ) .",xcomp,"part,pos,sg"
8954298,67,72,omast,part,"“ Alver kõlab helisevas eesti keeles , tema lähenemine erineb minu omast , aga meeldib mulle väga . ”",xcomp,"part,pos,sg"
11441502,38,43,omast,part,"“ Sealne elu ei erine väga palju meie omast , ” kirjeldab Kuusk Tansaaniat .",xcomp,"part,pos,sg"
11733266,97,102,omast,part,"Olete kuulnud , et tsirkuseartiste või balletitantsijaid , kelle treening ei erine tippsportlase omast , süüdistatakse dopingu kasutamises ?",xcomp,"part,pos,sg"
12672108,47,52,omast,part,Peatreeneri Aavo Põhjala hinnang ei erine Lume omast .,xcomp,"part,pos,sg"
13285637,55,60,omast,part,"Lopezi karjääri algus ei erine teiste tänaste staaride omast : kõrvalosad teisejärgulistes seriaalides nagu ” Second Chances ” ( 1993 ) , ” Hotel Malibu ” ( 1994 ) ja ” My Family ” ( 1995 ) , seejärel kõrvalosad teisejärgulistes Hollywoodi filmides ” Money Train ” ( 1995 ) , ” Jack ” ( 1996 ) , ” Blood And Wine ” ja ” Anaconda ” ( mõlemad 1997 ) .",xcomp,"part,pos,sg"
15315049,59,64,omast,part,"Ei suuda välja mõelda inimese käitumist , mis erineks enda omast .",xcomp,"part,pos,sg"
18366544,30,35,omast,part,"Inimese surm ei erine bakteri omast , mõlemad panevad lõpuks ühtemoodi poe kinni .",xcomp,"part,pos,sg"
11641537,54,59,sööma,ill,"Kergemast seisab menüüs 11 sorti salateid , tugevamat sööma esindab 11 sorti praadi .",xcomp,"ill,main,ps,sup"
14905268,83,88,saama,ill,Momendil vist keegi Farnelli Eestis ei esinda aga Soome kaudu peaks siiski tellida saama .,xcomp,"ill,mod,ps,sup"
4609292,130,135,kiire,nom,"Tallinna linnapea Jüri Mõisa sõnul on tagasiastumispalve esitanud abilinnapea Priit Vilba asemele uue abilinnapea leidmisega väga kiire , et planeerimis- ja transpordivaldkonnas elu ei seiskuks .",xcomp,"nom,pos,sg"
10610339,86,91,looma,ill,"Konkursil "" Parima veise esitleja "" valiti loomade kõrval esmakordselt kõige paremini looma esitlenud inimene , rääkis Aitaja .",xcomp,"ill,main,ps,sup"
5849022,19,24,looma,ill,Politseinik haavab looma .,xcomp,"ill,mod,ps,sup"
8165501,19,24,looma,ill,Politseinik haavab looma .,xcomp,"ill,main,ps,sup"
12268763,36,43,ukakaks,nom,Mäng on lihtne – üks inimene hakkab ukakaks .,xcomp,"com,nom,sg"
33724,35,40,saama,ill,Nüüd harjutab ta neid ilma hakkama saama .,xcomp,"ill,mod,ps,sup"
1372345,153,158,sööma,ill,""" Tallinnas kasvanud Resonants polnud maaeluga harjunud , maast ta näiteks alguses üldse ei söönud , "" harjutas Saks kallihinnalist suksut hobuse kombel sööma .",xcomp,"ill,mod,ps,sup"
2033889,71,76,käima,ill,"Kui emistel põrsad tulevad , harjutavad vanad loomad ka need samu radu käima ja nii saab edukalt vältida sigade sattumist talunike põldudele , "" räägib Rei .",xcomp,"ill,mod,ps,sup"
4831142,19,24,sööma,ill,Harjutage last ise sööma ja potil käima .,xcomp,"ill,main,ps,sup"
7105870,25,30,käima,ill,"Kui seal harjutad ennast käima , siis lõpuks jääb sulle tõesti mulje , et su patud on sulle andeks antud , peaaegu kõik … aga kuna sul tekivad aina uued patud , nii sa vähemalt arvad , siis sa viimaks ei saagi teisiti , kui pead seal pidevalt käima … see aitab , ausõna ! ”",xcomp,"aux,ill,ps,sup"
7215221,42,47,sööma,ill,"Ühe intelligendi harjutas Lille avokaadot sööma , maitsestades seda oliiviõli , soola ja musta pipraga .",xcomp,"ill,mod,ps,sup"
8979332,137,143,laulu-,gen,"“ Selle aasta vanalinnapäevadel on kontserte ja etendusi vähem , kuid seda valdavalt taidluskollektiivide arvelt , sest nemad harjutavad laulu- ja tantsupeoks ja neil pole aega eraldi kavasid ette valmistada , ” rääkis korraldustoimkonna liige , kultuuriameti juhataja Kaie Kiilaspää .",xcomp,"com,gen,sg"
10093879,86,91,jooma,ill,"See oli John , ülikooli arvutiõppejõud , kes harjutas Sassi head inglise teed piimaga jooma .",xcomp,"ill,mod,ps,sup"
11280754,13,18,jooma,ill,Harjuta laps jooma limpsi asemel jääteed .,xcomp,"ill,main,ps,sup"
12233458,70,75,käima,ill,"Tänu operatsioonile halvatusest pääsenud Pavarotti harjutab nüüd taas käima õppimist , võttes eeskuju oma 2aastaselt tütrelt Alice'ilt .",xcomp,"ill,main,ps,sup"
18806865,17,22,looma,ill,Loomaarst hindas looma tervislikku seisundit looma eluajal .,xcomp,"aux,ill,ps,sup"
2970017,81,86,jääma,ill,"Venemaa meelitab staadionile , külmad ilmad aga hirmutavad kodusooja teleri ette jääma .",xcomp,"ill,mod,ps,sup"
7918371,227,232,jääma,ill,"Sel päeval olid nad sõitnud privaatsele mesinädalale ookeani äärde ja just see päev oleks kõige parem , mil Martin DeLorean võiks ilmuda minevikku ja jätta tema majja sõnumi , mis hoiataks Drowni 1985. aasta 2. septembril koju jääma .",xcomp,"ill,mod,ps,sup"
3266801,16,21,kange,nom,"Kes hoiab kaela kange , on kõva ja kõlblik kapsas .",xcomp,"nom,pos,sg"
3783380,128,135,jäävaba,nom,"Võrtsjärve uurijad kaaluvad võimalust paigutada järve põhja tiivikud , mis sooja vett üles keerutades hoiavad osa järve pinnast jäävaba ja aitavad seega järve paremini hapnikuga varustada .",xcomp,"nom,pos,sg"
5517255,116,121,looma,ill,"Näiteks ütlevad jahimehed , et ilvest ei maksa küttima minna kunstkiust riietuses : materjali lõhn ja sahin hoiavad looma jahimehest eemal .",xcomp,"ill,mod,ps,sup"
6669143,42,46,vaba,nom,""" Kuid meie kaitsjad hoidsid viskesektori vaba ja tänu sellele nägin peaaegu kõiki viskeid .",xcomp,"nom,pos,sg"
9101349,116,121,looma,ill,"Näiteks ütlevad jahimehed , et ilvest ei maksa küttima minna kunstkiust riietuses : materjali lõhn ja sahin hoiavad looma jahimehest eemal .",xcomp,"ill,mod,ps,sup"
13252368,13,18,nõtke,nom,"Ja hoia keha nõtke , tee vastavaid painutusharjutusi !",xcomp,"nom,pos,sg"
13906116,51,56,looma,ill,"Chupito omanik on Mallorcal elav sakslane , kes on looma seni eeslimäradest eemal hoidnud .",xcomp,"ill,main,ps,sup"
14197279,78,82,vaba,nom,""" Juhan Paadam ütles juba , et hoidke ka järgmise aasta veebruari algus endal vaba .",xcomp,"nom,pos,sg"
14278627,21,25,kena,nom,Nii hoiate dušinurga kena ja puhtana .,xcomp,"nom,pos,sg"
15100190,37,42,kange,nom,kes käes hoiavad pehmeid vahtkummist kange,xcomp,"nom,pos,sg"
15436277,20,24,vaba,nom,Hoiame teema läbust vaba !,xcomp,"nom,pos,sg"
19547912,25,29,kõva,nom,papa: kas te hoiate ikka kõva,xcomp,"nom,pos,sg"
20099566,19,23,must,nom,Godesss: ta hoolib must,xcomp,"nom,pos,sg"
19808007,39,44,jooma,ill,Knight17_6ues: mis siin huvitavat siis jooma ?,xcomp,"ill,mod,ps,sup"
10176291,44,56,ühest-samast,part,"Et erinevate riikide televaatajad ei huvitu ühest-samast , näitavad ka 1999. aasta Norra , Rootsi ja Taani vaatajauuringud , kus vaadatavuse esireas asuvad kindlalt kohalikku programmi näitavad telekanalid .",xcomp,"part,pos,sg"
5090816,113,118,looma,ill,"Kilpkonn tuleb terraariumiga asetada põrandast paarikümne sentimeetri kõrgusele , et jahedamad õhuvoolud ja müra looma ei häiriks , seletab Ave Kupper .",xcomp,"ill,mod,ps,sup"
9056321,99,104,looma,ill,"Kell oli poole üheksa ringis , Vabaduse puiesteel sõitnud autode müra ega sillal kõndinud inimesed looma ei häirinud .",xcomp,"ill,main,ps,sup"
14807674,113,118,looma,ill,"Kilpkonn tuleb terraariumiga asetada põrandast paarikümne sentimeetri kõrgusele , et jahedamad õhuvoolud ja müra looma ei häiriks , seletab Ave Kupper .",xcomp,"ill,main,ps,sup"
11068339,96,101,käima,ill,"Vajadust piiri ületada tunnevad Bergi sõnul peamiselt linnadesse kolinud setud , lapsepõlvekoju käima igatsevad inimesed ning need , kes elavad Vene poolel .",xcomp,"ill,main,ps,sup"
28720,96,101,käima,ill,"Kui aga tantsupaar Eestisse esinema tuleb , siis ihkab Kilingi-Nõmmelt pärit Age ikka kodukanti käima .",xcomp,"ill,mod,ps,sup"
1082053,180,185,jääma,ill,"Kui jah , tuleb lahkumine kõne alla , muidu vist mitte , "" ütles Terehhov , aga täpsustas kohe : "" Ma pole müümist iial nõudnud , Meistrite Liigasse pääsemine ainult innustab siia jääma . """,xcomp,"ill,main,ps,sup"
2918825,195,200,saama,ill,""" Olles esimesel aastal kas või 500. kohal , on tore endale püstitada ülesanne jõuda kümne aastaga näiteks 200 edukama hulka , "" ütles Kuum , lisades , et edetabelid innustavad paremaid tulemusi saama ka näiteks spordis .",xcomp,"ill,mod,ps,sup"
2937400,23,28,looma,ill,"See innustab neid siia looma oma tütarettevõtte lootuses , et Geenivaramu andmete ( mida Geenivaramu annab teadlastele kasutada tasuta ) töötlemisel tehakse suuri avastusi .",xcomp,"ill,main,ps,sup"
3186806,47,52,jääma,ill,Uued elamud innustavad häid teenistujaid tööle jääma .,xcomp,"ill,mod,ps,sup"
3961803,24,29,looma,ill,"Põhjalat innustab tiimi looma ka asjaolu , et juunioriikka jõudnutel pole kerge sportlasteed jätkata .",xcomp,"ill,mod,ps,sup"
4145358,160,165,käima,ill,"Samuti toodi positiivse näitena välja Turu silla ehitamine , mis vähendas oluliselt annelinlaste koduteekonda ja innustas seega rohkem linna ja kodu vahet jala käima ja jalgrattaga sõitma .",xcomp,"aux,ill,ps,sup"
4159271,123,128,looma,ill,Tuginedes oma praktilistele kogemustele ja mitmetele uurimistöödele aitab Linnar osalejatel mõista minevikku ning innustab looma valmisolekut tuleviku võimaluste kinnipüüdmiseks ja uue kasvu ettevalmistamiseks .,xcomp,"aux,ill,ps,sup"
4491194,96,101,looma,ill,"Prantsuse poplaulu toetavate abinõude hulgas on mõeldud ka stiimulitele , mis innustaksid noori looma häid uusi laule , täitmaks tekkinud tühimikku .",xcomp,"ill,main,ps,sup"
4977607,213,218,käima,ill,"Ja veel : kuna garantiid on antud ebakindlal õiguslikul alusel - vähemalt riigikontroll väidab , et riigil on õigus need täitmata jätta - pole see asi , mis innustaks BRS-i Eesti Raudteega heaperemehelikult ringi käima .",xcomp,"aux,ill,ps,sup"
8587496,68,73,saama,ill,"Lase oma suurel tundel sellegipoolest olla , sest see innustab sind saama üha targemaks , naiselikumaks , täiuslikumaks .",xcomp,"ill,main,ps,sup"
11246401,72,77,looma,ill,"New York Timesi teatel innustas just see fenomenaalne näitaja toimetust looma täiesti uut bestsellerite kategooriat - lasteraamatute pingerida- , mis ilmub lehe pühapäevases raamatulisas esimest korda 23. juulil .",xcomp,"ill,mod,ps,sup"
11593943,83,88,saama,ill,"Kahjuks ei oska ma isegi mitte oletada , mis innustab pisikesi poisse kosmonaudiks saama – on see seiklusjanu , soov kuulsaks saada , tahe tüdrukute ees oma kartmatusega uhkeldada , kõik nood eelnevad põhjused kokku või miski hoopis muu .",xcomp,"ill,main,ps,sup"
12802518,180,185,jääma,ill,"Kui jah , tuleb lahkumine kõne alla , muidu vist mitte , ” ütles Terehhov , aga täpsustas kohe : “ Ma pole müümist iial nõudnud , Meistrite Liigasse pääsemine ainult innustab siia jääma . ”",xcomp,"ill,main,ps,sup"
13067824,96,101,saama,ill,Seesama mees innustab oma uues raamatus ka lihtinimest kuue nädalaga täiesti uue keha omanikuks saama .,xcomp,"ill,mod,ps,sup"
14319985,80,85,saama,ill,Too maks oleks ministeeriumi hinnangul repressiivne ega innustaks inimesi lapsi saama .,xcomp,"aux,ill,ps,sup"
14331225,143,148,looma,ill,"Kolmikliidu valitsuse poolt tugevasti muudetud maksusüsteem , mis nii üksikisiku kui ka ärimehe maksukoormat sisuliselt suurendas , ei innusta looma uusi väärtusi .",xcomp,"ill,mod,ps,sup"
1517056,64,69,looma,ill,"Tüüpiline naisterahvas , "" iseloomustab 4aastast mära Ibisfinat looma üks omanik Vahur Nurm .",xcomp,"ill,main,ps,sup"
11798495,64,69,looma,ill,"Tüüpiline naisterahvas , ” iseloomustab 4aastast mära Ibisfinat looma üks omanik Vahur Nurm .",xcomp,"ill,main,ps,sup"
5710758,26,32,põhja-,gen,Iirlased on jaganud saare põhja- ja lõunaosaks ning ehitanud viskikoja .,xcomp,"com,gen,sg"
15109525,27,33,põhja-,gen,€ Iiri mehed jagasid saare põhja- ja lõunaosaks ning asutasid piiritusetehase .,xcomp,"com,gen,sg"
6093566,65,70,sööma,ill,"Varem või hiljem annab hamburgeriomanik alla ning jalutab eemale sööma või põgeneb kiskjatuvide eest , jättes kastme-salati-saiasegu lindudele .",xcomp,"aux,ill,ps,sup"
7878918,23,28,sööma,ill,Anne ja Jaan jalutavad sööma .,xcomp,"aux,ill,ps,sup"
13203230,183,188,sööma,ill,"Kui reedelgi head tööd teen , pole BMW Sauberi testisõitja koht võimatu , "" võttis Asmer päeva lühidalt kokku ja jalutas vana tuttava , vastse maailmameistri Kimi Räikköneniga õhtust sööma .",xcomp,"aux,ill,ps,sup"
4466043,23,28,saama,ill,"Kogu maa januneb teada saama , mida tähendab nurgalöök , penalti või suluseis .",xcomp,"aux,ill,ps,sup"
10421708,81,86,sööma,ill,"Rein Tootmaa , kes selle lugulaulu alguses Tõrva külalise tema soovil bussijaama sööma juhatas , pidi minema mõneks ajaks haiglasse .",xcomp,"aux,ill,ps,sup"
9069861,110,115,käima,ill,"Teine piloot võtab ühendust lennujuhtimiskeskusega , kapten peab sidet inimesega maa peal , kes juhib mootori käima panekut .",xcomp,"aux,ill,ps,sup"
9928255,79,84,käima,ill,"Samal ajal oli kõrval meeldiv kuulda , et intervjueerija oli juhtinud rääkijat käima kerget rada - nii , et temast võiks aru saada ka lihtsurelik vaataja .",xcomp,"ill,mod,ps,sup"
