id;fpath;sentence;remove_start;remove_end;removed;type;short_sent;cons_score;ual;la
93;Train/arborest_ud211.conllu;Vahepeal oli klaver viie noore mehe jõul ära liigutatud oma kohalt .;20;40;viie noore mehe jõul;free;Vahepeal oli klaver ära liigutatud oma kohalt .;75.0;75.0;75.0
94;Train/arborest_ud211.conllu;Vahepeal oli klaver viie noore mehe jõul ära liigutatud oma kohalt .;56;66;oma kohalt;free;Vahepeal oli klaver viie noore mehe jõul ära liigutatud .;100.0;100.0;100.0
95;Dev/aja_luup200009_ud211.conllu;Tomahawk lendab väga pinnalähedaselt u 900 km/h ja teda on radaritega väga raske avastada .;37;47;u 900 km/h;free;Tomahawk lendab väga pinnalähedaselt ja teda on radaritega väga raske avastada .;91.7;91.7;100.0
96;Dev/aja_luup200009_ud211.conllu;Tomahawk lendab väga pinnalähedaselt u 900 km/h ja teda on radaritega väga raske avastada .;59;69;radaritega;free;Tomahawk lendab väga pinnalähedaselt u 900 km/h ja teda on väga raske avastada .;92.9;92.9;92.9
98;Train/aja_sloleht20071217_ud211.conllu;""" Ta küll kippus lõpus väsima , aga kui sul on minekupäev , pole midagi tagasi hoida , "" muheles Tali .";17;22;lõpus;free;""" Ta küll kippus väsima , aga kui sul on minekupäev , pole midagi tagasi hoida , "" muheles Tali .";81.0;81.0;90.5
101;Train/aja_ee200110_osa_3_ud211.conllu;Lisaks nõuab mees vastavalt Soome seadustele naiselt lapsele elatusraha 500 marka kuus .;18;44;vastavalt Soome seadustele;free;Lisaks nõuab mees naiselt lapsele elatusraha 500 marka kuus .;100.0;100.0;100.0
102;Train/aja_ee200110_osa_3_ud211.conllu;Lisaks nõuab mees vastavalt Soome seadustele naiselt lapsele elatusraha 500 marka kuus .;45;52;naiselt;free;Lisaks nõuab mees vastavalt Soome seadustele lapsele elatusraha 500 marka kuus .;100.0;100.0;100.0
103;Train/aja_ee200110_osa_3_ud211.conllu;Lisaks nõuab mees vastavalt Soome seadustele naiselt lapsele elatusraha 500 marka kuus .;53;60;lapsele;free;Lisaks nõuab mees vastavalt Soome seadustele naiselt elatusraha 500 marka kuus .;100.0;100.0;100.0
104;Train/aja_ee200110_osa_3_ud211.conllu;Lisaks nõuab mees vastavalt Soome seadustele naiselt lapsele elatusraha 500 marka kuus .;72;86;500 marka kuus;free;Lisaks nõuab mees vastavalt Soome seadustele naiselt lapsele elatusraha .;100.0;100.0;100.0
107;Train/ilu_vilep_ud211.conllu;""" Kuidas sul täna muidu päev läks ?";9;12;sul;free;""" Kuidas täna muidu päev läks ?";100.0;100.0;100.0
109;Train/aja_ee200110_osa_4_ud211.conllu;1911. aasta 28. juunil langes Egiptuses Nakhla kivimeteoriit , mille üks kild tappis koera .;30;39;Egiptuses;free;1911. aasta 28. juunil langes Nakhla kivimeteoriit , mille üks kild tappis koera .;100.0;100.0;100.0
112;Train/ilu_kanep_ud211.conllu;Vahe oli vaid selles , et ühe variandi puhul tuli käia hulga lühem tee , kuid see-eest olulisel määral ebameeldivam .;26;44;ühe variandi puhul;free;Vahe oli vaid selles , et tuli käia hulga lühem tee , kuid see-eest olulisel määral ebameeldivam .;88.9;88.9;100.0
113;Train/ilu_kanep_ud211.conllu;Vahe oli vaid selles , et ühe variandi puhul tuli käia hulga lühem tee , kuid see-eest olulisel määral ebameeldivam .;87;102;olulisel määral;free;Vahe oli vaid selles , et ühe variandi puhul tuli käia hulga lühem tee , kuid see-eest ebameeldivam .;89.5;94.7;94.7
114;Train/tea_toohoive.conllu;Nagu alljärgnevast tabelist näha , on nende puhul , kes kursustel osalevad , kõige tõenäolisem osavõtt suhteliselt lühiajalistest - kuni ühekuulistest kursustest .;5;27;alljärgnevast tabelist;free;Nagu näha , on nende puhul , kes kursustel osalevad , kõige tõenäolisem osavõtt suhteliselt lühiajalistest - kuni ühekuulistest kursustest .;95.2;95.2;95.2
115;Train/tea_toohoive.conllu;Nagu alljärgnevast tabelist näha , on nende puhul , kes kursustel osalevad , kõige tõenäolisem osavõtt suhteliselt lühiajalistest - kuni ühekuulistest kursustest .;38;76;nende puhul , kes kursustel osalevad ,;free;Nagu alljärgnevast tabelist näha , on kõige tõenäolisem osavõtt suhteliselt lühiajalistest - kuni ühekuulistest kursustest .;93.8;93.8;93.8
116;Train/tea_toohoive.conllu;Nagu alljärgnevast tabelist näha , on nende puhul , kes kursustel osalevad , kõige tõenäolisem osavõtt suhteliselt lühiajalistest - kuni ühekuulistest kursustest .;56;65;kursustel;free;Nagu alljärgnevast tabelist näha , on nende puhul , kes osalevad , kõige tõenäolisem osavõtt suhteliselt lühiajalistest - kuni ühekuulistest kursustest .;95.5;95.5;95.5
117;Train/aja_sloleht20071217_ud211.conllu;Seetõttu ongi Castronova koos kolleegidega nüüd keskendunud Arden II loomisele .;25;42;koos kolleegidega;free;Seetõttu ongi Castronova nüüd keskendunud Arden II loomisele .;88.9;100.0;88.9
119;Train/aja_ee200110_osa_7_ud211.conllu;Tagumikul kanti koguni polsterdust .;0;9;Tagumikul;free;kanti koguni polsterdust .;100.0;100.0;100.0
122;Train/aja_ee199920_osa_2_ud211.conllu;"Režissöör Kuigi sõnul on väheusutav , et "" Lurjuse "" vaatajate arv kasvab edaspidi .";0;21;Režissöör Kuigi sõnul;free;"on väheusutav , et "" Lurjuse "" vaatajate arv kasvab edaspidi .";100.0;100.0;100.0
123;Train/aja_sloleht20071217_ud211.conllu;Eesti Rahvuskultuuri Fondi ( ERKF ) sponsorite ja stipendiaatide austamiskontserdil eile pärastlõunal Mustpeade Majas andis sihtasutuse nõukogu esimees Eri Klas kätte tänavused elutöö tänuauhinnad .;0;83;Eesti Rahvuskultuuri Fondi ( ERKF ) sponsorite ja stipendiaatide austamiskontserdil;free;eile pärastlõunal Mustpeade Majas andis sihtasutuse nõukogu esimees Eri Klas kätte tänavused elutöö tänuauhinnad .;100.0;100.0;100.0
124;Train/aja_sloleht20071217_ud211.conllu;Eesti Rahvuskultuuri Fondi ( ERKF ) sponsorite ja stipendiaatide austamiskontserdil eile pärastlõunal Mustpeade Majas andis sihtasutuse nõukogu esimees Eri Klas kätte tänavused elutöö tänuauhinnad .;84;101;eile pärastlõunal;free;Eesti Rahvuskultuuri Fondi ( ERKF ) sponsorite ja stipendiaatide austamiskontserdil Mustpeade Majas andis sihtasutuse nõukogu esimees Eri Klas kätte tänavused elutöö tänuauhinnad .;91.3;95.7;91.3
125;Train/aja_sloleht20071217_ud211.conllu;Eesti Rahvuskultuuri Fondi ( ERKF ) sponsorite ja stipendiaatide austamiskontserdil eile pärastlõunal Mustpeade Majas andis sihtasutuse nõukogu esimees Eri Klas kätte tänavused elutöö tänuauhinnad .;102;117;Mustpeade Majas;free;Eesti Rahvuskultuuri Fondi ( ERKF ) sponsorite ja stipendiaatide austamiskontserdil eile pärastlõunal andis sihtasutuse nõukogu esimees Eri Klas kätte tänavused elutöö tänuauhinnad .;95.7;100.0;95.7
127;Train/aja_ee199920_osa_1_ud211.conllu;""" Ühel päeval leidsin oma toast külmkapi , see oli väga meeldiv üllatus , "" ütles Pärnamäe .";2;13;Ühel päeval;free;""" leidsin oma toast külmkapi , see oli väga meeldiv üllatus , "" ütles Pärnamäe .";100.0;100.0;100.0
129;Train/tea_AA_05_6_ud211.conllu;kas prohvet Jesaja puhul oli tegemist ainult ühe inimesega ?;4;24;prohvet Jesaja puhul;free;kas oli tegemist ainult ühe inimesega ?;100.0;100.0;100.0
132;Train/aja_ee200110_osa_4_ud211.conllu;2000. aasta veebruaris võttis Ameerika Loodusajaloo Muuseum üles kohtuprotsessi indiaanlastega , kes tahavad endale tagasi 15,5 tonni raskust Wilamette'i meteoriiti , väites selle olevat nende kultusobjekti .;109;115;endale;free;2000. aasta veebruaris võttis Ameerika Loodusajaloo Muuseum üles kohtuprotsessi indiaanlastega , kes tahavad tagasi 15,5 tonni raskust Wilamette'i meteoriiti , väites selle olevat nende kultusobjekti .;76.9;88.5;80.8
139;Train/tea_dr8047.conllu;Vutiliha kolesterooli-sisalduseks oli D. Hamm ja C. Ang ( 1982 ) andmetel 57,8 mg / 100 g lihas .;38;73;D. Hamm ja C. Ang ( 1982 ) andmetel;free;Vutiliha kolesterooli-sisalduseks oli 57,8 mg / 100 g lihas .;90.0;90.0;100.0
141;Train/aja_luup200202_osa_1_ud211.conllu;Lõi kontakte kiiresti avaneva laia maailmaga .;13;44;kiiresti avaneva laia maailmaga;free;Lõi kontakte .;100.0;100.0;100.0
143;Dev/aja_luup200009_ud211.conllu;Kui Eestis võis aktsiahullust põhjendada oskamatuse ning kapitalismi tõdede õppimisega , siis USAs toimuv meenutab kerkivate panustega pokkerit .;41;86;oskamatuse ning kapitalismi tõdede õppimisega;free;Kui Eestis võis aktsiahullust põhjendada , siis USAs toimuv meenutab kerkivate panustega pokkerit .;100.0;100.0;100.0
145;Train/aja_pm20000218_osa_5_ud211.conllu;Iisraeli siseminister Nathan Sharansky on aga keelanud Haideril edaspidi Iisraeli külastada .;55;63;Haideril;free;Iisraeli siseminister Nathan Sharansky on aga keelanud edaspidi Iisraeli külastada .;72.7;90.9;81.8
146;Train/aja_sloleht20071217_ud211.conllu;"Sama oluliseks peab Karuks nooruses tollase Tallinna 2. keskkooli , praeguse reaalkooli osa . """;27;35;nooruses;free;"Sama oluliseks peab Karuks tollase Tallinna 2. keskkooli , praeguse reaalkooli osa . """;42.9;50.0;64.3
148;Train/aja_horisont2000_osa_4_ud211.conllu;Tartus on norskamise ravimiseks välja töötatud uus operatsioonitehnika , millega ei kõrvaldata ühtegi lihast .;10;31;norskamise ravimiseks;free;Tartus on välja töötatud uus operatsioonitehnika , millega ei kõrvaldata ühtegi lihast .;100.0;100.0;100.0
154;Train/aja_ee200110_osa_8_ud211.conllu;Diskoteek Patarei tegutses üheksakümnendate alguses Linnahalli ruumides , kuhu hiljem rajati reisiterminal .;27;51;üheksakümnendate alguses;free;Diskoteek Patarei tegutses Linnahalli ruumides , kuhu hiljem rajati reisiterminal .;81.8;90.9;81.8
155;Train/aja_ee200110_osa_8_ud211.conllu;Diskoteek Patarei tegutses üheksakümnendate alguses Linnahalli ruumides , kuhu hiljem rajati reisiterminal .;52;106;Linnahalli ruumides , kuhu hiljem rajati reisiterminal;free;Diskoteek Patarei tegutses üheksakümnendate alguses .;100.0;100.0;100.0
159;Train/aja_pm20000218_osa_5_ud211.conllu;Samal õhtul paneb kaitseväe juhataja kohusetäitja kolonel Märt Tiru Mustpeade majas sõjaliste teenetega vabadusvõitlejatele Kotkaristid rinda .;68;83;Mustpeade majas;free;Samal õhtul paneb kaitseväe juhataja kohusetäitja kolonel Märt Tiru sõjaliste teenetega vabadusvõitlejatele Kotkaristid rinda .;100.0;100.0;100.0
164;Train/aja_luup200106_osa_5_ud211.conllu;Selleks aga tuleb hakata Briti ülikoolides õpetama uute riikide keelt , kirjandust , ajalugu , kultuuri ja ühiskonda .;25;42;Briti ülikoolides;free;Selleks aga tuleb hakata õpetama uute riikide keelt , kirjandust , ajalugu , kultuuri ja ühiskonda .;94.1;94.1;100.0
165;Train/tea_eesti_arst_2004_osa_3_ud211.conllu;Naatriureetilised peptiidid mängivad kardiovaskulaarse süsteemi regulatsioonis tähtsat rolli .;37;78;kardiovaskulaarse süsteemi regulatsioonis;free;Naatriureetilised peptiidid mängivad tähtsat rolli .;100.0;100.0;100.0
167;Train/aja_horisont2000_osa_2_ud211.conllu;Sikhi mehed lisavad oma nimele liite Singh ( “ lõvi ” ) ja naised Kaur ( “ emalõvi ” ) .;20;30;oma nimele;free;Sikhi mehed lisavad liite Singh ( “ lõvi ” ) ja naised Kaur ( “ emalõvi ” ) .;78.9;89.5;89.5
